project,test_idx,candidate_id,min,max,mean,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
activemq@0,282,0,0.23286291062061615,0.7726089749559641,0.6158626038758624,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,17.0,0.83,0.0,87.0,3.0,0.0,3.0,2.0,2.83333333333333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,287,0,0.7500000000000003,1.7500000000000002,1.3500000000000003,1.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,9.0,0.7,0.0,76.0,3.0,0.0,1.0,2.0,3.1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
activemq@0,379,0,0.0,1.0,0.375,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.32,1.0,25.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
activemq@0,389,0,0.09485441092719953,0.5259033209128868,0.2622732598890389,0.0,3.0,1.0,3.0,0.0,0.0,2.0,4.0,5.0,6.0,41.0,0.29,0.0,90.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
activemq@0,393,0,0.2518057940896773,1.0098384037779655,0.48781936511845997,4.0,6.0,1.0,15.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,4.0,2.0,4.49122807017544,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0
activemq@0,502,0,0.20155825502240143,0.9602453828084977,0.6171294349826838,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.6,0.0,62.0,2.0,1.0,8.0,1.0,4.16666666666667,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0
activemq@0,503,0,0.014343731564967805,0.8298862433920529,0.3857000617110087,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,7.0,0.18,0.0,93.0,1.0,2.0,40.0,2.0,4.15942028985507,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0
activemq@0,505,0,0.10014756714640174,0.6527407250103789,0.28469532382010865,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,11.0,0.55,0.0,66.0,3.0,0.0,12.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,0.666666666666667,0.0,3.0,0.0
activemq@0,695,0,0.5827683063593189,1.4414295707861922,0.8524569458936538,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,14.0,0.35,0.0,62.0,2.0,0.0,1.0,2.0,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
activemq@0,725,0,0.10608432356334288,0.6186323826426471,0.21680045880035173,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,16.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,3.0,0.875,0.0,2.0,0.0
activemq@0,726,0,0.38990600365165085,1.128617976409514,0.8413599422715757,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,37.0,14.0,0.15,0.0,95.0,1.0,0.0,39.0,4.0,2.90361445783133,0.0,1.0,0.0,2.0,0.846153846153846,0.0,2.0,1.0
activemq@0,727,0,0.16458359050971463,0.9069317361442365,0.3917018177999725,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,19.0,0.62,0.0,88.0,1.0,0.0,2.0,2.0,2.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,729,0,0.49091222879193275,1.3533835897753697,0.7550405899055691,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,11.0,0.34,0.0,65.0,1.0,0.0,2.0,2.0,3.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,754,0,0.2500000000000001,0.7499999999999999,0.5833333333333334,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,13.0,48.0,0.15,0.0,94.0,2.0,0.0,21.0,2.0,2.9622641509434,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
activemq@0,757,0,0.0017158379448681477,0.6544321258461082,0.05255915875202747,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,13.0,0.25,0.0,69.0,1.0,0.0,2.0,1.0,7.42857142857143,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
activemq@0,771,0,0.0,0.7558999025472684,0.2962750188522675,1.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,4.0,10.0,24.0,0.22,0.0,91.0,2.0,0.0,23.0,2.0,2.45161290322581,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0
activemq@0,773,0,0.02246560502016232,0.7743897700935987,0.18243875839303475,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,4.0,0.36,0.0,77.0,2.0,0.0,18.0,2.0,4.54545454545455,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0
activemq@0,816,0,0.01889794868230899,0.6803261525631238,0.2906448066276588,8.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,8.0,22.0,0.35,1.0,70.0,1.0,1.0,14.0,2.0,6.46666666666667,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
activemq@0,832,0,0.09029551718667947,0.3889869633532817,0.2118415096096122,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,32.0,50.0,0.1,0.0,72.0,1.0,0.0,16.0,1.0,2.71428571428571,0.0,1.0,0.0,25.0,1.0,0.0,3.0,2.0
activemq@0,884,0,0.0370188078829725,0.5375469418854775,0.1906796919545759,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,23.0,37.0,0.2,0.0,93.0,4.0,3.0,6.0,4.0,2.39130434782609,1.0,1.0,0.0,3.0,1.1,0.0,3.0,1.0
activemq@0,886,0,0.06918718798935954,0.5812405071511206,0.2905179794894706,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,14.0,11.0,0.39,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0
activemq@0,913,0,0.056864427900251334,0.709536017887559,0.2844235474129947,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,26.0,0.18,0.0,89.0,1.0,1.0,8.0,3.0,4.1,0.0,0.0,0.0,5.0,0.8,0.0,3.0,0.0
activemq@0,914,0,0.04627288578484743,0.8603150004133191,0.29426159578129113,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,0.55,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,2.0,1.1,0.0,3.0,1.0
activemq@0,983,0,0.007483686033896239,0.7541435047623971,0.08155193580343803,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.71,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,991,0,0.25908199326405074,1.0039427238981964,0.6529628285125687,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.85,0.0,70.0,5.0,0.0,3.0,1.0,1.83333333333333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,1009,0,0.013804992405466341,0.597746556431075,0.23310148825605473,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,11.0,0.73,6.0,0.0,6.0,3.0,6.0,1.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0
activemq@0,1011,0,0.0018933384746586872,0.7757659363096218,0.26347876838956175,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.51,0.0,0.0,3.0,0.0,4.0,1.0,1.75,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,1103,0,0.0955786813104513,0.663810143380797,0.33125174060741985,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,0.43,0.0,85.0,4.0,6.0,4.0,2.0,6.82051282051282,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
activemq@0,1105,0,0.09439269164806043,0.5168148453631346,0.2515594296531865,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.71,10.0,33.0,5.0,0.0,2.0,1.0,3.3,2.0,18.0,1.0,1.0,1.0,0.0,3.0,0.0
activemq@0,1134,0,0.25949351346099103,0.765734537998251,0.4389284588827601,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,8.0,13.0,6.0,0.42,2.0,82.0,3.0,2.0,1.0,2.0,3.69230769230769,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
activemq@0,1318,0,0.7500000000000003,1.7500000000000002,1.3500000000000003,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,5.0,0.38,1.0,80.0,2.0,0.0,1.0,1.0,1.8,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0
activemq@0,1335,0,0.011223409073672436,0.780216131234372,0.1928141357383865,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,0.45,2.0,0.0,2.0,0.0,6.0,1.0,1.875,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
activemq@0,1496,0,0.20227288754991252,0.9725529951396223,0.6179653266998894,1.0,0.0,2.0,15.0,0.0,0.0,4.0,1.0,1.0,19.0,5.0,0.51,2.0,85.0,1.0,0.0,2.0,2.0,6.83333333333333,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq@0,1506,0,0.09935908890342508,0.46498423114928417,0.27861521843676396,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,4.0,0.22,1.0,100.0,2.0,0.0,2.0,2.0,3.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
activemq@0,1582,0,0.8942998961922182,1.662925829193635,1.1680051417825765,5.0,0.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,12.0,9.0,0.24,0.0,88.0,1.0,0.0,2.0,2.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,1583,0,0.3254389306785943,0.7332673552394473,0.5415022163034237,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,12.0,0.36,0.0,86.0,1.0,0.0,5.0,3.0,3.8,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,1594,0,0.30782328913697765,0.9053946099528702,0.48584568505707243,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,8.0,1.0,0.0,80.0,1.0,0.0,1.0,5.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
activemq@0,1595,0,0.2044958871144117,0.8463113723552352,0.6091957138192343,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,40.0,1.25,0.0,91.0,1.0,0.0,2.0,1.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
activemq@0,1598,0,0.0239896073973851,0.7852321424693963,0.1834396026881874,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,5.0,0.62,0.0,79.0,2.0,2.0,3.0,3.0,2.31818181818182,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
activemq@0,1600,0,0.0,1.0,0.5786453453003848,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,13.0,14.0,0.32,0.0,80.0,1.0,0.0,4.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
activemq@0,1601,0,0.07861179478708286,0.7816907445488138,0.2421026301102098,6.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,6.0,7.0,0.5,0.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,2.0,1.0,0.0,4.0,1.1,0.0,4.0,1.0
activemq@0,1721,0,0.0,0.7327695840089564,0.2820417498959482,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,6.0,3.0,0.39,2.0,81.0,3.0,0.0,2.0,2.0,3.78571428571429,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
activemq@0,1722,0,0.8434830507129155,1.3186927897504561,1.1700579140926348,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0,3.0,0.38,0.0,90.0,2.0,3.0,1.0,1.0,3.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
activemq@0,1735,0,0.0562129343261416,0.7943763194624278,0.2560801395396307,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,6.0,0.43,0.0,90.0,1.0,0.0,3.0,4.0,3.41379310344828,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
activemq@0,1762,0,0.10233044880389114,0.8006490208321364,0.29594103873486804,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,7.0,5.0,0.25,0.0,73.0,2.0,2.0,7.0,2.0,3.18181818181818,0.0,1.0,0.0,4.0,0.8,0.0,1.0,1.0
