project,test_idx,candidate_id,min,max,mean,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
activemq@0,503,0,0.007997087781637465,0.67066386350938,0.08912398125474447,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,39.0,0.27,0.0,93.0,1.0,2.0,40.0,2.0,3.4,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0
activemq@0,505,0,0.051064985354938926,0.8277495802864101,0.23010156280144525,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,11.0,0.44,0.0,66.0,3.0,0.0,12.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,0.8,0.0,3.0,0.0
activemq@0,695,0,0.0,0.5686274509803921,0.12211902304781559,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,13.0,0.35,0.0,62.0,2.0,0.0,12.0,2.0,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
activemq@0,725,0,1.0051008837885339e-17,0.965572457966373,0.019622255181194134,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.26,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,8.0,0.875,0.0,2.0,0.0
activemq@0,726,0,0.28970280744505045,0.896740241982599,0.5954426671180757,5.0,1.0,1.0,5.0,0.0,0.0,2.0,4.0,10.0,37.0,67.0,0.28,0.0,95.0,1.0,0.0,39.0,4.0,2.90361445783133,0.0,1.0,0.0,13.0,1.0,0.0,2.0,0.0
activemq@0,727,0,0.09949069639820694,0.8075697041820122,0.2825333398469829,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,19.0,0.62,0.0,88.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,729,0,0.5381212459288943,1.3864104416598615,0.7783787883146613,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,2.0,0.34,0.0,65.0,1.0,0.0,1.0,2.0,3.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,737,0,0.03371356434044926,0.7882530336527104,0.2347533420909636,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,12.0,0.4,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
activemq@0,754,0,0.30243749206530846,1.2944298610885974,0.7893324870252385,1.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,5.0,48.0,0.15,0.0,94.0,2.0,0.0,21.0,1.0,2.9622641509434,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
activemq@0,756,0,0.18961841064853635,0.7905265261332947,0.3352369536240159,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,84.0,0.21,0.0,77.0,1.0,0.0,0.0,1.0,2.48809523809524,1.0,1.0,0.0,0.0,0.9,0.0,3.0,0.0
activemq@0,757,0,0.0067181685068927015,0.6600029791901979,0.09638204478201996,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,13.0,0.31,0.0,54.0,1.0,0.0,2.0,1.0,7.42857142857143,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
activemq@0,788,0,0.08178201990876767,0.4246325634733936,0.24468135206670602,0.0,6.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,5.0,13.0,0.26,0.0,58.0,1.0,1.0,8.0,2.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
activemq@0,805,0,0.03688281865032267,0.6800446570440709,0.35342509738323935,0.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,8.0,6.0,0.53,1.0,50.0,1.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,2.0,0.5,0.0,3.0,0.0
activemq@0,832,0,0.12911907110393248,0.7940339451967907,0.45357958591168784,0.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,32.0,50.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,2.71428571428571,0.0,1.0,0.0,25.0,1.1,0.0,3.0,2.0
activemq@0,834,0,0.03791079154836531,0.4084021517704614,0.14742829825256937,2.0,1.0,2.0,1.0,0.0,1.0,3.0,4.0,2.0,26.0,35.0,0.1,1.0,77.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0
activemq@0,884,0,0.13696453983343274,0.608315566874334,0.34417363684393804,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,23.0,21.0,0.4,0.0,93.0,4.0,3.0,6.0,4.0,2.39130434782609,1.0,1.0,0.0,3.0,0.8,0.0,3.0,1.0
activemq@0,886,0,0.07810404692532223,0.5566519504684134,0.2804501323296215,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,14.0,10.0,0.39,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,0.0,0.0,2.0,0.8,0.0,3.0,1.0
activemq@0,913,0,0.1014603747249142,0.4387255950080871,0.2574627812767123,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,14.0,0.18,0.0,89.0,1.0,1.0,8.0,3.0,3.8,0.0,0.0,0.0,5.0,0.6,0.0,3.0,0.0
activemq@0,914,0,0.02675312148739333,0.8153305471531649,0.2189328614859447,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,0.46,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,2.0,0.8,0.0,3.0,1.0
activemq@0,991,0,0.6258848034940372,1.302797121806625,1.1513299157527535,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.66,0.0,70.0,2.0,0.0,3.0,1.0,1.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,1009,0,0.015777134177675817,0.5992372468468135,0.2326491670582788,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,11.0,0.77,6.0,0.0,6.0,3.0,6.0,1.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0
activemq@0,1011,0,0.10125055403692067,0.9072721844071989,0.5187960091204855,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.76,0.0,0.0,3.0,0.0,4.0,1.0,1.75,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,1028,0,0.01581277375995815,0.4557927853604064,0.2081344087709514,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.4,1.0,50.0,3.0,1.0,3.0,1.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,1093,0,0.08202932028785184,0.7400743293721435,0.3429372283976331,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,13.0,0.21,2.0,85.0,5.0,0.0,6.0,2.0,3.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
activemq@0,1103,0,0.09590263674767409,0.6641078473578805,0.3315615182177577,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,0.41,0.0,85.0,4.0,6.0,4.0,2.0,6.82051282051282,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
activemq@0,1105,0,0.6706518999709571,1.4675560597777821,1.2824174443037206,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.71,10.0,0.0,2.0,0.0,2.0,1.0,2.7,2.0,18.0,1.0,1.0,1.0,0.0,3.0,0.0
activemq@0,1118,0,0.04874641407735675,0.6762855441936294,0.17709386563704113,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,7.0,13.0,2.0,0.33,1.0,82.0,3.0,2.0,0.0,2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
activemq@0,1134,0,0.403148851726678,1.0936739985056403,0.8153825233096363,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,1.0,13.0,16.0,0.61,2.0,82.0,3.0,2.0,5.0,2.0,3.69230769230769,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
activemq@0,1169,0,0.3281250104199592,0.8369763242052073,0.6592508261659586,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,3.0,4.0,0.75,2.0,77.0,1.0,0.0,4.0,2.0,2.45454545454545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
activemq@0,1318,0,0.5957819787040416,1.2517696069880742,1.1349389327983646,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,5.0,0.71,1.0,80.0,3.0,0.0,7.0,1.0,1.8,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0
activemq@0,1321,0,0.007205764611689336,1.0072057646116892,0.05947927741099982,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,7.0,0.94,7.0,0.0,5.0,0.0,3.0,1.0,1.71428571428571,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
activemq@0,1335,0,0.038478014463449825,0.7922783466050523,0.17493234232409288,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,8.0,0.72,2.0,0.0,2.0,0.0,6.0,1.0,1.875,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
activemq@0,1366,0,0.42338711021930236,0.9662106426188171,0.709022859133107,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.7,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0
activemq@0,1429,0,0.017025739655978096,0.6919309525055319,0.11499310617430253,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,5.0,8.0,0.74,2.0,68.0,3.0,3.0,3.0,1.0,2.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
activemq@0,1496,0,22.029245302845663,22.88322547033144,22.464783681653646,0.0,0.0,2.0,15.0,0.0,0.0,4.0,1.0,0.0,19.0,5.0,0.33,2.0,85.0,1.0,0.0,2.0,2.0,6.83333333333333,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
activemq@0,1503,0,0.01905206707275701,0.6701997099738084,0.06732274978887226,4.0,0.0,1.0,4.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,0.78,1.0,61.0,2.0,0.0,1.0,1.0,4.28571428571429,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
activemq@0,1504,0,0.20634034843326904,0.9253880929981708,0.6172590670635201,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,6.0,6.0,0.42,0.0,86.0,2.0,1.0,0.0,1.0,1.84615384615385,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
activemq@0,1505,0,0.03688281865032267,0.6123194220106792,0.37995085704223397,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.27,1.0,40.0,2.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
activemq@0,1506,0,0.07957937789665435,0.7322069178077393,0.37963297563678533,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,6.0,0.22,1.0,100.0,2.0,0.0,2.0,2.0,1.9,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
activemq@0,1583,0,0.07739371195328333,0.5946071431021429,0.29998968409419646,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,7.0,0.36,0.0,86.0,1.0,0.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
activemq@0,1594,0,0.20728076410945942,1.0210343941988214,0.42473725151426384,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,12.0,1.0,0.0,80.0,1.0,0.0,1.0,5.0,2.13636363636364,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
activemq@0,1595,0,0.16266099336110568,0.7179052589671492,0.5107315180910399,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,4.0,1.25,0.0,91.0,1.0,0.0,2.0,4.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
activemq@0,1598,0,0.006860045531071562,0.789757314334706,0.20372043374024454,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,3.0,0.62,0.0,79.0,2.0,2.0,3.0,3.0,2.31818181818182,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
activemq@0,1600,0,0.5585539999016211,1.1387414219847236,0.772884346555651,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,13.0,14.0,0.32,0.0,80.0,1.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
activemq@0,1601,0,0.21899372104647752,0.8220176050661917,0.5505805165616382,6.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,6.0,9.0,0.27,0.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,2.0,1.0,0.0,4.0,0.5,0.0,4.0,1.0
activemq@0,1712,0,0.12701613306579077,0.7542464905684727,0.5779447964009472,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,7.0,0.35,0.0,68.0,2.0,0.0,2.0,1.0,1.375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
activemq@0,1721,0,0.0024475818471166428,0.6620809751198563,0.09214751323968949,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,6.0,3.0,0.35,2.0,81.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
activemq@0,1722,0,0.4701177895861586,0.7874648448131939,0.6263219228109396,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,15.0,9.0,3.0,0.62,0.0,67.0,2.0,3.0,4.0,1.0,2.9,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
activemq@0,1735,0,0.04505230439978669,0.7752608623435268,0.16259973612091685,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,15.0,0.49,0.0,90.0,1.0,0.0,3.0,4.0,3.41379310344828,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
activemq@0,1765,0,0.03123172398599782,0.7016160585539273,0.17451318232627738,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.49,0.0,58.0,2.0,0.0,10.0,1.0,3.66666666666667,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0
activemq@0,1795,0,0.0008006405124099475,0.9807846277021617,0.03343439779145721,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,9.0,0.44,2.0,19.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.5,0.0,2.0,0.0
