project,test_idx,candidate_id,min,max,mean,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,OWN_LINE,CountLineComment,Del_lines,CountOutput_Mean,MAJOR_COMMIT,CountPath_Min,MaxNesting_Mean,Added_lines,CountDeclInstanceMethod,AvgCyclomaticStrict
activemq@0,726,16,0.61295872349522,1.350525359222415,0.9930181206960565,0.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,37.0,67.0,0.15,0.0,59.0,1.0,0.0,39.0,4.0,2.90361445783133,0.0,1.0,0.0,4.0,0.846153846153846,0.0,2.0,1.0,,,,,,,,,,
activemq@0,727,5,0.009136765965546866,0.6002664890073267,0.18982739272507404,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,19.0,0.62,0.0,88.0,1.0,0.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,729,2,0.011091018685955016,0.6421940928270018,0.23032460067611313,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,17.0,0.34,0.0,65.0,1.0,0.0,12.0,2.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,737,0,0.18472417508568703,0.738150018491974,0.3693085001046983,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,30.0,0.21,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,754,0,0.08325000000000003,0.9167499999999998,0.5038636363636364,1.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,13.0,48.0,0.15,0.0,94.0,2.0,0.0,21.0,1.333,2.9622641509434,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,757,1,0.0,0.6666666666666666,0.2333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,13.0,0.16,0.0,74.0,1.0,0.0,2.0,1.0,7.42857142857143,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,771,0,0.0,0.787878787878788,0.05633776792313378,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,10.0,24.0,0.22,0.0,91.0,2.0,0.0,23.0,2.0,2.45161290322581,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,773,0,0.0,0.8181818181818183,0.08187361419068737,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,17.0,0.1,0.0,77.0,2.0,0.0,18.0,2.0,4.54545454545455,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,816,10,0.24687096555050939,0.9342834538507591,0.5967388472717118,8.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,8.0,22.0,0.35,1.0,78.0,1.0,1.0,14.0,2.0,6.46666666666667,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,832,0,0.2907701283833226,1.2373504300373719,0.5373345480901249,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,32.0,50.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,2.71428571428571,0.0,1.0,0.0,4.0,1.0,0.0,3.0,2.0,,,,,,,,,,
activemq@0,884,0,0.0,0.8421052631578948,0.7436079305846253,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,23.0,37.0,0.4,0.0,93.0,4.0,3.0,6.0,4.0,2.39130434782609,1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,886,0,0.0,0.947368421052632,0.8456256570800389,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,14.0,22.0,0.39,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,913,0,0.0,0.8842105263157897,0.7838292222589708,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,26.0,0.18,0.0,89.0,1.0,1.0,8.0,3.0,2.46428571428571,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,914,0,0.0,0.947368421052632,0.8456256570800389,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,0.18,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,983,7,0.0008006405124099234,0.9799839871897518,0.03267750812671995,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.84,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,991,1,0.1916026237316626,0.8306941256292973,0.39475388494397823,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.46,0.0,70.0,5.0,0.0,0.0,1.0,1.83333333333333,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1009,8,0.0,1.0,0.6666666666666666,0.0,44.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,11.0,0.25,6.0,0.0,6.0,3.0,12.0,1.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1011,1,0.0,0.8333333333333334,0.5128205128205128,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.49,0.0,0.0,3.0,0.0,4.0,1.0,1.75,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1093,0,0.2631578947368423,1.2631578947368423,1.1613478269548538,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,37.0,0.21,2.0,85.0,5.0,0.0,6.0,2.0,3.94594594594595,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1103,14,0.0,0.6666666666666666,0.2333333333333333,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,0.1,0.0,85.0,4.0,6.0,13.0,2.0,6.82051282051282,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1105,1,0.05185185185185185,0.7999999999999998,0.5193325193325193,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.71,10.0,73.0,5.0,0.0,2.0,1.0,2.0,2.0,18.0,1.0,1.0,1.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,1134,0,0.2631578947368423,1.2631578947368423,1.1613478269548538,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,8.0,13.0,16.0,0.42,2.0,82.0,3.0,2.0,5.0,2.0,3.69230769230769,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1169,5,0.08312186726444139,0.5441476404778673,0.31266942310160983,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,3.0,4.0,0.24,2.0,77.0,2.0,0.0,4.0,2.0,2.45454545454545,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1318,8,0.23009074215698525,0.9622471106602791,0.48250922680317326,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,5.0,0.38,1.0,80.0,6.0,0.0,1.0,1.0,1.8,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,,,,,,,,,,
activemq@0,1335,0,0.03843074459567652,1.0384307445956766,0.090704257394987,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,20.0,1.14,2.0,0.0,2.0,0.0,6.0,1.0,1.875,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1366,2,0.22427728440548836,0.6408281053922813,0.2990054922762726,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,1429,8,0.22049118426895803,0.6762952658647361,0.3764857012299763,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,0.0,8.0,0.29,2.0,68.0,3.0,3.0,3.0,1.0,3.35,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1496,8,0.06034837288297843,0.7138339460744375,0.11534870351931746,1.0,0.0,2.0,15.0,0.0,0.0,4.0,1.0,6.0,19.0,5.0,1.14,2.0,100.0,1.0,0.0,2.0,2.0,6.83333333333333,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,
activemq@0,1506,1,0.0,1.0,0.375,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,6.0,0.22,1.0,100.0,2.0,0.0,2.0,2.0,1.16666666666667,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1582,5,0.18343299581044042,0.5165499317355448,0.4124588549977376,5.0,0.0,1.0,5.0,3.0,0.0,2.0,3.0,2.0,12.0,9.0,0.24,0.0,88.0,1.0,0.0,0.0,2.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1583,7,0.4018782578141332,0.9307585078624143,0.6196237259251813,6.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,9.0,28.0,0.36,0.0,86.0,1.0,0.0,5.0,3.0,2.44117647058824,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1594,5,0.27377852716391304,0.7814019824624664,0.5098205625367461,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,20.0,1.0,0.0,80.0,1.0,0.0,6.0,2.0,2.13636363636364,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1595,0,0.019607843137254888,1.0196078431372546,0.6831785345717234,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,7.0,1.25,0.0,91.0,1.0,0.0,2.0,4.0,1.85365853658537,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1598,17,0.021586120025044883,0.693070016316284,0.08448480343714923,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,18.0,0.84,0.0,79.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,1600,3,0.11191814718351721,0.4601116999114261,0.24487841646539157,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,13.0,14.0,0.32,0.0,80.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1601,0,0.0,0.947368421052632,0.8456256570800389,6.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,6.0,7.0,0.27,0.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,2.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,,,,,,,,,,
activemq@0,1721,10,0.008874637974942643,0.5661248962765878,0.0899334285074752,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,6.0,3.0,0.84,2.0,81.0,3.0,0.0,3.0,2.0,3.78571428571429,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,,,,,,,,,,
activemq@0,1722,3,0.23902166400810443,0.7968713082366747,0.39254151928638376,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,15.0,9.0,0.0,0.22,0.0,90.0,2.0,3.0,4.0,1.0,3.83333333333333,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,,,,,,,,,,
activemq@0,1735,1,0.15372297838270615,1.153722978382706,0.20599649118201666,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,26.0,2.6,0.0,90.0,1.0,0.0,3.0,4.0,3.41379310344828,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,
activemq@0,1762,4,0.004803843074459558,1.0048038430744595,0.05707735587377004,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,7.0,5.0,0.84,0.0,73.0,2.0,2.0,11.0,2.0,3.18181818181818,0.0,1.0,0.0,4.0,0.75,0.0,1.0,1.0,,,,,,,,,,
activemq@1,41,11,0.8686480824307868,1.623830220420552,1.500185412762582,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,7.0,0.76,0.0,97.0,1.0,2.0,2.0,9.0,4.73053892215569,0.0,0.0,0.0,,0.5,,,1.0,0.9,,,,,,,,,
activemq@1,43,1,0.9912967692734693,1.4091029376921675,1.149330097943527,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,0.0,77.0,0.55,0.0,50.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,,0.5,,,2.0,0.9,,,,,,,,,
activemq@1,48,0,0.5320630654799354,1.082327084229,0.8377408592731336,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,8.0,22.0,7.0,0.39,0.0,89.0,1.0,3.0,6.0,4.0,4.87272727272727,0.0,1.0,0.0,,1.0,,,3.0,0.496396396396396,,,,,,,,,
activemq@1,58,6,0.6875603146130326,1.4131600855414326,1.2303273909424404,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,21.0,0.0,1.43,0.0,94.0,1.0,1.0,3.0,6.0,4.24038461538461,0.0,0.0,0.0,,0.625,,,1.0,1.0,,,,,,,,,
activemq@1,67,0,0.0,1.0,0.34565330038775416,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,23.0,0.1,0.0,87.0,2.0,0.0,28.0,1.0,5.13333333333333,1.0,1.0,0.0,,0.0,,,1.0,0.464757709251101,,,,,,,,,
activemq@1,97,14,1.24117698735145,1.5861225506478487,1.4213305855540772,1.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,35.0,71.0,11.222,0.27,0.0,98.0,1.0,2.0,64.0,2.0,3.2,0.0,0.0,0.0,,0.4,,,3.0,0.465542885473475,,,,,,,,,
activemq@1,110,1,0.0026284844711901476,0.7070623227502252,0.09719573555850122,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,23.0,0.78,0.0,90.0,3.0,0.0,27.0,1.0,4.0,0.0,1.0,0.0,,1.0,,,1.0,0.690909090909091,,,,,,,,,
activemq@1,111,6,0.20950707916229802,1.209507079162298,0.5540858188111162,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,83.0,1.0,0.0,20.0,3.0,3.08695652173913,0.0,0.0,0.0,,0.0,,,0.0,0.9,,,,,,,,,
activemq@1,127,0,0.0,0.6499999999999999,0.3504495041839579,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,23.0,16.0,14.0,0.05,0.0,88.0,3.0,0.0,38.0,2.0,5.10810810810811,0.0,1.0,0.0,,0.7,,,1.0,0.607072691552063,,,,,,,,,
activemq@1,133,1,0.21192052980132453,1.2119205298013247,0.693683138053999,4.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,13.0,27.0,1.42,0.0,90.0,1.0,0.0,1.0,2.0,3.6969696969697,1.0,1.0,0.0,,0.666666666666667,,,1.0,0.583529411764706,,,,,,,,,
activemq@1,153,13,0.07602631578947368,0.5818684210526316,0.16627528089887636,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,11.222,0.24,0.0,83.0,1.0,3.0,27.0,2.0,4.40740740740741,0.0,0.0,0.0,,0.75,,,1.0,0.383474576271186,,,,,,,,,
activemq@1,156,2,0.0,0.5714285714285714,0.25396825396825395,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,24.0,49.0,0.62,0.0,95.0,1.0,2.0,15.0,2.0,2.66,1.0,2.0,0.0,,0.5,,,0.0,0.947368421052632,,,,,,,,,
activemq@1,162,6,0.06756756756756756,0.8175675675675678,0.1744886778670563,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,6.0,11.0,21.0,0.22,0.0,66.0,2.0,0.0,13.0,2.0,3.22222222222222,0.0,1.0,0.0,,0.0,,,0.0,0.902743142144638,,,,,,,,,
activemq@1,165,14,0.0,0.7499999999999999,0.33384377657823033,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,26.0,0.23,0.0,82.0,2.0,0.0,14.0,1.0,2.37037037037037,0.0,1.0,0.0,,0.0,,,0.0,0.676923076923077,,,,,,,,,
activemq@1,212,10,0.010236842105263166,1.0102368421052632,0.7453048492016556,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,30.0,11.222,0.41,0.0,96.0,2.0,0.0,25.0,1.0,2.4,1.0,1.0,0.0,,1.0,,,1.0,0.61100569259962,,,,,,,,,
activemq@1,228,14,0.297710042812226,0.7204393368264443,0.4330144650970512,0.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,9.0,13.0,11.222,0.26,0.0,89.0,2.0,2.0,25.0,2.0,3.775,0.0,0.0,0.0,,0.857142857142857,,,1.0,1.0,,,,,,,,,
activemq@1,229,6,0.5068138858472564,1.2336844491308796,1.1001341113508942,10.0,4.0,1.0,2.0,0.0,1.0,3.0,12.0,8.0,22.0,60.0,0.17,0.0,94.0,2.0,1.0,4.0,2.0,4.20731707317073,0.0,0.0,0.0,,0.533333333333333,,,2.0,1.0,,,,,,,,,
