project,test_idx,candidate_id,min,max,mean,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,OWN_LINE,CountLineComment,Del_lines,CountOutput_Mean,MAJOR_COMMIT,CountPath_Min,MaxNesting_Mean,Added_lines,CountDeclInstanceMethod,AvgCyclomaticStrict
activemq@0,203,0,0.0057416267942582,0.688995215311005,0.6090149244759768,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0,50.0,0.36,0.0,95.0,2.0,0.0,24.0,1.0,2.6,1.0,1.0,0.0,11.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,218,0,0.2639747179025192,0.8476293375727862,0.5713723814152465,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,8.0,12.0,0.0,0.24,0.0,89.0,2.0,2.0,25.0,2.0,3.53846153846154,0.0,0.0,0.0,17.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,219,0,1.032119531584316,1.264782138952236,1.1163441477716536,7.0,4.0,1.0,2.0,0.0,1.0,2.0,12.0,7.0,22.0,3.256410256410277,1.2,0.0,89.0,2.0,1.0,50.0,1.0,3.94736842105263,0.0,0.0,0.0,39.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,225,0,0.0029554441694023513,0.8635410137011043,0.20421681074641826,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,66.0,0.06,0.0,92.0,1.0,1.0,43.0,2.0,3.84931506849315,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,230,0,0.24654264682907845,0.7435919665282787,0.44413904282003075,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,11.0,0.0,0.68,1.0,88.0,2.0,1.0,45.0,2.0,3.02380952380952,0.0,0.0,0.0,18.0,1.0,0.0,3.0,2.0,,,,,,,,,,
activemq@0,246,0,0.9079428095174575,1.3424105398240294,1.1582588446012085,5.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,13.0,38.0,76.0,1.2117500000000003,0.0,72.0,1.0,1.0,70.0,4.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,359,0,0.1961364227549011,0.7205453247345428,0.4020668193599462,2.0,0.0,2.0,1.0,18.0,1.0,2.0,7.0,7.0,1.0,0.0,1.2317500000000006,0.0,16.0,2.0,5.0,6.0,2.0,2.42105263157895,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,379,0,0.0004103282626101338,0.9867994395516414,0.03921722077115247,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.6851250000000004,1.0,25.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,393,0,0.0,0.7156939817758107,0.18521689877580533,4.0,6.0,1.0,15.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,12.0,2.0,4.49122807017544,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,427,0,0.2665425828585224,0.8140132949644588,0.4493523105140323,9.0,10.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,22.0,0.0,1.05,0.0,91.0,1.0,0.0,0.0,3.0,4.13953488372093,0.0,1.0,0.0,11.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,431,0,0.0,0.6666666666666666,0.3405572755417956,0.0,10.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,12.0,8.0,0.6,0.0,83.0,1.0,0.0,3.0,3.0,5.78787878787879,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,503,0,0.08089059930769901,0.8759378696421457,0.46344817399033017,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,0.0,0.35,0.0,93.0,1.0,2.0,40.0,2.0,4.15942028985507,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,505,0,0.0,0.8421052631578948,0.7436079305846253,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,11.0,0.16,0.0,66.0,3.0,0.0,12.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,725,0,0.0,0.8484848484848486,0.11003325942350331,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,2.0,0.875,0.0,2.0,0.0,,,,,,,,,,
activemq@0,726,0,1.0062006327257471,1.372671408701637,1.195786226002225,1.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,37.0,67.0,1.19,0.0,71.0,1.0,0.0,39.0,4.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,727,0,0.0784313725490196,0.7450980392156862,0.4162366701066391,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,0.62,0.0,88.0,1.0,0.0,6.0,2.0,1.63157894736842,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,737,0,0.08475533441115701,0.8757987449369705,0.3572262704276567,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,1.0,1.24,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,754,0,0.11435684844873009,0.861601077220316,0.6235676710882077,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,13.0,48.0,0.8031250000000001,0.0,94.0,2.0,0.0,21.0,3.0,2.9622641509434,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,756,0,0.0,0.8333333333333333,0.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,84.0,0.21,0.0,97.0,1.0,0.0,0.0,1.0,2.48809523809524,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,771,0,0.0,0.8787878787878789,0.13944937176644492,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,10.0,24.0,0.22,0.0,91.0,2.0,0.0,23.0,2.0,2.45161290322581,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,773,0,0.0008006405124099315,0.9799839871897518,0.03267750812671996,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,17.0,0.38,0.0,77.0,2.0,0.0,18.0,2.0,4.54545454545455,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,832,0,0.5961295014073277,1.106699007700929,0.7729059879552254,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,32.0,50.0,0.1,0.0,93.0,1.0,0.0,1.0,2.0,0.8083333333333336,0.0,1.0,0.0,25.0,1.0,0.0,3.0,2.0,,,,,,,,,,
activemq@0,884,0,0.0,0.8421052631578948,0.7436079305846253,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,23.0,37.0,0.4,0.0,93.0,4.0,3.0,6.0,4.0,2.39130434782609,1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,886,0,0.0,0.947368421052632,0.8456256570800389,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,14.0,22.0,0.39,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,913,0,0.0,0.7575757575757576,0.03671470805617147,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,26.0,0.18,0.0,89.0,1.0,1.0,8.0,3.0,2.46428571428571,0.0,0.0,0.0,2.0,0.6,0.0,3.0,0.0,,,,,,,,,,
activemq@0,914,0,0.1277021617293835,1.1277021617293836,0.17997567452869406,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,2.305,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,2.0,0.5,0.0,3.0,1.0,,,,,,,,,,
activemq@0,975,0,0.0064051240992794274,0.9935948759007206,0.04593839005630735,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,8.0,4.0,0.69,1.0,80.0,3.0,0.0,10.0,2.0,3.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,991,0,0.3023316809931154,1.0255457240434387,0.7161718650072382,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.68,0.0,70.0,5.0,0.0,3.0,1.0,1.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1009,0,0.044259435944989885,0.6316433133551649,0.25857594991646554,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,11.0,1.36,6.0,0.0,6.0,3.0,5.0,1.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1028,0,0.08006405124099276,1.0800640512409927,0.13233756404030325,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,50.0,3.0,1.0,3.0,1.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1093,0,0.12490836488410768,0.8906718581764815,0.3228505684770104,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,12.0,1.86,2.0,85.0,5.0,0.0,6.0,2.0,3.94594594594595,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1103,0,0.20992794235388368,1.2099279423538836,0.26220145515319426,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,3.2520000000000078,0.0,85.0,4.0,6.0,13.0,2.0,6.82051282051282,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1105,0,0.0,0.5263157894736842,0.4292786753623207,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.71,10.0,0.0,5.0,0.0,2.0,1.0,2.0,2.0,18.0,1.0,1.0,0.75,0.0,3.0,0.0,,,,,,,,,,
activemq@0,1134,0,0.2926303417041998,0.6350303356646273,0.46450240025142087,0.1375000000000454,0.0,1.0,3.0,0.0,4.0,2.0,1.0,8.0,13.0,0.0,0.42,2.0,82.0,3.0,2.0,5.0,2.0,3.69230769230769,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1169,0,0.027919823577949972,0.6741662026271175,0.16116097099828014,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,3.0,4.0,0.75,2.0,77.0,2.0,0.0,4.0,3.0,2.45454545454545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1309,0,0.002302631578948447,0.7391447368421067,0.6516659599308011,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,10.0,17.0,1.0,0.23,0.0,84.0,2.0,5.0,5.0,1.0,5.90909090909091,3.0,2.0,0.0,5.0,0.970312500000002,0.0,3.0,1.0,,,,,,,,,,
activemq@0,1318,0,0.3333333333333335,1.3333333333333335,0.6214896214896215,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,5.0,0.38,1.0,0.0,6.0,0.0,7.0,1.0,1.8,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,
activemq@0,1335,0,0.0784313725490196,0.7450980392156862,0.4162366701066391,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.13,2.0,0.0,2.0,0.0,6.0,1.0,1.875,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1366,0,0.9999999999999997,1.9999999999999998,1.8999999999999997,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1429,0,0.004003202562049642,0.9903923138510808,0.042770828684805764,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,5.0,8.0,0.7,2.0,68.0,3.0,3.0,3.0,1.0,3.35,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1496,0,0.01064851881505209,1.0106485188150522,0.06292203161436258,1.0,0.0,2.0,15.0,0.0,0.0,4.0,1.0,6.0,19.0,5.0,0.7330000000000007,2.0,85.0,1.0,0.0,2.0,2.0,6.83333333333333,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,
activemq@0,1582,0,0.29432515788053537,0.7256396676725506,0.5183333980770148,5.0,0.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,12.0,9.0,0.68,0.0,88.0,1.0,0.0,1.0,2.0,3.25,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1583,0,0.039215686274509776,0.6274509803921569,0.3040935672514619,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,15.0,0.36,0.0,86.0,1.0,0.0,5.0,3.0,2.44117647058824,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1594,0,0.05882352941176472,0.7254901960784311,0.39731682146542824,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,80.0,1.0,0.0,6.0,5.0,2.13636363636364,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1595,0,0.07843137254901965,1.0784313725490198,0.742002063983488,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,4.0,1.25,0.0,91.0,1.0,0.0,2.0,4.0,1.85365853658537,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1598,0,0.03921568627450979,0.5098039215686273,0.17647058823529407,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,12.0,0.18,0.0,79.0,2.0,2.0,3.0,3.0,2.31818181818182,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,1600,0,0.0,1.0,0.5418559377027904,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,14.0,0.32,0.0,80.0,1.0,0.0,4.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1601,0,0.0,0.7272727272727273,0.030764966740576497,6.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,6.0,7.0,0.27,0.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,2.0,1.0,0.0,2.0,0.5,0.0,4.0,1.0,,,,,,,,,,
activemq@0,1712,0,0.0024019215372297867,0.9975980784627703,0.04989784177068431,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,7.0,0.77,0.0,68.0,3.0,0.0,2.0,1.0,1.375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1721,0,0.0056127645254221824,0.7411418213594835,0.08095689887232976,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,6.0,0.0,0.33,2.0,81.0,3.0,0.0,4.0,2.0,3.78571428571429,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,,,,,,,,,,
activemq@0,1722,0,0.7026801622719485,1.3392475360319902,0.9491162247853074,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,15.0,9.0,3.0,1.8,0.0,90.0,2.0,3.0,4.0,1.0,3.83333333333333,1.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,,,,,,,,,,
activemq@0,1735,0,0.05882352941176466,0.607843137254902,0.28586171310629516,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,14.0,0.15,0.0,90.0,1.0,0.0,3.0,4.0,3.41379310344828,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,
activemq@0,1795,0,0.0,0.947368421052632,0.8456256570800389,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,9.0,0.15,2.0,19.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@1,43,0,0.34915491445250957,1.1541034867502447,0.9583522760411001,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,31.0,0.0,0.55,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,,0.5,,,2.0,0.9520094235033264,,,,,,,,,
activemq@1,48,0,0.7533497124202172,1.1295536519980867,0.9548426232318821,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,0.0,22.0,38.0,0.39,0.0,58.0,1.0,3.0,27.0,4.0,4.87272727272727,0.0,1.0,0.0,,0.666666666666667,,,3.0,0.9517867271695972,,,,,,,,,
activemq@1,58,0,0.5221498568265576,0.9298482946254542,0.6846103301165493,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,5.225000000000023,78.0,1.43,0.0,52.575000000000045,1.0,1.0,50.0,6.0,4.24038461538461,0.0,0.0,0.0,,0.625,,,1.0,0.9513227773406766,,,,,,,,,
activemq@1,67,0,0.42014708964211744,1.4201470896421173,0.7647258292909357,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,23.0,0.1,0.0,87.0,2.0,0.0,28.0,1.0,5.13333333333333,1.0,1.0,0.0,,1.0,,,1.0,0.956649831649832,,,,,,,,,
activemq@1,97,0,1.6509379599645546,2.1198298282520285,1.9942814883014164,0.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,35.0,71.0,157.0,0.27,0.0,58.0,1.0,2.0,64.0,2.0,6.43523316062176,0.0,0.0,0.0,,0.0,,,3.0,0.9644037130270608,,,,,,,,,
activemq@1,110,0,0.07226277313378275,1.0722627731337828,0.41684151278260084,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,23.0,0.78,0.0,90.0,3.0,0.0,27.0,1.0,3.22222222222222,0.0,1.0,0.0,,1.0,,,1.0,0.9461956521739128,,,,,,,,,
activemq@1,111,0,0.09210526315789472,0.5657894736842105,0.18199290360733292,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,8.0,0.25,0.0,83.0,1.0,0.0,20.0,3.0,3.08695652173913,0.0,0.0,0.0,,0.0,,,0.0,0.551369863013699,,,,,,,,,
activemq@1,133,0,0.23648721907401873,1.2364872190740188,0.581065958722837,4.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,13.0,27.0,0.41,0.0,90.0,1.0,0.0,1.0,2.0,3.6969696969697,1.0,1.0,0.0,,0.666666666666667,,,1.0,0.9505094738276988,,,,,,,,,
activemq@1,153,0,0.32527631612333124,0.8071506619645191,0.49041856245635346,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,11.0,0.24,0.0,83.0,1.0,3.0,27.0,2.0,4.40740740740741,0.0,0.0,0.0,,0.75,,,1.0,0.954715061058345,,,,,,,,,
activemq@1,156,0,1.4615384615384615,2.4615384615384612,1.7706821480406387,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,49.0,0.62,0.0,95.0,1.0,2.0,15.0,2.0,2.66,1.0,1.0,0.0,,0.5,,,0.0,0.947368421052632,,,,,,,,,
activemq@1,165,0,0.10487835869660798,1.104878358696608,0.4494570983454262,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,26.0,0.23,0.0,82.0,2.0,0.0,14.0,1.0,2.37037037037037,0.0,1.0,0.0,,0.5,,,0.0,0.954392382731424,,,,,,,,,
activemq@1,212,0,2.0769230769230766,3.0769230769230766,2.3860667634252537,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,65.0,0.41,0.0,96.0,2.0,0.0,25.0,1.0,2.4,1.0,1.0,0.0,,1.0,,,1.0,0.61100569259962,,,,,,,,,
activemq@1,228,0,0.03333333333333337,0.9666666666666667,0.7865671641791047,0.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,9.0,13.0,30.0,0.26,0.0,89.0,2.0,2.0,2.0,2.0,3.775,0.0,0.0,0.0,,0.857142857142857,,,1.0,0.584239130434783,,,,,,,,,
activemq@1,229,0,0.8351839931166904,1.469972197265922,1.0668642547667957,10.0,4.0,1.0,2.0,0.0,1.0,3.0,12.0,8.0,4.0,60.0,0.17,0.0,94.0,2.0,1.0,46.0,2.0,4.20731707317073,0.0,0.0,0.0,,0.533333333333333,,,2.0,0.9546731358529116,,,,,,,,,
activemq@1,236,0,0.577197340179998,1.577197340179998,0.9217760798288163,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,63.0,0.06,0.0,92.0,2.0,1.0,42.0,1.0,4.08571428571429,0.0,0.0,0.0,,0.5,,,1.0,0.950354609929078,,,,,,,,,
activemq@1,243,0,0.4870382341256261,1.487038234125626,0.8316169737744441,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,10.0,36.0,0.16,1.0,87.0,2.0,1.0,43.0,2.0,3.24390243902439,0.0,0.0,0.0,,0.5,,,2.0,0.9567414431082332,,,,,,,,,
activemq@1,259,0,0.1593104190062748,0.6848365286936088,0.31609490162385545,5.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,13.0,38.0,76.0,0.15,0.0,56.0,1.0,1.0,71.0,4.0,3.12765957446809,0.0,1.0,0.0,,0.1306818181818286,,,1.0,0.9505911375907652,,,,,,,,,
activemq@1,409,0,1.0769230769230769,2.0769230769230766,1.386066763425254,4.0,6.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,3.0,44.0,0.09,0.0,94.0,1.0,1.0,13.0,2.0,4.6140350877193,0.0,1.0,0.0,,0.5,,,1.0,0.755614266842801,,,,,,,,,
activemq@1,445,0,0.006084700218989211,0.890894878875009,0.23835701634860088,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,26.0,30.0,0.18,0.0,92.0,1.0,0.0,10.0,3.0,4.6078431372549,0.0,1.0,0.0,,0.0,,,0.0,0.9163741789819376,,,,,,,,,
activemq@1,520,0,0.22976979841751724,1.2297697984175173,0.5743485380663353,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,0.63,0.0,75.0,3.0,1.0,6.0,1.0,3.75,1.0,2.0,0.0,,0.75,,,0.0,0.9032276885735624,,,,,,,,,
activemq@1,523,0,0.30545727351377294,0.6591772936877957,0.4261912378821772,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,29.0,37.0,10.0,0.14,0.0,93.0,1.0,2.0,42.0,2.0,4.25714285714286,0.0,0.0,0.0,,0.0,,,1.0,0.417142857142857,,,,,,,,,
