test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,min,max,mean,OWN_LINE,CountLineComment,Del_lines,CountOutput_Mean,MAJOR_COMMIT,CountPath_Min,MaxNesting_Mean,Added_lines,CountDeclInstanceMethod,AvgCyclomaticStrict
756.0,20.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,40.0,84.0,4.37,0.0,97.0,1.0,0.0,0.0,1.0,2.48809523809524,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5701390637955971,1.4618756481862445,0.8975171568597228,,,,,,,,,,
771.0,35.0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,10.0,24.0,0.29,0.0,91.0,2.0,0.0,23.0,1.0,2.45161290322581,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0045583385433387675,0.6475926978808877,0.1857965905278877,,,,,,,,,,
914.0,16.0,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,0.9,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,2.0,0.5,0.0,3.0,1.0,0.015212169735788627,1.0152121697357885,0.06748568253509911,,,,,,,,,,
975.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,8.0,8.0,0.24,1.0,80.0,3.0,0.0,10.0,3.0,3.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9070763723479895,0.245540935679368,,,,,,,,,,
991.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,8.0,0.66,0.0,70.0,5.0,0.0,3.0,3.0,1.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.04059316936170486,0.6530709273971461,0.26926566612726527,,,,,,,,,,
1009.0,17.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,11.0,0.9,6.0,0.0,1.0,3.0,12.0,2.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.6438183533660897,1.13592097537575,0.8690697605722668,,,,,,,,,,
1028.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.6,1.0,50.0,3.0,1.0,3.0,1.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.04803843074459567,1.0480384307445958,0.10031194354390617,,,,,,,,,,
1103.0,77.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,0.38,0.0,85.0,5.0,6.0,13.0,2.0,6.82051282051282,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.010584677755482634,0.6581678254245722,0.3400988528799014,,,,,,,,,,
1105.0,23.0,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.2,10.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,18.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0005697923179173469,0.6169945404724061,0.14466496918970628,,,,,,,,,,
1134.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,8.0,13.0,16.0,0.28,2.0,82.0,3.0,2.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.1998919904251315,0.7434618714706699,0.4132964995331679,,,,,,,,,,
1309.0,30.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,10.0,17.0,1.0,0.79,0.0,84.0,2.0,5.0,5.0,1.0,5.90909090909091,3.0,2.0,0.0,5.0,0.8,0.0,3.0,1.0,0.0024019215372297867,1.00240192153723,0.05467543433654028,,,,,,,,,,
1318.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,5.0,2.09,1.0,80.0,6.0,0.0,7.0,4.0,1.8,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2044191409913705,0.833424548722174,0.4208051122973202,,,,,,,,,,
1335.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,5.0,0.13,2.0,0.0,2.0,0.0,6.0,1.0,1.875,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.6666666666666666,0.3405572755417956,,,,,,,,,,
1366.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.35964912280701755,,,,,,,,,,
1429.0,67.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,5.0,8.0,0.74,2.0,68.0,3.0,3.0,3.0,1.0,3.35,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0064051240992794274,0.9935948759007206,0.04593839005630735,,,,,,,,,,
1598.0,1.0,0.0,0.0,1.0,3.0,1.0,11.0,1.0,4.0,3.0,4.0,18.0,5.66,0.0,79.0,2.0,2.0,3.0,3.0,2.31818181818182,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.8109485096335365,4.365478317935459,4.141549049670451,,,,,,,,,,
1601.0,20.0,6.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,6.0,7.0,0.27,0.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,4.0,1.0,0.0,4.0,0.5,0.0,4.0,1.0,0.0,0.8333333333333334,0.35964912280701755,,,,,,,,,,
1712.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,7.0,0.9,0.0,68.0,3.0,0.0,2.0,1.0,1.375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008006405124099275,1.0080064051240993,0.060279917923409754,,,,,,,,,,
1721.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,6.0,0.0,6.42,2.0,81.0,3.0,0.0,4.0,3.0,3.78571428571429,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.341161664554964,0.9382359422786747,0.4598300812014623,,,,,,,,,,
1722.0,35.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,15.0,9.0,1.0,12.35,0.0,90.0,2.0,3.0,4.0,6.0,3.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0621188516912394,1.5821998337710013,1.2106134183639252,,,,,,,,,,
1795.0,46.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,7.0,2.0,2.0,9.0,0.15,2.0,19.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.5,0.0,2.0,0.0,1.6705570536695884,2.490743733872693,2.2202092506440976,,,,,,,,,,
67.0,31.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,23.0,0.1,0.0,87.0,2.0,0.0,28.0,1.0,5.13333333333333,1.0,1.0,0.0,,0.2,,,1.0,0.0,0.9,0.3359390146734685,0.464757709251101,,,,,,,,,
110.0,43.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,23.0,0.27,0.0,90.0,3.0,0.0,27.0,1.0,3.22222222222222,0.0,1.0,0.0,,1.0,,,1.0,0.026490066225165438,0.7947019867549667,0.31782985226693833,0.690909090909091,,,,,,,,,
111.0,95.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,83.0,1.0,0.0,24.0,3.0,3.08695652173913,0.0,0.0,0.0,,0.0,,,0.0,0.11799071313982257,0.7681758504767306,0.33181326752885526,0.9,,,,,,,,,
133.0,26.0,4.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,13.0,27.0,0.41,0.0,90.0,1.0,0.0,1.0,2.0,3.6969696969697,1.0,1.0,0.0,,0.0,,,1.0,0.0,0.8333333333333336,0.332415205149659,0.583529411764706,,,,,,,,,
153.0,13.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,20.0,0.24,0.0,83.0,1.0,3.0,27.0,2.0,2.1,0.0,0.0,0.0,,0.0,,,1.0,0.1416935379561612,1.0828936154812598,0.4709767105457018,0.383474576271186,,,,,,,,,
156.0,49.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,24.0,49.0,0.62,0.0,95.0,1.0,2.0,15.0,2.0,2.66,1.0,1.0,0.0,,0.0,,,0.0,0.0,0.7500000000000001,0.3338437765782304,0.947368421052632,,,,,,,,,
165.0,63.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,26.0,0.23,0.0,82.0,2.0,0.0,14.0,1.0,2.37037037037037,0.0,1.0,0.0,,0.2,,,0.0,2.752010455481435e-17,0.65,0.35044950418395804,0.676923076923077,,,,,,,,,
212.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,30.0,65.0,0.27,0.0,96.0,2.0,0.0,25.0,1.0,1.6,1.0,1.0,0.0,,0.0,,,1.0,0.022998432386629415,0.723840822071858,0.21272069772980767,0.61100569259962,,,,,,,,,
236.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,63.0,0.06,0.0,92.0,2.0,1.0,42.0,1.0,2.1,0.0,0.0,0.0,,0.0,,,1.0,0.07306163565653989,1.0193249614451756,0.40567095553031407,0.351648351648352,,,,,,,,,
243.0,65.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,10.0,36.0,0.28,1.0,87.0,2.0,1.0,43.0,2.0,3.24390243902439,0.0,0.0,0.0,,0.0,,,2.0,0.03590353039829126,0.509416537256096,0.18141043028100348,0.419354838709677,,,,,,,,,
409.0,11.0,4.0,6.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,7.42,0.0,94.0,1.0,1.0,13.0,2.0,45.4,0.0,1.0,0.0,,0.9,,,1.0,7.721773175801347,8.446836367367743,8.236803537617337,1.0,,,,,,,,,
445.0,7.0,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,26.0,30.0,0.18,0.0,92.0,1.0,0.0,10.0,3.0,4.6078431372549,0.0,1.0,0.0,,0.0,,,0.0,0.013851040378127647,1.0138510403781276,0.3584297800269457,1.0,,,,,,,,,
520.0,25.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,0.63,0.0,75.0,3.0,1.0,6.0,1.0,3.75,1.0,2.0,0.0,,0.75,,,1.0,0.0,0.5431869775180526,0.1267154726116864,0.5,,,,,,,,,
739.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,11.0,37.0,0.13,0.0,85.0,2.0,0.0,24.0,2.0,1.7,1.0,1.0,0.0,,0.0,,,1.0,0.0011015402301386105,0.8565253983920565,0.26158253829744565,0.460820895522388,,,,,,,,,
745.0,75.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.23,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,,0.0,,,1.0,0.017303284177362814,0.5364018094982465,0.1664142150828088,0.647584973166369,,,,,,,,,
776.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,84.0,0.21,0.0,97.0,1.0,0.0,0.0,1.0,5.4,1.0,1.0,0.0,,1.0,,,0.0,0.04332552693208407,0.956674473067916,0.3393886326075712,0.816037735849057,,,,,,,,,
790.0,85.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0,22.0,0.12,0.0,80.0,1.0,1.0,12.0,2.0,3.6,0.0,0.0,0.0,,0.1,,,0.0,0.021239291106874312,0.5872381449900026,0.29007021751509643,0.501930501930502,,,,,,,,,
791.0,51.0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,12.0,28.0,0.23,0.0,92.0,2.0,0.0,24.0,2.0,2.4,0.0,0.0,0.0,,0.0,,,1.0,0.1391223962537453,1.1029044356289186,0.5787395977233836,0.8,,,,,,,,,
793.0,28.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,17.0,0.1,0.0,77.0,2.0,0.0,18.0,2.0,3.7,0.0,0.0,0.0,,0.1,,,0.0,0.012763330143141379,0.7987922622383414,0.20890233651796702,0.580555555555556,,,,,,,,,
857.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,26.0,35.0,0.28,1.0,90.0,2.0,0.0,18.0,2.0,1.7,0.0,1.0,0.0,,0.0,,,4.0,0.20015354501556742,0.7591646167037303,0.3705078012732572,0.584040747028862,,,,,,,,,
893.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,16.0,19.0,12.0,0.12,2.0,91.0,1.0,0.0,49.0,2.0,2.7,3.0,1.0,0.0,,0.1,,,2.0,0.5028369435424795,1.4446507286052441,0.8297067382679749,0.86970684039088,,,,,,,,,
900.0,49.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,7.0,7.0,0.19,1.0,74.0,1.0,0.0,16.0,1.0,4.33333333333333,1.0,1.0,0.0,,0.0,,,0.0,0.0,1.0,0.34565330038775416,0.825301204819277,,,,,,,,,
911.0,31.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,25.0,39.0,0.39,0.0,93.0,4.0,3.0,6.0,4.0,2.4375,1.0,1.0,0.0,,1.0,,,2.0,1.061952923149699,1.8361199760524618,1.3241401870588148,1.1,,,,,,,,,
912.0,90.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,6.0,0.0,2.0,0.51,1.0,75.0,2.0,4.0,12.0,1.0,3.2,1.0,1.0,0.0,,0.1,,,1.0,0.006619324521460615,0.5965058342218755,0.11441375372302444,0.572327044025157,,,,,,,,,
913.0,58.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,20.0,36.0,0.14,0.0,93.0,4.0,3.0,14.0,2.0,2.07142857142857,0.0,0.0,0.0,,0.0,,,3.0,0.08907176701664159,0.8007209732627038,0.22238278160580652,0.470212765957447,,,,,,,,,
917.0,0.0,1.0,0.0,1.0,5.0,9.0,4.0,2.0,1.0,4.0,0.0,16.0,0.14,0.0,94.0,1.0,8.0,15.0,1.0,0.8,1.0,1.0,0.0,,0.0,,,3.0,0.5428246763423898,1.341003958096602,0.7892849091780726,0.555932203389831,,,,,,,,,
1143.0,68.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,38.0,0.08,2.0,85.0,5.0,0.0,6.0,2.0,0.5,0.0,2.0,0.0,,1.0,,,2.0,0.22387059970276074,0.9757484214605557,0.4983108673460185,0.610223642172524,,,,,,,,,
1153.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,26.0,12.0,14.0,0.1,0.0,85.0,4.0,8.0,13.0,2.0,7.05,0.0,0.0,0.0,,0.0,,,2.0,0.0,0.7500000000000001,0.3338437765782304,0.650442477876106,,,,,,,,,
1665.0,14.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,28.0,0.07,0.0,86.0,1.0,0.0,5.0,3.0,2.41176470588235,0.0,1.0,0.0,,1.0,,,2.0,2.3027657169677905e-17,0.6556291390728475,0.18935303107488535,0.790523690773067,,,,,,,,,
1667.0,75.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,6.0,16.0,0.49,0.0,81.0,2.0,0.0,9.0,2.0,4.3,1.0,1.0,0.0,,1.0,,,1.0,0.009082352592415329,0.776224320398423,0.16138558100028413,0.7217125382263,,,,,,,,,
1677.0,36.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,40.0,1.24,0.0,91.0,1.0,0.0,2.0,4.0,1.8780487804878,0.0,0.0,0.0,,0.0,,,2.0,0.0,1.0,0.5802469135802469,0.913793103448276,,,,,,,,,
1802.0,67.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,8.0,4.0,0.32,2.0,83.0,3.0,0.0,6.0,2.0,3.1,0.0,1.0,0.0,,0.0,,,4.0,0.003942726706785261,0.5071591616517945,0.13196749967406413,0.518367346938776,,,,,,,,,
1803.0,29.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,16.0,9.0,3.0,0.22,0.0,89.0,2.0,3.0,4.0,1.0,3.84210526315789,1.0,2.0,0.0,,0.0,,,3.0,0.0024176463585269294,0.997582353641473,0.3421850303829499,0.8,,,,,,,,,
1818.0,31.0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,8.0,28.0,0.8,0.0,91.0,1.0,0.0,6.0,4.0,3.41935483870968,0.0,0.0,0.0,,1.0,,,3.0,0.019867549668874114,0.9801324503311258,0.46220071319409056,0.450549450549451,,,,,,,,,
86.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,7.0,7.0,,0.79,0.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,,,,,3.0,0.41625199375105176,1.4162519937510516,0.7000081545831127,1.0,116.0,0.0,,,,,,,
95.0,3.0,1.0,4.0,1.0,10.0,0.0,0.0,2.0,6.0,22.0,23.0,,1.37,0.0,95.0,1.0,1.0,53.0,6.0,4.21296296296296,0.0,0.0,0.0,,,,,5.0,2.9648544610691254,3.413440014572734,3.1000312051700543,1.0,1049.0,0.0,,,,,,,
96.0,47.0,0.0,12.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,,0.46,0.0,75.0,1.0,0.0,10.0,2.0,3.05882352941176,1.0,1.0,0.0,,,,,2.0,0.00491803278688525,0.6131147540983607,0.06302367941712204,0.533980582524272,29.0,0.0,,,,,,,
104.0,71.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,7.0,6.0,,0.1,0.0,87.0,2.0,0.0,29.0,1.0,5.16666666666667,1.0,1.0,0.0,,,,,2.0,0.5811342812990677,1.1637322381824196,0.8029358493766673,1.0,38.0,2.0,,,,,,,
195.0,0.0,35.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,29.0,,5.32,0.0,96.0,1.0,2.0,22.0,2.0,2.75,0.0,0.0,0.0,,,,,2.0,7.875242328633598,8.460417148634278,8.1327067803343,0.796190476190476,164.0,0.0,,,,,,,
202.0,62.0,0.0,32.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,,3.5,0.0,0.0,1.0,1.0,6.0,1.0,4.17073170731707,0.0,0.0,0.0,,,,,0.0,0.21800779395335193,0.6386138316866569,0.368685882938274,1.0,189.0,144.0,,,,,,,
251.0,0.0,35.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,39.0,,5.32,0.0,97.0,2.0,0.0,28.0,1.0,35.0,1.0,1.0,0.0,,,,,3.0,22.19259153265107,22.598726795927547,22.355454922641336,0.642647058823529,170.0,0.0,,,,,,,
282.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,2.0,9.0,,5.32,1.0,85.0,2.0,1.0,40.0,2.0,3.23076923076923,0.0,0.0,0.0,,,,,3.0,0.4242158896552026,1.0681677811946997,0.7870477526112826,0.8,70.0,0.0,,,,,,,
283.0,4.0,3.0,0.0,2.0,1.0,0.0,8.0,4.0,1.0,4.0,4.0,,0.14,1.0,81.0,2.0,1.0,26.0,1.0,3.92857142857143,0.0,1.0,0.0,,,,,2.0,0.0,1.0,0.5696465696465698,0.586538461538462,34.0,0.0,,,,,,,
302.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,16.0,,5.32,0.0,92.0,1.0,2.0,19.0,3.0,5.15909090909091,1.0,1.0,0.0,,,,,2.0,0.41458247713154756,1.0608521913632618,0.7785511586853366,0.8,60.0,0.0,,,,,,,
455.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,9.0,,2.68,0.0,89.0,2.0,0.0,18.0,2.0,4.22222222222222,0.0,1.0,0.0,,,,,0.0,0.011475409836065625,0.736065573770492,0.40436366516195454,0.587761674718196,127.0,0.0,,,,,,,
543.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,1.0,4.0,0.0,,0.44,0.0,60.0,3.0,1.0,7.0,1.0,4.4,1.0,2.0,0.0,,,,,0.0,0.0,0.789010989010989,0.03418686576581313,0.40495867768595,34.0,1.0,,,,,,,
548.0,21.0,0.0,0.0,2.0,1.0,0.0,6.0,2.0,2.0,3.0,3.0,,4.7,0.0,70.0,3.0,0.0,17.0,2.0,3.6,0.0,1.0,0.0,,,,,0.0,0.6472962502446449,1.233835471248818,0.9636461750046652,0.7,28.0,2.0,,,,,,,
567.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,9.0,10.0,,5.32,0.0,90.0,2.0,3.0,15.0,2.0,2.84848484848485,0.0,1.0,0.0,,,,,2.0,0.39247891542550306,1.0546174569455502,0.7672227996650205,0.8,48.0,0.0,,,,,,,
729.0,0.0,35.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,,0.32,1.0,62.0,2.0,0.0,12.0,2.0,2.1875,0.0,0.0,0.0,,,,,2.0,2.6505548476478547,3.2620987346355252,3.0618361379886276,0.8,44.0,0.0,,,,,,,
761.0,34.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,15.0,,0.15,0.0,83.0,2.0,1.0,21.0,2.0,4.57575757575758,1.0,0.0,0.0,,,,,1.0,0.2738164942600101,0.846366644098196,0.45964991675372197,1.0,70.0,0.0,,,,,,,
773.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,,5.32,0.0,71.0,1.0,7.0,8.0,2.0,35.0,1.0,1.0,0.0,,,,,3.0,2.1467104435816258,2.576989773156472,2.401398469709922,0.457861635220126,95.0,0.0,,,,,,,
786.0,65.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,6.0,,4.22,0.0,76.0,1.0,1.0,3.0,2.0,3.1,1.0,1.0,0.0,,,,,1.0,0.006557377049180302,1.0065573770491802,0.6721945038409756,0.282051282051282,26.0,54.0,,,,,,,
790.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,4.0,4.0,16.0,,5.32,0.0,95.0,2.0,0.0,22.0,3.0,3.26666666666667,0.0,0.0,0.0,,,,,2.0,0.40155521165236935,1.0661253797653785,0.7777644506037802,0.8,74.0,0.0,,,,,,,
793.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,,2.52,0.0,74.0,1.0,0.0,2.0,1.0,7.5,2.0,1.0,0.0,,,,,3.0,0.016393442622950945,0.7311475409836067,0.3995406668250573,0.691629955947137,27.0,4.0,,,,,,,
805.0,3.0,3.0,0.0,1.0,3.0,0.0,7.0,2.0,1.0,7.0,12.0,,0.15,0.0,92.0,1.0,1.0,25.0,2.0,51.8,0.0,0.0,0.0,,,,,2.0,6.136041246831635,6.701618701651393,6.387397359606386,1.0,41.0,1.0,,,,,,,
809.0,18.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,4.0,4.0,,0.1,0.0,80.0,3.0,0.0,19.0,2.0,4.625,0.0,0.0,0.0,,,,,1.0,0.0,0.6,0.06538461538461539,0.514705882352941,35.0,0.0,,,,,,,
