project,test_idx,candidate_id,min,max,mean,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,OWN_LINE,CountLineComment,Del_lines,CountOutput_Mean,MAJOR_COMMIT,CountPath_Min,MaxNesting_Mean,Added_lines,CountDeclInstanceMethod,AvgCyclomaticStrict
activemq@0,154,0,0.0,0.8421052631578948,0.7436079305846253,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,6.0,11.0,21.0,0.22,0.0,87.0,2.0,0.0,13.0,2.0,3.22222222222222,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,157,0,0.030303030303030304,0.9393939393939394,0.19979674796747965,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,27.0,0.25,0.0,82.0,2.0,0.0,14.0,1.0,2.35714285714286,0.0,1.0,0.0,1.0,0.9,0.0,2.0,0.0,,,,,,,,,,
activemq@0,203,0,0.03030303030303028,0.9696969696969697,0.2300628233555062,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0,50.0,0.36,0.0,95.0,2.0,0.0,24.0,1.0,2.6,1.0,1.0,0.0,1.0,0.909090909090909,0.0,3.0,1.0,,,,,,,,,,
activemq@0,218,0,0.5,1.4999999999999998,0.9999999999999998,0.0,1.0,4.0,1.0,0.0,2.0,3.0,4.0,8.0,12.0,30.0,0.24,0.0,89.0,2.0,2.0,25.0,2.0,3.53846153846154,0.0,0.0,0.0,17.0,0.764705882352941,0.0,3.0,1.0,,,,,,,,,,
activemq@0,225,0,0.029336557763932163,0.8923461885678432,0.2250355886470646,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,66.0,0.06,0.0,92.0,1.0,1.0,43.0,2.0,3.84931506849315,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,226,0,0.0,0.7894736842105265,0.6957887531088159,0.0,30.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.04,0.0,0.0,1.0,1.0,10.0,1.0,1.9,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,230,0,2.208845163272866,3.1629655410653954,2.6154904565153525,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,11.0,37.0,0.18,1.0,88.0,2.0,1.0,0.0,2.0,3.02380952380952,0.0,0.0,0.0,1.0,0.777777777777778,0.0,3.0,2.0,,,,,,,,,,
activemq@0,246,0,0.8930244671397188,1.707239375943679,1.3805863116298274,5.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,13.0,38.0,76.0,0.15,0.0,95.0,1.0,1.0,70.0,1.0,3.09574468085106,0.0,1.0,0.0,1.0,0.529411764705882,0.0,3.0,1.0,,,,,,,,,,
activemq@0,326,0,0.25,1.2499999999999998,0.8295454545454546,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,37.0,93.0,0.33,0.0,96.0,2.0,2.0,15.0,0.0,11.659793814433,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,,,,,,,,,,
activemq@0,359,0,0.03030303030303028,1.0303030303030303,0.7699741315594976,2.0,0.0,2.0,1.0,18.0,1.0,2.0,7.0,7.0,1.0,29.0,0.19,0.0,100.0,2.0,5.0,6.0,2.0,2.42105263157895,0.0,0.0,0.0,23.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,389,0,0.1764705882352941,1.1764705882352942,0.8400412796697626,0.0,3.0,1.0,3.0,0.0,0.0,2.0,4.0,5.0,6.0,0.0,0.19,0.0,90.0,2.0,2.0,3.0,3.0,1.36734693877551,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,393,0,0.7537126698358096,1.359826658182951,1.0070321434970753,4.0,6.0,1.0,23.0,0.0,0.0,2.0,9.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,12.0,2.0,4.49122807017544,0.0,1.0,0.0,6.0,0.5,0.0,2.0,0.0,,,,,,,,,,
activemq@0,427,0,1.4384652897922514,2.1190955706942165,1.8978047382197007,0.0,10.0,1.0,5.0,2.0,1.0,2.0,8.0,0.0,22.0,24.0,0.18,0.0,91.0,1.0,0.0,10.0,3.0,4.13953488372093,0.0,1.0,0.0,11.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,503,0,1.5000000000000002,2.5000000000000004,1.9824561403508774,2.0,0.0,1.0,15.0,1.0,1.0,3.0,10.0,28.0,36.0,39.0,0.14,0.0,93.0,1.0,2.0,40.0,2.0,4.15942028985507,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,505,0,0.0,0.8421052631578948,0.7436079305846253,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,11.0,0.16,0.0,66.0,3.0,0.0,12.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,725,0,0.0006747638326584723,0.7105263157894738,0.6272192243265277,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,726,0,8.410545833239341,9.065788667150226,8.853427678936793,9.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,37.0,67.0,0.15,0.0,95.0,1.0,0.0,39.0,4.0,21.8571428571429,0.0,1.0,0.0,13.0,0.846153846153846,0.0,2.0,1.0,,,,,,,,,,
activemq@0,737,0,0.039215686274509776,0.96078431372549,0.6250429996560026,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,0.12,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,771,0,0.0,0.8787878787878789,0.13944937176644492,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,10.0,24.0,0.22,0.0,91.0,2.0,0.0,23.0,2.0,2.45161290322581,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,832,0,1.555252750143733,2.2936451401255185,1.9466986313202517,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,32.0,50.0,0.1,0.0,93.0,1.0,0.0,0.0,2.0,2.71428571428571,0.0,1.0,0.0,25.0,0.76,0.0,3.0,4.0,,,,,,,,,,
activemq@0,834,0,0.14285714285714288,0.7142857142857142,0.40336134453781514,0.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,26.0,35.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,,,,,,,,,,
activemq@0,866,0,1.9215686274509802,2.9215686274509802,2.2579979360165114,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,16.0,19.0,129.0,0.12,2.0,91.0,1.0,0.0,48.0,2.0,6.78571428571429,3.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,884,0,0.0,0.8421052631578948,0.7436079305846253,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,23.0,37.0,0.4,0.0,93.0,4.0,3.0,6.0,4.0,2.39130434782609,1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,886,0,0.0,0.947368421052632,0.8456256570800389,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,14.0,22.0,0.39,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,913,0,0.0,0.787878787878788,0.05633776792313378,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,26.0,0.18,0.0,89.0,1.0,1.0,8.0,3.0,2.46428571428571,0.0,0.0,0.0,1.0,0.6,0.0,3.0,0.0,,,,,,,,,,
activemq@0,914,0,0.0,0.947368421052632,0.8456256570800389,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,0.18,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,991,0,0.5,1.5,1.166666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.46,0.0,70.0,5.0,0.0,3.0,1.0,1.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1009,0,0.4999999999999999,1.5,1.1458333333333333,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,11.0,0.25,6.0,0.0,6.0,3.0,12.0,1.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1093,0,0.2631578947368423,1.2631578947368423,1.1613478269548538,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,37.0,0.21,2.0,85.0,5.0,0.0,6.0,2.0,3.94594594594595,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1105,0,2.0,2.9999999999999996,2.5,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.71,10.0,0.0,5.0,0.0,2.0,1.0,2.0,2.0,18.0,0.0,1.0,1.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,1134,0,0.8333333333333334,1.8333333333333333,1.5,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,13.0,16.0,0.42,2.0,82.0,3.0,2.0,5.0,2.0,3.69230769230769,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1169,0,0.33333333333333337,1.3333333333333335,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,4.0,0.24,2.0,77.0,2.0,0.0,4.0,2.0,2.45454545454545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1318,0,2.4999999999999996,3.499999999999999,3.3999999999999995,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,5.0,0.38,1.0,80.0,0.0,0.0,7.0,1.0,1.8,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,
activemq@0,1326,0,2.4999999999999996,3.499999999999999,3.3999999999999995,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.7,0.0,75.0,0.0,0.0,2.0,1.0,1.25,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1390,0,1.5000000000000004,2.5000000000000004,2.3444444444444446,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,11.0,35.0,0.06,4.0,81.0,4.0,1.0,13.0,1.0,4.55813953488372,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,,,,,,,,,,
activemq@0,1496,0,0.03030303030303028,1.0303030303030303,0.7699741315594976,1.0,0.0,2.0,15.0,0.0,0.0,4.0,1.0,6.0,19.0,5.0,0.07,2.0,85.0,1.0,0.0,2.0,2.0,6.83333333333333,0.0,2.0,0.0,23.0,0.0,0.0,1.0,1.0,,,,,,,,,,
activemq@0,1504,0,0.6666666666666667,1.6666666666666667,1.3333333333333335,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,6.0,6.0,0.95,0.0,86.0,2.0,1.0,0.0,1.0,1.84615384615385,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1582,0,2.1047175366754667,2.5837367989004836,2.3267458093798172,5.0,0.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,12.0,93.0,0.24,0.0,88.0,1.0,0.0,8.0,2.0,3.25,0.0,0.0,0.0,19.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1583,0,0.5267082387854992,1.0,0.7866814304369463,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,0.0,0.36,0.0,86.0,1.0,0.0,5.0,3.0,2.44117647058824,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,
activemq@0,1712,0,0.24999999999999994,1.2499999999999998,0.6249999999999999,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,0.27,0.0,68.0,3.0,0.0,2.0,1.0,1.375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1721,0,0.03030303030303028,1.0303030303030303,0.7699741315594976,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,6.0,3.0,0.39,2.0,81.0,3.0,0.0,4.0,2.0,3.78571428571429,0.0,1.0,0.0,23.0,0.0,0.0,2.0,4.0,,,,,,,,,,
activemq@0,1722,0,0.2631578947368423,1.2631578947368423,1.1613478269548538,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,15.0,9.0,3.0,0.22,0.0,90.0,2.0,3.0,4.0,1.0,3.83333333333333,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,,,,,,,,,,
activemq@0,1735,0,2.975120034919264,3.975120034919264,3.558650389256465,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,26.0,0.15,0.0,90.0,1.0,0.0,3.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,
activemq@0,1765,0,0.0,0.947368421052632,0.8456256570800389,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.4,0.0,58.0,2.0,0.0,10.0,1.0,3.66666666666667,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@1,41,0,1.333333333333333,2.333333333333333,1.5454545454545452,6.0,1.0,1.0,5.0,3.0,4.0,2.0,12.0,21.0,62.0,139.0,0.76,0.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,,0.5,,,1.0,0.533424283765348,,,,,,,,,
activemq@1,43,0,4.348967241547459,5.239942206639544,4.942258958893965,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,31.0,77.0,0.55,0.0,97.0,2.0,3.0,70.0,0.0,6.65882352941177,0.0,1.0,0.0,,0.5,,,2.0,0.568445475638051,,,,,,,,,
activemq@1,48,0,0.7499999999999999,1.75,1.1999999999999997,12.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,8.0,22.0,38.0,0.39,0.0,89.0,1.0,3.0,27.0,4.0,4.87272727272727,0.0,1.0,0.0,,0.666666666666667,,,3.0,0.496396396396396,,,,,,,,,
activemq@1,58,0,2.5,3.5,2.9,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,21.0,78.0,1.43,0.0,94.0,1.0,1.0,50.0,0.0,4.24038461538461,0.0,0.0,0.0,,0.625,,,1.0,0.66008316008316,,,,,,,,,
activemq@1,153,0,0.09999999999999999,1.1000000000000003,0.9189054726368162,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,20.0,0.24,0.0,83.0,1.0,3.0,0.0,2.0,4.40740740740741,0.0,0.0,0.0,,0.75,,,1.0,0.383474576271186,,,,,,,,,
activemq@1,212,0,2.1538461538461537,3.1538461538461533,2.4629898403483304,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,65.0,0.41,0.0,96.0,2.0,0.0,25.0,1.0,2.4,1.0,1.0,0.0,,1.0,,,1.0,0.61100569259962,,,,,,,,,
activemq@1,228,0,0.03333333333333326,1.0333333333333337,0.8522388059701493,0.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,9.0,13.0,30.0,0.26,0.0,89.0,2.0,2.0,0.0,2.0,3.775,0.0,0.0,0.0,,0.857142857142857,,,1.0,0.584239130434783,,,,,,,,,
activemq@1,243,0,0.6333333333333335,1.6333333333333337,1.4522388059701494,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,10.0,36.0,0.16,1.0,87.0,2.0,1.0,0.0,2.0,3.24390243902439,0.0,0.0,0.0,,0.5,,,2.0,0.419354838709677,,,,,,,,,
activemq@1,259,0,2.7692307692307687,3.7692307692307687,3.0783744557329453,5.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,13.0,0.0,76.0,0.15,0.0,95.0,1.0,1.0,71.0,4.0,3.12765957446809,0.0,1.0,0.0,,0.5,,,1.0,0.69479090242113,,,,,,,,,
activemq@1,262,0,0.2000000000000001,0.8000000000000002,0.6248756218905474,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,16.0,39.0,0.21,0.0,92.0,1.0,2.0,0.0,3.0,4.83720930232558,1.0,1.0,0.0,,0.5,,,1.0,0.463840399002494,,,,,,,,,
activemq@1,523,0,0.3333333333333334,1.3333333333333337,0.7235772357723579,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,29.0,37.0,39.0,0.14,0.0,93.0,1.0,2.0,42.0,2.0,4.25714285714286,0.0,0.0,0.0,,0.666666666666667,,,4.0,0.417142857142857,,,,,,,,,
activemq@1,739,0,0.6923076923076922,1.6923076923076923,1.0014513788098691,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,0.0,37.0,0.13,0.0,85.0,2.0,0.0,24.0,2.0,2.83720930232558,1.0,1.0,0.0,,1.0,,,1.0,0.460820895522388,,,,,,,,,
activemq@1,746,0,2.104016459669835,3.104016459669835,2.4863853958873223,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,44.0,78.0,0.15,0.0,96.0,1.0,0.0,41.0,4.0,24.0,0.0,1.0,0.0,,0.666666666666667,,,2.0,0.659197012138189,,,,,,,,,
activemq@1,776,0,1.7333333333333336,2.733333333333333,1.9144278606965177,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,84.0,0.21,0.0,97.0,1.0,0.0,58.0,1.0,2.51190476190476,1.0,1.0,0.0,,1.0,,,0.0,0.816037735849057,,,,,,,,,
activemq@1,779,0,1.2307692307692306,2.2307692307692304,1.539912917271408,4.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,0.0,42.0,0.19,0.0,91.0,1.0,0.0,31.0,5.0,3.4,0.0,0.0,0.0,,1.0,,,2.0,0.589158345221113,,,,,,,,,
activemq@1,789,0,0.03333333333333326,1.0333333333333337,0.8522388059701493,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.0,25.0,0.12,0.0,92.0,1.0,1.0,0.0,2.0,2.6,0.0,0.0,0.0,,1.0,,,0.0,0.706744868035191,,,,,,,,,
activemq@1,855,0,0.3821027182401108,0.9814582935315124,0.6975250473012806,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,33.0,0.0,0.1,0.0,93.0,1.0,0.0,0.0,2.0,2.76785714285714,0.0,1.0,0.0,,0.8,,,2.0,0.463030303030303,,,,,,,,,
activemq@1,857,0,0.2368421052631579,0.763157894736842,0.5035481963335304,2.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,26.0,0.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,,1.0,,,4.0,0.584040747028862,,,,,,,,,
activemq@1,893,0,1.289473684210526,2.289473684210526,1.5544056771141337,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,16.0,19.0,133.0,0.12,2.0,91.0,1.0,0.0,49.0,2.0,6.85714285714286,3.0,1.0,0.0,,1.0,,,2.0,0.86970684039088,,,,,,,,,
activemq@1,911,0,0.18421052631578946,0.8157894736842106,0.554997043169722,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,25.0,0.0,0.39,0.0,93.0,4.0,3.0,6.0,4.0,2.4375,1.0,1.0,0.0,,1.0,,,2.0,0.492779783393502,,,,,,,,,
activemq@1,913,0,0.0,1.0,0.625,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,20.0,36.0,0.36,0.0,93.0,4.0,3.0,14.0,2.0,2.07142857142857,0.0,0.0,0.0,,0.5,,,3.0,0.470212765957447,,,,,,,,,
activemq@2,80,0,0.11224916387959659,1.1122491638795966,0.9203436020150848,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,34.0,,0.53,0.0,97.0,2.0,3.0,19.0,6.0,25.2857142857143,0.0,1.0,0.0,,,,,4.0,0.539735099337748,269.0,1.0,,,,,,,
activemq@2,104,0,1.0833333333333335,2.083333333333333,1.2813670411985019,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,,0.1,0.0,87.0,2.0,0.0,0.0,1.0,5.16666666666667,1.0,1.0,0.0,,,,,2.0,0.470715835140998,38.0,2.0,,,,,,,
activemq@2,147,0,1.0416666666666665,2.041666666666667,1.2397003745318353,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,4.0,3.0,,0.73,0.0,90.0,3.0,0.0,0.0,1.0,3.32142857142857,0.0,1.0,0.0,,,,,1.0,0.659147869674185,155.0,1.0,,,,,,,
activemq@2,166,0,5.422619047619047,6.422619047619047,6.030423280423279,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,23.0,16.0,,0.05,0.0,88.0,3.0,0.0,40.0,2.0,4.97368421052632,0.0,1.0,0.0,,,,,3.0,0.547058823529412,1043.0,37.0,,,,,,,
activemq@2,172,0,0.0,0.8087912087912087,0.04801514275198486,4.0,0.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,16.0,,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,0.0,,,,,2.0,0.495867768595041,121.0,0.0,,,,,,,
activemq@2,192,0,0.9999999999999998,1.9999999999999998,1.4,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,8.0,12.0,,0.23,0.0,82.0,1.0,3.0,28.0,2.0,4.48275862068965,0.0,0.0,0.0,,,,,2.0,0.326653306613226,83.0,13.0,,,,,,,
activemq@2,195,0,0.7916666666666669,1.7916666666666667,0.9897003745318351,0.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,29.0,,0.56,0.0,96.0,1.0,2.0,0.0,2.0,2.75,0.0,0.0,0.0,,,,,2.0,0.796190476190476,164.0,7.0,,,,,,,
activemq@2,251,0,0.909090909090909,1.909090909090909,1.2644046094750314,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,68.0,,0.41,0.0,97.0,2.0,0.0,28.0,1.0,2.63529411764706,1.0,1.0,0.0,,,,,3.0,0.642647058823529,170.0,10.0,,,,,,,
activemq@2,267,0,0.5,1.5,0.9,0.0,1.0,4.0,2.0,0.0,2.0,3.0,4.0,9.0,14.0,,0.24,0.0,89.0,2.0,2.0,26.0,2.0,4.025,0.0,0.0,0.0,,,,,2.0,0.531208499335989,132.0,39.0,,,,,,,
activemq@2,275,0,5.345238095238095,6.345238095238094,5.953042328042326,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,19.0,,0.06,0.0,92.0,2.0,1.0,42.0,1.0,4.33802816901408,0.0,0.0,0.0,,,,,3.0,0.328063241106719,1043.0,18.0,,,,,,,
