project,test_idx,candidate_id,min,max,mean,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,OWN_LINE,CountLineComment,Del_lines,CountOutput_Mean,MAJOR_COMMIT,CountPath_Min,MaxNesting_Mean,Added_lines,CountDeclInstanceMethod,AvgCyclomaticStrict
activemq@0,725,0,0.0006747638326584723,0.7105263157894738,0.6272192243265277,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,726,9,0.22860573894238895,0.9536350625658689,0.6493084295212246,0.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,37.0,67.0,0.15,0.0,95.0,1.0,0.0,39.0,4.0,2.90361445783133,0.0,1.0,0.0,4.0,0.846153846153846,0.0,2.0,1.0,,,,,,,,,,
activemq@0,727,8,0.0,0.5686274509803921,0.12211902304781559,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,16.0,0.62,0.0,88.0,1.0,0.0,6.0,2.0,1.63157894736842,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,729,4,0.0,0.6814814814814815,0.09173789173789174,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,17.0,0.34,0.0,73.0,1.0,0.0,12.0,2.0,3.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,737,4,0.012208067976835114,0.7718211979050414,0.19246636269368048,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,16.0,0.3,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,754,13,0.0,0.5714285714285714,0.2941176470588236,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,13.0,48.0,0.15,0.0,94.0,2.0,0.0,21.0,3.0,2.9622641509434,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,756,0,0.2631578947368423,1.2631578947368423,1.1613478269548538,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,84.0,0.21,0.0,97.0,1.0,0.0,0.0,1.0,2.48809523809524,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,757,16,0.0,0.6862745098039215,0.06604747162022702,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,16.0,0.16,0.0,74.0,1.0,0.0,2.0,1.0,7.42857142857143,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,788,3,0.05882352941176468,0.5098039215686273,0.1947024423804609,0.0,6.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,5.0,16.0,0.26,0.0,58.0,1.0,1.0,8.0,2.0,2.24137931034483,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,805,0,0.0,0.947368421052632,0.8456256570800389,0.0,1.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,8.0,5.0,0.53,1.0,50.0,1.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,832,0,0.12786290252571125,0.7280723138171331,0.4254376933963193,0.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,32.0,50.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,2.71428571428571,0.0,1.0,0.0,25.0,1.0,0.0,3.0,2.0,,,,,,,,,,
activemq@0,834,0,0.0,0.5714285714285714,0.2941176470588236,1.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,26.0,35.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,,,,,,,,,,
activemq@0,884,0,0.0,0.8421052631578948,0.7436079305846253,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,23.0,37.0,0.4,0.0,93.0,4.0,3.0,6.0,4.0,2.39130434782609,1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,886,0,0.0,0.947368421052632,0.8456256570800389,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,14.0,22.0,0.39,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,913,12,0.033941869282492584,0.5716432316858524,0.2543158987371227,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,9.0,0.18,0.0,89.0,1.0,1.0,8.0,3.0,3.0,0.0,0.0,0.0,5.0,0.6,0.0,3.0,0.0,,,,,,,,,,
activemq@0,914,0,0.0,0.947368421052632,0.8456256570800389,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,0.18,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,,,,,,,,,,
activemq@0,991,8,0.21887154838112038,0.8884636274353104,0.4119545913970408,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.84,0.0,70.0,5.0,0.0,3.0,1.0,1.83333333333333,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1009,5,0.2580696403576753,1.0885266535593792,0.7455080638236128,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,11.0,0.25,6.0,100.0,6.0,3.0,9.0,1.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1011,4,0.0,0.6666666666666667,0.21929824561403516,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.49,0.0,0.0,3.0,0.0,4.0,1.0,1.75,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1028,3,0.0,1.0,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.47,1.0,50.0,3.0,1.0,3.0,1.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1093,8,0.10726784261016899,0.6459362270428451,0.3871552730769717,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,16.0,0.21,2.0,100.0,5.0,0.0,6.0,2.0,3.94594594594595,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1103,0,0.05555555555555553,0.8888888888888888,0.2880952380952381,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,0.1,0.0,85.0,4.0,6.0,9.0,2.0,6.82051282051282,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1105,17,0.0,1.0,0.7118437118437118,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.71,10.0,100.0,5.0,0.0,2.0,1.0,2.0,2.0,18.0,1.0,1.0,1.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,1118,10,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,13.0,2.0,0.47,1.0,82.0,3.0,2.0,0.0,2.0,4.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1134,0,0.16666666666666663,1.1666666666666667,0.8333333333333333,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,4.0,13.0,16.0,0.42,2.0,82.0,3.0,2.0,5.0,2.0,3.69230769230769,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1169,14,0.0,0.9623698959167335,0.016865951777815694,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,3.0,4.0,0.3,2.0,77.0,2.0,0.0,4.0,2.0,2.45454545454545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1318,12,0.20576124130546786,0.5400045936202814,0.33566998136820536,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,7.0,5.0,0.84,1.0,80.0,6.0,0.0,7.0,1.0,1.8,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,,,,,,,,,,
activemq@0,1321,2,0.00016692168591044305,0.5490054249547942,0.06502774526317452,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,7.0,0.32,7.0,0.0,5.0,0.0,3.0,1.0,2.1,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,1335,0,0.014411529223378697,1.0144115292233786,0.0666850420226892,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,20.0,0.84,2.0,0.0,2.0,0.0,6.0,1.0,1.875,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1366,0,0.0,0.8660254037844386,0.4901189833607014,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1429,10,0.0,0.9583666933546838,0.01381651769503034,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,5.0,8.0,0.3,2.0,68.0,3.0,3.0,3.0,1.0,3.35,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1496,8,0.2260115990115636,0.6267772742988966,0.37093682441935866,1.0,0.0,2.0,15.0,0.0,0.0,4.0,1.0,6.0,19.0,5.0,0.07,2.0,100.0,1.0,0.0,2.0,2.0,6.83333333333333,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,
activemq@0,1503,18,0.0,0.9463570856685348,0.01827472907287579,4.0,0.0,1.0,4.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,0.3,1.0,53.0,2.0,0.0,1.0,1.0,4.28571428571429,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1504,14,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,6.0,6.0,0.95,0.0,86.0,2.0,1.0,0.0,1.0,1.84615384615385,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1505,2,0.0,1.0,0.375,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,0.27,1.0,40.0,2.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1506,3,0.0007233273056050464,0.6101265822784786,0.19919613833009317,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,6.0,0.22,1.0,100.0,2.0,0.0,2.0,2.0,2.6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1583,0,0.05882352941176466,0.607843137254902,0.28586171310629516,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,16.0,0.36,0.0,86.0,1.0,0.0,5.0,3.0,2.44117647058824,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1594,0,0.0,0.5490196078431371,0.14000687994496044,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,16.0,1.0,0.0,80.0,1.0,0.0,6.0,5.0,2.13636363636364,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1595,0,0.019607843137254888,0.9803921568627451,0.6443068455452357,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,9.0,1.25,0.0,91.0,1.0,0.0,2.0,4.0,1.85365853658537,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,
activemq@0,1598,0,0.001601281024819849,0.9671737389911931,0.021031032476254232,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,18.0,0.3,0.0,79.0,2.0,2.0,3.0,3.0,2.31818181818182,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
activemq@0,1600,0,0.015789473684210516,0.6210526315789474,0.351818721128911,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,13.0,14.0,0.32,0.0,80.0,1.0,0.0,4.0,5.0,4.0,1.0,1.0,0.0,1.0,0.6,0.0,2.0,2.0,,,,,,,,,,
activemq@0,1601,5,0.0,1.0,0.375,6.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,6.0,7.0,0.27,0.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,2.0,1.0,0.0,4.0,0.5,0.0,4.0,1.0,,,,,,,,,,
activemq@0,1712,2,0.20918699765625562,0.5861816053687553,0.3775656485459363,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,7.0,7.0,0.84,0.0,68.0,3.0,0.0,2.0,1.0,1.375,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,
activemq@0,1721,4,0.2170299528957629,0.8506779606957402,0.5671767049001128,0.0,1.0,1.0,1.0,0.0,5.0,2.0,2.0,10.0,6.0,3.0,0.39,2.0,100.0,3.0,0.0,4.0,2.0,3.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,,,,,,,,,,
activemq@0,1722,4,0.21453206069050212,0.6173980398025213,0.3583197664387897,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,15.0,9.0,3.0,0.22,0.0,100.0,2.0,3.0,4.0,1.0,3.83333333333333,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,,,,,,,,,,
activemq@0,1735,0,0.056837441486383034,0.756491692649804,0.1516250400330931,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,16.0,0.21,0.0,90.0,1.0,0.0,3.0,4.0,3.41379310344828,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,
activemq@0,1765,0,0.0,0.947368421052632,0.8456256570800389,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.4,0.0,58.0,2.0,0.0,10.0,1.0,3.66666666666667,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@0,1795,0,0.0,0.947368421052632,0.8456256570800389,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,9.0,0.15,2.0,19.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,,,,,,,,,,
activemq@1,41,9,2.693358912988315,2.985826088111995,2.839756277513515,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,0.0,0.0,1.42,0.0,97.0,1.0,2.0,0.0,9.0,4.73053892215569,0.0,0.0,0.0,,0.5,,,1.0,0.9,,,,,,,,,
activemq@1,43,0,0.9880189181756269,1.5608826544412275,1.1622390941784873,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,8.0,77.0,0.26,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,,0.5,,,2.0,0.568445475638051,,,,,,,,,
activemq@1,48,12,0.37808488968463555,0.7117768676033392,0.4834202230926357,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,8.0,22.0,11.222,1.42,0.0,89.0,1.0,3.0,6.0,4.0,4.87272727272727,0.0,1.0,0.0,,0.666666666666667,,,3.0,0.496396396396396,,,,,,,,,
activemq@1,58,0,0.31578947368421034,1.3157894736842104,1.0508574807806028,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,21.0,1.0,1.43,0.0,94.0,1.0,1.0,50.0,6.0,4.24038461538461,0.0,0.0,0.0,,0.625,,,1.0,0.66008316008316,,,,,,,,,
activemq@1,67,13,0.0,1.0,0.8189054726368158,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,23.0,0.1,0.0,87.0,2.0,0.0,4.0,1.0,5.13333333333333,1.0,1.0,0.0,,1.0,,,1.0,0.464757709251101,,,,,,,,,
activemq@1,97,9,2.8615696561861865,3.1558924730264017,3.0151101584523112,1.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,35.0,0.0,0.0,1.42,0.0,98.0,1.0,2.0,0.0,2.0,6.43523316062176,0.0,0.0,0.0,,0.4,,,3.0,0.9,,,,,,,,,
activemq@1,110,1,0.00667496714394397,0.6122985404994118,0.23309216328710186,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,23.0,0.78,0.0,90.0,3.0,0.0,27.0,1.0,1.3,0.0,1.0,0.0,,1.0,,,1.0,0.690909090909091,,,,,,,,,
activemq@1,111,12,0.049710526315789476,0.6081842105263158,0.1405508574807806,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,11.222,0.25,0.0,83.0,1.0,0.0,20.0,3.0,3.08695652173913,0.0,0.0,0.0,,0.0,,,0.0,0.551369863013699,,,,,,,,,
activemq@1,133,0,0.21192052980132453,1.2119205298013247,0.693683138053999,4.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,13.0,27.0,1.42,0.0,90.0,1.0,0.0,1.0,2.0,3.6969696969697,1.0,1.0,0.0,,0.666666666666667,,,1.0,0.583529411764706,,,,,,,,,
