test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
165,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,15.498414099216461,0.23,0.0,82.0,2.0,0.0,14.0,1.0,2.37037037037037,0.0,1.0,0.0,0.676923076923077,0.5,0.0,0.6997517773616155,0.30024822263838447,1,2.3610742166422
166,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,24.0,0.2,0.0,70.0,2.0,0.0,10.499878823757172,1.0,2.48,0.0,1.0,0.0,0.729824561403509,0.0,0.0,0.5155619524627343,0.4844380475372657,1,0.1686635559971199
212,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.49963504076004,65.0,0.41,0.0,96.0,2.0,0.0,25.0,1.0,2.4,1.0,1.0,0.0,0.61100569259962,1.0,1.0,0.5433365076157164,0.45666349238428355,1,13.152815971419672
228,0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,9.0,13.0,30.0,0.26,0.0,89.0,2.0,2.0,23.499759435653687,2.0,3.775,0.0,0.0,0.0,0.9397831756638817,0.857142857142857,1.0,0.5024552664215263,0.4975447335784738,2,1.3227271589084793
229,0,10.0,4.0,1.0,2.0,0.0,1.0,3.0,12.0,8.0,9.499146461486816,60.0,1.255033691406251,0.0,94.0,2.0,1.0,46.0,2.0,4.20731707317073,0.0,0.0,0.0,0.536567164179104,0.533333333333333,2.0,0.6265261072290202,0.3734738927709797,2,8.594198759597912
236,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,63.0,0.06,0.0,92.0,2.0,1.0,39.497472524642944,1.0,4.08571428571429,0.0,0.0,0.0,0.9071401307374884,0.5,1.0,0.5490209367014932,0.4509790632985068,2,2.0876342139586406
243,0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,10.0,36.0,0.9551036870479586,1.0,87.0,2.0,1.0,43.0,2.0,3.24390243902439,0.0,0.0,0.0,0.419354838709677,0.5,2.0,0.6733169820423718,0.3266830179576282,1,1.2188411130427195
259,0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,13.0,21.496337890625,76.0,0.15,0.0,95.0,1.0,1.0,9.4990234375,4.0,3.12765957446809,0.0,1.0,0.0,0.69479090242113,0.5,1.0,0.6193042495726411,0.380695750427359,2,23.539277124760293
409,0,4.0,6.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,9.499755859375,2.0,4.6140350877193,0.0,1.0,0.0,0.755614266842801,0.5,1.0,0.7695315689814894,0.2304684310185106,1,1.1804411643814308
445,0,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,26.0,30.0,0.18,0.0,92.0,1.0,0.0,10.0,3.0,4.6078431372549,0.0,1.0,0.0,0.910772403374791,0.0,0.0,0.5141596330988897,0.4858403669011103,1,0.43424905488178656
520,0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,0.63,0.0,75.0,3.0,1.0,6.0,1.0,3.75,1.0,2.0,0.0,0.540816326530612,0.22137451171875,0.0,0.7809731924312058,0.21902680756879428,1,528625488281.25
522,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,0.7650010293722151,0.0,62.0,2.0,1.0,8.0,1.0,4.16666666666667,1.0,1.0,0.0,0.56989247311828,1.0,3.0,0.5079681267255731,0.49203187327442693,1,0.5441929861724352
523,0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,29.0,37.0,39.0,0.14,0.0,93.0,1.0,2.0,39.494736671447754,2.0,4.25714285714286,0.0,0.0,0.0,0.9232853019479801,0.666666666666667,1.0,0.5724982366799447,0.42750176332005524,2,1.934101057461291
739,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,11.0,37.0,0.13,0.0,85.0,2.0,0.0,9.499390661716461,2.0,2.83720930232558,1.0,1.0,0.0,0.8194342509415494,1.0,1.0,0.5108716820338742,0.48912831796612577,2,5.043232992357235
745,0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,0.9070472012432067,1.0,1.0,0.6314963913737617,0.3685036086262384,1,0.8918691956013594
746,0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,9.49609375,10.49267578125,0.15,0.0,96.0,1.0,0.0,41.0,4.0,2.95744680851064,0.0,1.0,0.0,0.659197012138189,0.666666666666667,2.0,0.5157845725536816,0.48421542744631846,2,27.784430211303885
757,0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,30.0,0.12,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.8970466357505261,1.0,2.0,0.5180952094413326,0.4819047905586674,1,0.8842810856188874
776,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,21.499755859375,84.0,0.21,0.0,97.0,1.0,0.0,0.0,1.0,2.51190476190476,1.0,1.0,0.0,0.816037735849057,1.0,0.0,0.7952644215628123,0.2047355784371877,1,12.478243720904171
789,0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.0,25.0,0.12,0.0,92.0,1.0,1.0,9.497743844985962,2.0,2.6,0.0,0.0,0.0,0.706744868035191,1.0,0.0,0.5350393470447561,0.46496065295524386,1,5.228064263796307
790,0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0,22.0,0.12,0.0,80.0,1.0,1.0,12.0,2.0,2.19230769230769,0.0,0.0,0.0,0.9203202590754624,1.0,0.0,0.5757014702955165,0.42429852970448345,1,1.4381628451992587
791,0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,12.0,28.0,0.23,0.0,92.0,2.0,0.0,9.498046875,2.0,2.4,0.0,0.0,0.0,0.538659793814433,0.0,0.0,0.9128624064623714,0.08713759353762868,1,4.890716688585966
793,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,10.4990234375,0.1,0.0,77.0,2.0,0.0,18.0,2.0,4.54545454545455,0.0,0.0,0.0,0.580555555555556,1.0,0.0,0.682372676068651,0.31762732393134896,1,1.4616162063263944
838,0,8.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,8.0,22.0,0.35,1.0,78.0,1.0,1.0,9.5,2.0,6.46666666666667,2.0,1.0,0.0,0.677570093457944,1.0,2.0,0.6398145778770523,0.36018542212294763,1,1.5176042088218278
855,0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,4.5,50.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,2.76785714285714,0.0,1.0,0.0,0.463030303030303,0.8,2.0,0.5892453164992835,0.4107546835007166,1,19.222986645069998
857,0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,21.498904585838318,13.497926592826843,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,0.584040747028862,1.0,4.0,0.521462499610234,0.47853750038976595,2,5.708554357656415
891,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,5.0,0.6050304853916169,0.0,77.0,2.0,0.0,11.0,2.0,3.66666666666667,1.0,1.0,0.0,1.0,0.0,0.0,0.5354341988443954,0.4645658011556047,1,0.6362141529484149
893,0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,16.0,19.0,12.0,0.3350252830982209,2.0,91.0,1.0,0.0,9.492919921875,2.0,6.85714285714286,3.0,1.0,0.0,0.86970684039088,1.0,2.0,0.5612816473891076,0.4387183526108924,2,13.327656919395563
900,0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,7.0,7.0,0.19,1.0,74.0,1.0,0.0,9.499755859375,1.0,4.33333333333333,1.0,1.0,0.0,0.825301204819277,1.0,0.0,0.9495467144089403,0.05045328559105967,1,2.1921773035959826
911,0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,21.499635934829712,39.0,0.39,0.0,93.0,4.0,3.0,6.0,4.0,2.4375,1.0,1.0,0.0,0.492779783393502,1.0,2.0,0.5892398973694375,0.41076010263056256,1,2.360963216759698
912,0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,6.0,0.0,2.0,0.9550020900964741,1.0,75.0,2.0,4.0,12.0,1.0,3.0,1.0,1.0,0.0,0.572327044025157,0.333333333333333,1.0,0.8043534794983652,0.1956465205016348,1,0.6821586311758703
913,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,20.0,36.0,0.36,0.0,93.0,4.0,3.0,9.499145984649658,2.0,2.07142857142857,0.0,0.0,0.0,0.470212765957447,0.5,3.0,0.9293097364853706,0.07069026351462936,1,1.5178922215529558
917,0,1.0,0.0,1.0,5.0,9.0,4.0,2.0,1.0,4.0,0.0,16.0,0.9550524568557739,0.0,94.0,1.0,8.0,15.0,1.0,5.47619047619048,1.0,1.0,0.0,0.555932203389831,0.5,3.0,0.540126612669408,0.4598733873305921,1,0.5289424856444529
1143,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,38.0,0.21,2.0,85.0,5.0,0.0,6.0,2.0,3.92105263157895,0.0,2.0,0.0,0.6960867819821619,1.0,2.0,0.5616020885264899,0.4383979114735101,1,0.2951438827972703
1153,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,26.0,12.0,14.0,0.9550869117975243,0.0,85.0,4.0,8.0,13.0,2.0,7.05,0.0,0.0,0.0,0.650442477876106,0.5,2.0,0.5564661770398303,0.4435338229601698,1,1.3107914103543736
1367,0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,10.0,16.0,1.0,0.24,0.0,84.0,2.0,5.0,5.0,1.0,5.72727272727273,3.0,2.0,0.0,0.39533746772492817,0.0,1.0,0.8846415729759962,0.11535842702400373,1,0.16841768174041105
1452,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.499878168106079,11.0,36.0,0.07,4.0,82.0,4.0,1.0,15.0,1.0,4.59090909090909,2.0,1.0,0.0,0.593110871905274,1.0,1.0,0.6576127648368462,0.3423872351631539,1,3500121831893.921
1665,0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,28.0,0.37,0.0,86.0,1.0,0.0,5.0,3.0,2.41176470588235,0.0,1.0,0.0,0.796522430936695,1.0,2.0,0.6058534498808323,0.3941465501191677,1,0.020619924541664253
1667,0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,6.0,16.0,0.49,0.0,81.0,2.0,0.0,9.0,2.0,2.9375,1.0,1.0,0.0,0.7706610231723672,1.0,1.0,0.5050197807960225,0.4949802192039775,1,0.16825433982562543
1677,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,12.5,1.24,0.0,91.0,1.0,0.0,2.0,4.0,1.8780487804878,0.0,0.0,0.0,0.913793103448276,0.0,2.0,0.5420017267896029,0.45799827321039716,1,6.182831961867399
1802,0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,8.0,4.0,0.9550744068622591,2.0,83.0,3.0,0.0,6.0,2.0,4.13333333333333,0.0,1.0,0.0,0.518367346938776,0.0,4.0,0.7430164340688925,0.25698356593110744,1,0.9735268613818562
1803,0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,16.0,9.0,3.0,0.9551329803466797,0.0,89.0,2.0,3.0,4.0,1.0,3.84210526315789,1.0,2.0,0.0,0.595505617977528,0.0,3.0,0.6076178493439608,0.3923821506560392,1,1.126910005067193
1818,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,8.0,28.0,0.1850109058618546,0.0,91.0,1.0,0.0,6.0,4.0,3.41935483870968,0.0,0.0,0.0,0.450549450549451,1.0,3.0,0.6214413441117983,0.3785586558882017,1,0.06899872745328461
