,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE
303,10,0,1,3,0,1,3,5,16,59,0.49,0.12,0,95,1,1,30,4,3.35514018691589,0,6.1588785046729,1,0,37,0.15000000000000002,3
77,1,0,1,5,1,2,1,1,9,19,0.49,0.5,0,98,2,5,59,6,12.5126050420168,1,2.48739495798319,1,0,0.9500000000000001,14,4
82,2,6,1,1,0,3,3,10,8,34,14,0.28,0,92,2,4,0.49,4,5.24358974358974,0,6.67948717948718,1,0,38,0.45,6
199,0.2,0,1,6,0,1,1,1,9,5,1,0.4,0,97,1,2,59,2,3.0,0,2.01052631578947,0,0,0.578005115089514,0,2
2122,2,10,1,13,1,0,3,17,4,2,28,0.08,1,93,3,2,14,2,4.86538461538461,1,7.98076923076923,0,0,0.981990521327014,0.2,1
328,1,1,1,3,1,0,2,13,7,1,59,0.08,0,97,3,11,3,3,6.0875,0,2.95,0,0,0.536423841059603,0.15000000000000002,3
147,0,0,1,0,0,0,1,1,0,0,59,0.08,0,0,1,2,6,2,0.046875,0,0.30000000000000004,0,0,0.654605263157895,0.9500000000000001,2
941,2,3,1,3,0,0,3,4,2,48,0.49,0.08,0,95,1,0,59,2,3.38888888888889,0,3.9,1,0,0.9500000000000001,0,3
2201,5,0,2,1,0,1,3,2,0.9500000000000001,10,13,0.08,2,84,6,3,11,2,4.42857142857143,0,5.47619047619048,1,0,0.54,1,1
1004,1,0,1,1,0,1,2,2,5,15,21,0.35,0,93,4,10,0.49,2,2.13636363636364,0,2.38636363636364,0,0,0.9500000000000001,14,3
1047,0,0,1,1,0,0,2,3,6,14,21,0.18000000000000002,0,86,2,5,3,2,8.76923076923077,1,2.41025641025641,1,0,0.621103117505995,0.9500000000000001,2
1066,0,0,1,4,0.9500000000000001,4,2,1,0,7,8,0.56,0,1,1,0,1,1,8.125,1,3.5,1,0,87,2,0.49
816,1,0,1,3,0,0,3,4,5,12,14,0.08,0,87,2,1,0.49,2,3.08163265306122,1,5.3265306122449,1,0,0.9500000000000001,0,3
849,1,0,1,1,0,0,3,0.55,0,8,10,0.17,0,73,3,1,5,1,4.2,1,4.5,1,0.49,1,2,0
852,0,3,1,2,0,0,2,4,1,8,17,0.15,0,64,2,1,1,2,4.54545454545455,0,6.09090909090909,0,0.9500000000000001,14,0.49,1
853,3,1,1,4,1,0,2,5,2,20,14,0.16,0,96,4,1,0.49,2,4.07407407407407,0,3.22222222222222,0,0,59,0.2,2
855,59,0,1,0,0,0,1,1,0,63,0.49,0.08,0,98,1,0,0,1,2.52755905511811,1,1.96850393700787,1,0,0.9500000000000001,1,1
856,0,0,1,1,0,0,3,1,0,8,14,0.03,0,77,1,0,4,1,8.73333333333333,0,3.86666666666667,1,0,0.614107883817427,0.5,2
2190,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,5,0,1,0,5,0,3,4,0,14,21,0.08,0,78,2,0,2,2,4.88888888888889,0,3.68518518518519,0,0,0.989195678271308,0.9500000000000001,1
858,1,1,1,1,0,1,2,6,3,22,29,0.19,0,93,1,0,14,1,3.31034482758621,0,3.48275862068966,0,0,0.52437417654809,0.15000000000000002,5
2282,0,14,1,1,0,0,2,12,1,7,38,0.08,0,73,1,3,14,2,3.03571428571429,0,3.19642857142857,0,0,0.806451612903226,0.15000000000000002,3
886,23,34,1,16,0,0,2,43,14,94,0.49,0.08,0,100,2,2,59,2,4.3594470046083,0,4.31336405529954,0,0,14,0.2,1
2283,2,0,1,2,0,0,2,3,0,6,21,0.08,0,88,2,0,14,3,2.73333333333333,0,3.44444444444444,0,0,0.839400428265525,0.55,0
2289,1,23,1,3,0,0,2,0.9500000000000001,3,12,7,0.17,0,100,2,0,1,3,3.18032786885246,1,4.14754098360656,1,21,0.851251840942563,14,2
2290,1,21,1,4,0,0,2,8,3,18,0.03,1,3,89,2,0,12,2,3.69230769230769,1,3.76923076923077,1,0,0.894865525672372,0.5,0
2293,99,1,1,2,0,1,3,3,3,1,16,0.9500000000000001,4,7,3,0,0.08,2,3.35,0,11.8,0,0,0.648739495798319,1,0
2301,0.55,0,1,6,7,0,2,2,3,4,11,1,0,93,1,2,1,2,2.64285714285714,0,4.92857142857143,0,0,0.525581395348837,1,0.08
2311,2,18,1,5,0,0,3,5,0,5,14,0.08,1,93,1,0,14,2,4.65714285714286,1,7.74285714285714,1,0,0.846590909090909,0.55,0
1882,0,1,1,1,0,87,1,2,2,8,4,0.99,0,21,1,2,6,3,4.43243243243243,0,2.43243243243243,0,0,0.617234468937876,10,0.2
1925,0.18000000000000002,0,1,2,0,2,2,2,1,13,14,2,0,80,1,0,4,5,4.0,1,3.5,1,0,0.660583941605839,2,0.9500000000000001
835,1,0,1,2,6,0,3,1,4,6,0.49,0.08,0,77,1,8,7,2,6.44897959183673,1,11.6734693877551,1,0,0.2,0,1
990,0.08,4,1,3,0,0,3,1,0,8,8,0.2,1,76,1,1,1,1,5.25,2,6.33333333333333,1,0,0.49,14,0
2357,14.21,0,1,1,0,0,1,1,3,1,5,5,0.9500000000000001,68,2,3,8,1,3.75,1,0.08,1,0,1.0,1,0
255,0,0,1,1,0,1,1,1,0,8,54,0.13,0,98,2,0,14,1,4.07017543859649,1,2.23684210526316,1,0,0.538638985005767,0.15000000000000002,3
1137,1,0,1,4,1,1,2,1,3,6,21,0.08,5,74,5,1,14,1,6.20512820512821,0,12.2564102564103,0,0,0.61216429699842,0.9500000000000001,0
1142,2,0,1,0,0.9500000000000001,3,1,2,3,5,9,0.29,2,83,5,0,1,2,3.33333333333333,0,7.41666666666667,2,0,0.928571428571429,1,7
1161,6,0,1,0.9500000000000001,0,0,2,5,6,7,14,0.18,1,85,3,1,14.21,2,3.0952380952381,0,0,2,0,0.707142857142857,14,1
1167,0,0,1,1,0,0,1,1,1,5,3,0.18000000000000002,1,70,2,4,14,1,3.2,1,10.2,1,0,1.0,0.9500000000000001,0
885,4,8,1,6,0,0,2,27,11,34,0.49,0.08,0,96,3,3,9,3,4.04918032786885,0,4.55737704918033,0,0,14,0.15000000000000002,4
2437,0,0,1,2,4,1,2,2,6,3,29,0.03,3,83,2,0,0,2,4.4,1,5.74285714285714,1,0,0.885558583106267,0.9500000000000001,1
1212,1,0,1,5,2,0,2,2,6,8,18,0.08,1,87,4,0,1,3,2.92,0,6.4,0,0,0.9500000000000001,0.49,1
1282,0.9500000000000001,0,1,1,1,3,4,1,1,1,10,0.17,7,86,5,0,1,1,2.72727272727273,0,12.2727272727273,1,2,0.563192904656319,1,7
1201,6,0,1,6,0,0,2,1,1,2,28,0.08,0,91,3,9,14,2,3.77142857142857,0,4.85714285714286,0,0,0.994230769230769,0.25,1
272,16,6,1,1,0,1,3,15,10,44,0.49,0.08,0,94,2,1,12,3,4.74561403508772,0,7.15789473684211,0,0,14,0.15000000000000002,3
2591,3,3,1,2,1,2,2,11,5,4,34,0.08,4,83,5,1,14,2,3.89090909090909,0,8.70909090909091,1,0,0.976784677887406,0.15000000000000002,5
1692,0,0,1,1,2,0,2,24,5,8,21,0.03,1,75,4,0,6,2,2.39024390243902,0,6.17073170731707,1,0,0.6,0.9500000000000001,1
2004,0,0,1,0,0,0,2,1,2,0,0.49,0.08,0,0,1,2,7,2,2.43478260869565,0,4.43478260869565,1,0,0.55,20,1
2013,0.9500000000000001,0,2,1,0,6,6,2,6,6,3,0.3,5,73,3,1,6,1,4.44444444444444,1,13.5555555555556,2,0,0.49,1,2
2015,1,1,0.55,2,0,3,4,2,10,8,4,0.28,1,84,3,0,5,2,3.93333333333333,0,7.2,1,0,1,0.49,4
2049,1,2,1,2,0.9500000000000001,0,2,1,1,13,17,0.13,0,85,2,0,5,1,2.78947368421053,1,3.15789473684211,1,0,0.676113360323887,1,1
92,1,4,1,3,0,8,2,7,24,4,59,1.27,0,95,1,1,2,1,4.58928571428571,0,4.27678571428571,0,0,0.568269230769231,0.15000000000000002,6
1645,0,0,1,1,0,0,1,6,6,8,0.04,0.05,5,89,2,4,27,2,3.60416666666667,0,9.61458333333333,1,0,0.527426160337553,0,6
2548,,,,,,,,,,,,,,,,,,,,,,,,,,
551,15,0,2,2,1,1,3,13,9,50,26,0.11,0,94,1,2,0.49,3,4.96739130434783,0,6.71739130434783,1,0,38,0.15000000000000002,3
1610,1,0,1,0,5,0,2,2,11,8,9,0.23,0,100,4,0.9500000000000001,14.510000000000005,1,9.09523809523809,0,21,1,0,14,0.7900000000000003,3
75,8,2,1,5,3,4,2,8,25,3,0.49,0.63,0,98,1,2,12,9,6.66829268292683,0,3.13658536585366,0,0,59,0.2,6
