,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE
203,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,12.0,50.0,0.35,0.0,5.0,1.0,5.0,14.0,2.0,2.80769230769231,0.0,1.19230769230769,0.0,0.0,0.724852071005917,1.0,1.0
204,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,8.0,20.0,0.12,0.0,24.0,2.0,2.0,9.0,2.0,3.53333333333333,0.0,3.96666666666667,0.0,0.0,0.636075949367089,1.0,2.0
205,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,6.0,12.0,27.0,0.17,0.0,1.0,2.0,0.0,20.0,2.0,26.1,0.0,6.08333333333333,37.0,0.0,0.75992438563327,0.5,1.0
215,19.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.12,0.0,10.0,1.0,4.0,18.0,2.0,1.89393939393939,1.0,1.5,1.0,0.0,0.334365325077399,0.5,1.0
218,5.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,6.0,19.0,0.11,0.0,2.0,3.0,0.0,26.0,2.0,12.6,0.0,5.5,0.0,0.0,0.252747252747253,0.5,0.0
255,19.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,53.0,0.0,0.34,0.0,10.0,0.0,0.0,31.0,1.0,4.07017543859649,1.0,2.23684210526316,1.0,0.0,0.538638985005767,0.666666666666667,3.0
271,19.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,11.0,14.0,0.0,0.19,0.0,10.0,2.0,2.0,27.0,2.0,4.14893617021277,0.0,5.36170212765957,0.0,0.0,0.347517730496454,0.5,2.0
287,2.0,0.0,2.0,1.0,0.0,7.0,3.0,2.0,4.0,6.0,12.0,0.11,0.0,6.0,2.0,1.0,60.0,2.0,3.88888888888889,0.0,8.88888888888889,0.0,0.0,0.9,1.0,2.0
2154,0.0,0.0,1.0,2.0,0.0,1.0,5.0,1.0,2.0,8.0,6.0,0.1,4.0,1.0,2.0,0.0,26.0,2.0,30.8,1.0,14.25,2.0,0.0,0.55448717948718,0.666666666666667,1.0
312,19.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,8.0,0.0,0.1,0.0,10.0,0.0,0.0,25.0,1.0,3.93333333333333,1.0,4.55,1.0,0.0,0.732348111658456,1.0,3.0
2171,19.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,17.0,35.0,0.0,0.38,0.0,10.0,3.0,1.0,11.0,3.0,3.6025641025641,0.0,2.67948717948718,1.0,0.0,0.986795774647887,1.0,2.0
901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,0.13,0.0,0.0,1.0,69.0,8.0,2.0,3.23529411764706,1.0,1.38235294117647,1.0,0.0,0.280193236714976,1.0,3.0
1037,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,14.0,34.0,0.2,0.0,30.0,1.0,1.0,7.0,0.0,4.30555555555556,0.0,2.75,0.0,0.0,0.389830508474576,1.0,2.0
77,19.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,9.0,48.0,0.0,0.5,0.0,10.0,0.0,5.0,23.0,6.0,12.5126050420168,1.0,2.48739495798319,1.0,0.0,0.413823272090989,1.0,4.0
2190,0.0,6.0,1.0,6.0,17.0,1.0,3.0,2.0,10.0,5.0,3.0,0.16,11.0,15.0,1.0,0.0,1.0,1.0,5.52631578947368,2.0,5.05263157894737,1.0,0.0,0.498614958448753,1.0,1.0
328,1.0,1.0,1.0,3.0,2.0,0.0,2.0,13.0,7.0,1.0,6.0,0.08,0.0,97.0,3.0,11.0,13.0,3.0,6.0875,0.0,2.95,0.0,0.0,0.536423841059603,0.666666666666667,3.0
2201,0.0,0.0,2.0,67.0,0.0,1.0,3.0,2.0,8.0,10.0,13.0,0.15,2.0,84.0,6.0,3.0,11.0,2.0,4.42857142857143,0.0,5.47619047619048,1.0,0.0,0.48951048951049,0.0,1.0
1004,19.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,20.0,0.0,0.35,0.0,10.0,0.0,10.0,16.0,2.0,2.13636363636364,0.0,2.38636363636364,0.0,0.0,0.339544513457557,1.0,3.0
1047,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,6.0,14.0,32.0,4.49,0.0,1.0,2.0,5.0,3.0,2.0,8.76923076923077,1.0,2.41025641025641,1.0,0.0,0.621103117505995,1.0,2.0
1066,0.0,0.0,1.0,4.0,4.0,4.0,2.0,1.0,0.0,7.0,8.0,4.49,0.0,1.0,1.0,0.0,1.0,1.0,8.125,1.0,3.5,1.0,0.0,0.440217391304348,1.0,3.0
835,19.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,4.0,6.0,0.0,0.07,0.0,10.0,1.0,8.0,13.0,2.0,6.44897959183673,1.0,11.6734693877551,1.0,0.0,0.341442224152911,0.5,1.0
849,0.0,0.0,1.0,56.0,0.0,0.0,3.0,1.0,0.0,8.0,10.0,7.41,0.0,73.0,3.0,1.0,5.0,1.0,4.2,1.0,4.5,1.0,0.0,0.194690265486726,0.666666666666667,0.0
852,1.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,8.0,17.0,4.49,0.0,1.0,2.0,1.0,16.0,2.0,4.54545454545455,0.0,6.09090909090909,0.0,0.0,0.327485380116959,1.0,1.0
855,0.0,0.0,1.0,92.0,0.0,0.0,1.0,1.0,0.0,63.0,6.0,0.14,0.0,98.0,1.0,0.0,0.0,1.0,2.52755905511811,1.0,1.96850393700787,1.0,0.0,0.480868665977249,1.0,1.0
856,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,14.0,4.49,0.0,1.0,1.0,0.0,4.0,1.0,8.73333333333333,2.0,3.86666666666667,1.0,0.0,0.614107883817427,1.0,4.0
858,19.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,3.0,22.0,0.0,0.19,0.0,10.0,0.0,0.0,34.0,5.0,3.31034482758621,0.0,3.48275862068966,0.0,0.0,0.52437417654809,1.0,5.0
2254,19.0,0.0,1.0,92.0,5.0,0.0,3.0,4.0,0.0,14.0,6.0,0.15,0.0,78.0,2.0,0.0,8.0,2.0,4.88888888888889,0.0,3.68518518518519,0.0,0.0,0.989195678271308,1.0,1.0
2282,1.0,14.0,1.0,1.0,0.0,0.0,2.0,12.0,1.0,7.0,40.0,0.11,0.0,1.0,1.0,3.0,20.0,2.0,26.1,0.0,3.19642857142857,37.0,0.0,0.806451612903226,1.0,3.0
886,0.0,34.0,1.0,16.0,0.0,15.0,2.0,43.0,14.0,5.0,5.0,0.08,0.0,100.0,2.0,44.0,44.0,2.0,4.3594470046083,0.0,4.31336405529954,0.0,0.0,0.352900312608545,0.4,1.0
2283,13.0,0.0,1.0,91.0,0.0,12.0,2.0,3.0,0.0,6.0,32.0,0.12,0.0,88.0,2.0,0.0,23.0,3.0,2.73333333333333,0.0,3.44444444444444,0.0,0.0,0.839400428265525,0.666666666666667,0.0
2289,1.0,23.0,1.0,3.0,0.0,0.0,2.0,16.0,3.0,12.0,34.0,0.17,0.0,6.0,2.0,0.0,16.0,3.0,3.18032786885246,1.0,14.3,1.0,0.0,0.851251840942563,1.0,2.0
2290,1.0,10.0,1.0,4.0,0.0,0.0,2.0,8.0,3.0,18.0,25.0,4.49,0.0,1.0,2.0,0.0,12.0,2.0,3.69230769230769,1.0,3.76923076923077,1.0,0.0,0.894865525672372,0.5,0.0
2293,0.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,16.0,0.08,4.0,6.0,3.0,0.0,9.0,2.0,3.35,0.0,14.3,0.0,0.0,0.648739495798319,1.0,0.0
2301,0.0,0.0,1.0,6.0,7.0,0.0,2.0,2.0,3.0,4.0,11.0,0.13,0.0,10.0,1.0,2.0,1.0,2.0,2.64285714285714,0.0,4.92857142857143,0.0,0.0,0.525581395348837,0.6,1.0
2311,3.0,18.0,1.0,5.0,0.0,0.0,3.0,5.0,0.0,22.0,14.0,4.49,1.0,1.0,1.0,0.0,34.0,2.0,4.65714285714286,1.0,7.74285714285714,1.0,0.0,0.846590909090909,0.666666666666667,0.0
1882,0.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,8.0,34.0,0.99,0.0,6.0,1.0,2.0,6.0,3.0,4.43243243243243,0.0,2.43243243243243,0.0,0.0,0.617234468937876,0.4,6.0
1925,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,13.0,14.0,0.31,0.0,1.0,1.0,0.0,4.0,5.0,30.8,1.0,3.5,1.0,0.0,0.660583941605839,1.0,3.0
990,0.0,4.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,8.0,8.0,0.13,1.0,1.0,1.0,1.0,19.0,1.0,30.8,2.0,6.33333333333333,1.0,0.0,0.411016949152542,0.5,0.0
2357,0.0,0.0,1.0,92.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.08,8.0,68.0,2.0,3.0,8.0,1.0,3.75,1.0,39.4,1.0,0.0,1.0,1.0,0.0
1137,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,17.0,6.0,21.0,0.08,8.0,22.0,5.0,1.0,26.0,1.0,6.20512820512821,43.0,12.2564102564103,0.0,0.0,0.9,1.0,0.0
1142,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,5.0,9.0,4.49,2.0,1.0,5.0,0.0,14.0,2.0,3.33333333333333,0.0,7.41666666666667,2.0,0.0,0.928571428571429,1.0,3.0
1161,1.0,0.0,1.0,13.0,0.0,0.0,2.0,5.0,6.0,7.0,14.0,0.18,1.0,1.0,3.0,1.0,16.0,2.0,26.1,0.0,5.95238095238095,37.0,0.0,0.707142857142857,1.0,1.0
1167,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.24,1.0,1.0,2.0,4.0,19.0,1.0,3.2,1.0,0.2,1.0,0.0,1.0,1.0,0.0
1201,6.0,0.0,1.0,6.0,0.0,0.0,2.0,14.0,1.0,27.0,28.0,4.08,0.0,21.0,3.0,64.0,15.0,2.0,27.3,0.0,4.85714285714286,0.0,0.0,0.994230769230769,1.0,0.0
2437,19.0,0.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,27.0,0.0,0.13,3.0,10.0,2.0,0.0,8.0,2.0,4.4,1.0,5.74285714285714,1.0,0.0,0.885558583106267,1.0,1.0
1212,1.0,0.0,1.0,5.0,2.0,0.0,2.0,7.0,6.0,8.0,18.0,0.08,1.0,1.0,4.0,0.0,14.0,3.0,26.1,0.0,6.4,37.0,0.0,0.48590021691974,1.0,1.0
1282,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,10.0,0.17,7.0,24.0,5.0,0.0,9.0,1.0,2.72727272727273,0.0,12.2727272727273,1.0,0.0,0.563192904656319,1.0,2.0
1610,1.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0,11.0,8.0,9.0,0.23,0.0,1.0,4.0,49.0,17.0,1.0,26.1,0.0,3.04761904761905,37.0,0.0,0.431192660550459,1.0,3.0
2548,2.0,1.0,1.0,4.0,1.0,0.0,2.0,8.0,0.0,4.0,14.0,0.13,1.0,6.0,2.0,0.0,8.0,2.0,3.05882352941176,0.0,14.3,1.0,0.0,0.713692946058091,1.0,1.0
1692,1.0,0.0,1.0,71.0,2.0,0.0,2.0,24.0,5.0,8.0,35.0,0.05,1.0,75.0,4.0,0.0,13.0,2.0,2.39024390243902,0.0,6.17073170731707,1.0,0.0,0.6,0.2,1.0
2004,0.0,0.0,1.0,67.0,0.0,0.0,2.0,1.0,2.0,0.0,21.0,0.11,0.0,0.0,1.0,2.0,13.0,2.0,2.43478260869565,0.0,4.43478260869565,1.0,0.0,0.449781659388646,0.0,1.0
2013,0.0,0.0,2.0,1.0,0.0,6.0,7.0,2.0,6.0,6.0,3.0,0.3,5.0,13.0,3.0,1.0,6.0,1.0,4.44444444444444,1.0,13.5555555555556,2.0,0.0,0.352030947775629,1.0,3.0
2015,0.0,1.0,2.0,2.0,0.0,3.0,4.0,2.0,10.0,8.0,4.0,4.49,1.0,1.0,3.0,0.0,6.0,2.0,3.93333333333333,0.0,7.2,1.0,0.0,0.407228915662651,0.666666666666667,4.0
2049,1.0,0.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,13.0,17.0,0.13,0.0,5.0,2.0,0.0,5.0,1.0,2.78947368421053,1.0,3.15789473684211,1.0,0.0,0.676113360323887,1.0,3.0
