,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE
204,2,0,1,1,0,0,2,1,8,8,20,0.12,0,82,2,2,0,2,3.53333333333333,0,3.96666666666667,0,0,0.636075949367089,1.0,2
1645,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,0,0,1,1,1,0,2,2,2,12,58,0.04,0,94,2,0,0,2,0.65,0,5.81666666666667,0,0,0.85337552742616,1.0,5
2530,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0,33,1,0,0,4,1,1,0,0,10,3.59,0,0,1,1,0,1,4.30232558139535,0,0.511627906976744,0,0,0.6996699669967,1.0,1
2548,2,1,1,4,1,0,2,8,0,4,14,0.13,1,84,2,0,1,2,3.05882352941176,0,5.0,1,0,0.713692946058091,1.0,1
255,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,2,0,1,3,0,0,2,7,0,2,14,0.13,1,80,5,0,0,2,2.6875,0,5.6875,1,0,1.0,1.0,0
2013,0,0,2,1,0,6,7,2,6,6,3,0.3,5,73,3,1,0,1,4.44444444444444,1,13.5555555555556,2,0,0.352030947775629,1.0,3
128,0,49,1,0,0,4,1,1,0,0,0,3.67,0,0,2,4,1,2,4.87755102040816,2,0.408163265306122,0,0,0.392307692307692,1.0,3
215,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,4,0,1,2,0,1,2,1,0,3,1,0.31,0,80,3,0,18,1,3.0,1,5.66666666666667,1,0,0.970873786407767,0.5,1
218,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,0,1,1,0,0,2,2,6,4,12,0.28,0,81,1,0,2,2,2.38888888888889,0,3.0,1,0,0.849056603773585,1.0,4
77,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1,1,1,3,2,0,2,13,7,1,71,0.08,0,97,3,11,2,3,6.0875,0,2.95,0,0,0.536423841059603,0.666666666666667,3
1047,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,13,0,1,2,0,0,2,3,0,6,32,0.12,0,88,2,0,2,3,2.73333333333333,0,3.44444444444444,0,0,0.839400428265525,0.666666666666667,0
1925,1,0,1,2,1,2,2,2,1,13,14,0.31,0,1,1,0,4,5,4.0,1,3.5,1,0,0.660583941605839,1.0,3
980,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,1,0,1,1,0,0,1,1,1,5,3,0.24,1,70,2,4,2,1,3.2,1,10.2,1,0,1.0,1.0,0
1282,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1,0,1,0,0,0,1,1,2,3,7,0.33,0,76,4,0,10,1,3.3,1,2.2,1,0,0.982300884955752,0.666666666666667,0
1004,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,0,0,1,2,0,0,1,1,2,7,3,0.14,0,72,4,0,10,1,4.0,2,7.5,3,0,0.526011560693642,1.0,1
1692,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,1,0,1,2,1,0,2,1,1,13,17,0.13,0,85,2,0,5,1,2.78947368421053,1,3.15789473684211,1,0,0.676113360323887,1.0,0
314,,,,,,,,,,,,,,,,,,,,,,,,,,
886,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,
2591,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,0,0,1,0,0,0,2,1,2,0,21,2.545,0,0,1,2,13,2,2.43478260869565,0,4.43478260869565,1,0,0.449781659388646,0.857142857142857,1
101,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,,,,,,,,,,,,,,,,,,,,,,,,,,
