,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE
273,1,0,1,0,0,0,1,1,2,3,7,0.16,0,76,4,0,10,1,3.3,1,2.2,1,0,0.505050505050505,0.666666666666667,0
1004,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,,,,,,,,,,,,,,,,,,,,,,,,,
849,0,0,1,1,0,0,3,1,0,8,10,0.17,0,73,3,1,5,1,4.2,1,4.5,1,0,0.194690265486726,0.0,0
1037,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0,0,1,0,1,0,1,1,2,12,50,0.35,0,93,1,5,14,2,2.80769230769231,0,1.19230769230769,0,0,0.724852071005917,0.1666666666666665,1
1167,1,0,1,1,0,0,1,1,1,5,3,0.16,1,70,2,4,19,1,3.2,1,10.2,1,0,1.0,0.1666666666666665,2
147,,,,,,,,,,,,,,,,,,,,,,,,,,
