test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
203,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,12.0,50.0,0.35,0.0,93.0,1.0,5.0,13.499889254570007,2.0,2.80769230769231,0.0,1.19230769230769,0.0,0.0,0.724852071005917,1.0,1.0,0.5067200499429659,0.49327995005703407,1,0.1686600382536838
204,0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,8.0,20.0,0.12,0.0,82.0,2.0,2.0,5.499755859375,2.0,3.53333333333333,0.0,3.96666666666667,0.0,0.0,0.636075949367089,1.0,2.0,0.5510200538320944,0.4489799461679056,1,1.1804411643814312
205,0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,6.0,12.0,27.0,0.17,0.0,87.0,2.0,0.0,3.49609375,2.0,4.02777777777778,0.0,6.08333333333333,1.0,0.0,0.75992438563327,0.5,1.0,0.5002520533941051,0.49974794660589494,1,5.565866130444636
206,0,0.0,33.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,10.0,3.59,0.0,0.0,1.0,1.0,5.499879598617554,1.0,4.30232558139535,0.0,0.511627906976744,0.0,0.0,0.6996699669967,1.0,1.0,0.8499210217907067,0.15007897820929325,1,0.16866329467903607
215,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,65.0,0.12,0.0,1.0,1.0,4.0,5.5,2.0,1.89393939393939,1.0,1.5,1.0,0.0,0.334365325077399,0.5,1.0,0.5805297066397916,0.4194702933602083,1,4.215567246727298
218,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,6.0,19.0,0.11,0.0,83.0,3.0,0.0,5.4970703125,2.0,4.53846153846154,0.0,5.5,0.0,0.0,0.252747252747253,0.5,2.0,0.5122008792689682,0.4877991207310318,1,6.914518308206221
255,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,53.0,114.0,0.34,0.0,98.0,2.0,0.0,31.0,1.0,8.775395794552667,1.0,2.23684210526316,1.0,0.0,0.9804011678200691,0.666666666666667,3.0,0.5383591414284634,0.46164085857153664,2,3.274669713719516
271,0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,11.0,14.0,34.0,0.7250981445312505,0.0,89.0,2.0,2.0,0.494384765625,2.0,4.14893617021277,0.0,5.36170212765957,0.0,0.0,0.347517730496454,0.5,2.0,0.5202051501697802,0.4797948498302198,2,8.97821631614188
272,0,16.0,6.0,1.0,1.0,0.0,1.0,3.0,15.0,10.0,44.0,82.0,0.14,0.0,94.0,2.0,1.0,3.49755859375,3.0,4.74561403508772,0.0,7.15789473684211,0.0,0.0,0.9155497819144376,0.6,3.0,0.5057853148270127,0.4942146851729873,2,18.462106685057776
273,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,7.0,0.33,0.0,76.0,4.0,0.0,10.0,1.0,3.3,1.0,2.2,1.0,0.0,0.8725166706123737,0.666666666666667,0.0,0.5182600383654004,0.48173996163459964,1,1.1614846738992184
279,0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,11.0,24.0,68.0,1.3552851562500012,0.0,95.0,2.0,1.0,0.4921875,2.0,4.075,0.0,3.825,0.0,0.0,0.240831295843521,0.5,5.0,0.5077929749379981,0.4922070250620018,2,16.15010285293278
286,0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,7.0,4.0,10.0,38.0,0.13,1.0,86.0,2.0,1.0,5.499636113643646,2.0,3.36170212765957,0.0,6.04255319148936,0.0,0.0,0.9803451344936709,0.5,3.0,0.5035413620344809,0.4964586379655191,2,12.813243534594813
287,0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,4.0,6.0,12.0,0.11,0.0,84.0,2.0,1.0,27.0,2.0,3.88888888888889,0.0,8.88888888888889,1.0,0.0,0.9803236903183024,1.0,2.0,0.5075702718332347,0.4924297281667653,1,1.7068455294268392
303,0,10.0,0.0,1.0,3.0,0.0,1.0,3.0,5.0,16.0,40.0,81.0,0.12,0.0,95.0,1.0,1.0,0.4921875,4.0,3.35514018691589,0.0,6.1588785046729,1.0,0.0,0.9514251023196103,0.333333333333333,3.0,0.5015780903252915,0.49842190967470845,2,24.165514619110468
312,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,8.49609375,2.1904140625000017,0.0,89.0,3.0,0.0,25.0,1.0,3.93333333333333,1.0,4.55,1.0,0.0,0.732348111658456,1.0,3.0,0.5292420262413372,0.4707579737586628,2,12.034938332324598
2158,0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,8.0,0.31,0.0,80.0,3.0,0.0,18.0,1.0,3.0,1.0,5.66666666666667,1.0,0.0,0.970873786407767,0.44761228561401367,1.0,0.5546764286213012,0.4453235713786988,1,52387714385.98633
314,0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,5.0,0.87,0.0,70.0,3.0,0.0,7.0,1.0,2.66666666666667,1.0,4.16666666666667,1.0,0.0,0.41129972663106784,1.0,2.0,0.5171499241439916,0.48285007585600836,1,0.15974724069844726
551,0,15.0,0.0,2.0,2.0,1.0,1.0,3.0,13.0,25.0,50.0,52.0,0.11,0.0,94.0,1.0,2.0,3.491455078125,3.0,4.96739130434783,0.0,6.71739130434783,1.0,0.0,0.951461443952581,0.466666666666667,3.0,0.5166065591920499,0.48339344080795016,2,20.16539856257605
569,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,24.0,31.49951171875,0.66,0.0,95.0,1.0,1.0,3.0,1.0,6.29166666666667,2.0,1.14583333333333,1.0,0.0,0.418136020151133,0.5,1.0,0.5339874148616873,0.4660125851383127,1,3.709808957517489
900,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,25.0,0.17,0.0,4.0,1.0,4.0,7.0,2.0,2.96,1.0,1.36,1.0,0.0,0.8063099535205696,1.0,1.0,0.5535270906605199,0.4464729093394801,1,1.6883633167303322
901,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,34.0,0.7350028376579288,0.0,0.0,1.0,4.0,8.0,2.0,3.23529411764706,1.0,1.38235294117647,1.0,0.0,0.280193236714976,1.0,3.0,0.5131980900218674,0.48680190997813255,1,0.9489972638529106
1037,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,14.0,34.0,1.3550333702564252,0.0,90.0,1.0,1.0,7.0,3.0,4.30555555555556,0.0,2.75,0.0,0.0,0.389830508474576,1.0,2.0,0.506779162575596,0.493220837424404,1,1.81176589563685
13,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,6.0,4.0,12.0,0.28,0.0,81.0,1.0,0.0,7.5,2.0,2.38888888888889,0.0,3.0,1.0,0.0,0.849056603773585,1.0,4.0,0.5177041120864201,0.48229588791357997,1,0.1686226898690919
75,0,8.0,2.0,1.0,5.0,3.0,4.0,2.0,8.0,25.0,75.0,170.0,0.63,0.0,98.0,1.0,2.0,5.49462890625,9.0,6.66829268292683,0.0,3.13658536585366,0.0,0.0,0.8995594650652459,0.5,6.0,0.5018098018475168,0.49819019815248317,2,20.46221411325233
77,0,1.0,0.0,1.0,5.0,1.0,2.0,1.0,1.0,9.0,48.0,8.48828125,0.5,0.0,98.0,2.0,5.0,23.0,6.0,12.5126050420168,1.0,2.48739495798319,1.0,0.0,0.9287314427493438,1.0,4.0,0.5234842247135088,0.4765157752864912,2,22.65660649008472
82,0,16.0,6.0,1.0,1.0,0.0,3.0,3.0,10.0,8.0,34.0,48.0,0.28,0.0,92.0,2.0,4.0,11.49462890625,4.0,5.24358974358974,0.0,6.67948717948718,1.0,0.0,0.9570463249234058,0.16666666666666674,6.0,0.510983588654089,0.48901641134591095,3,500000000000.00024
92,0,1.0,4.0,1.0,3.0,0.0,8.0,2.0,7.0,24.0,24.0,13.4921875,1.27,0.0,95.0,1.0,1.0,0.496826171875,6.0,4.58928571428571,0.0,4.27678571428571,0.0,0.0,0.568269230769231,1.0,6.0,0.5048566769788678,0.4951433230211322,2,24.126262936525798
328,0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,13.0,7.0,1.0,2.49609375,0.08,0.0,97.0,3.0,11.0,13.0,3.0,6.0875,0.0,2.95,0.0,0.0,0.536423841059603,0.666666666666667,3.0,0.5730922023983993,0.42690779760160064,1,15.401750584555195
816,0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,4.0,5.0,12.0,43.0,0.12,0.0,87.0,2.0,1.0,3.49755859375,2.0,3.08163265306122,1.0,5.3265306122449,1.0,0.0,0.9804617040945165,1.0,3.0,0.5329419418648518,0.46705805813514817,2,8.848977751323535
941,0,10.0,3.0,1.0,3.0,0.0,0.5001217126846313,3.0,4.0,2.0,48.0,1.483154296875,0.08,0.0,95.0,1.0,0.0,19.0,2.0,3.38888888888889,0.0,3.9,1.0,0.0,0.326880119136262,1.0,0.49951171875,0.5344237990199092,0.46557620098009084,3,2550012425884.86
2201,0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,8.0,10.0,13.0,0.15,2.0,84.0,6.0,3.0,11.0,2.0,4.42857142857143,0.0,5.47619047619048,1.0,0.0,0.8894521006337415,1.0,1.0,0.5553820479402036,0.4446179520597963,1,1.2641328516979002
1004,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,20.0,38.0,0.35,0.0,93.0,4.0,10.0,0.4998788833618164,2.0,2.13636363636364,0.0,2.38636363636364,0.0,0.0,0.339544513457557,1.0,3.0,0.5188487884380842,0.48115121156191576,1,5.227344231968487
1047,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,6.0,14.0,26.499146044254303,0.24,0.0,86.0,2.0,5.0,3.0,2.0,8.76923076923077,1.0,2.41025641025641,1.0,0.0,0.621103117505995,1.0,2.0,0.5131397932506557,0.48686020674934427,1,1.2367583874599717
1066,0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,1.0,0.0,7.0,8.0,0.56,0.0,89.0,1.0,0.0,1.0,1.0,8.125,1.0,3.5,1.0,0.0,0.440217391304348,0.6904296875,3.0,0.5415842505222865,0.4584157494777135,1,309570312500.0
1072,0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,6.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,10.8571428571429,0.0,4.14285714285714,1.0,0.0,0.640449438202247,0.9166465997695923,0.0,0.5680808618953535,0.4319191381046466,1,83353400230.40771
835,0,1.0,0.0,1.0,2.0,6.0,0.0,3.0,1.0,4.0,6.0,6.499636113643646,0.07,0.0,77.0,1.0,8.0,13.0,2.0,6.44897959183673,1.0,11.6734693877551,1.0,0.0,0.341442224152911,0.5,1.0,0.5049321508436582,0.49506784915634183,1,8.431216306117163
849,0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,10.0,0.17,0.0,73.0,3.0,1.0,5.0,1.0,4.2,1.0,4.5,1.0,0.0,0.6092370384562333,0.666666666666667,0.0,0.527709316338185,0.47229068366181504,1,1.310296752579239
852,0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,8.0,17.0,0.15,0.0,64.0,2.0,1.0,16.0,2.0,4.54545454545455,0.0,6.09090909090909,0.0,0.0,0.8725900036549707,1.0,1.0,0.5382439312740672,0.46175606872593283,1,1.7229631602760616
853,0,3.0,1.0,1.0,4.0,1.0,0.0,2.0,5.0,2.0,20.0,31.49609375,0.16,0.0,96.0,4.0,1.0,0.4998798370361328,2.0,4.07407407407407,0.0,3.22222222222222,0.0,0.0,0.312883435582822,0.5,0.4998781681060791,0.5135491809885845,0.4864508190114155,3,3500121831893.921
855,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,27.48583984375,2.190048828125002,0.0,98.0,1.0,0.0,0.0,1.0,2.52755905511811,1.0,1.96850393700787,1.0,0.0,0.480868665977249,1.0,1.0,0.5247849579043591,0.47521504209564097,2,22.60369874184982
856,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,14.0,0.15,0.0,77.0,1.0,0.0,4.0,1.0,8.73333333333333,2.0,3.86666666666667,1.0,0.0,0.614107883817427,0.447509765625,4.0,0.5301258642049849,0.4698741357950151,1,552490234375.0
858,0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,22.0,22.497314453125,0.19,0.0,93.0,1.0,0.0,34.0,5.0,3.31034482758621,0.0,3.48275862068966,0.0,0.0,0.52437417654809,1.0,0.499267578125,0.5332866879258831,0.466713312074117,2,4500732421875.0
2254,0,19.0,0.0,1.0,0.0,5.0,0.0,3.0,4.0,0.0,14.0,35.0,0.15,0.0,78.0,2.0,0.0,8.0,2.0,4.88888888888889,0.0,3.68518518518519,0.0,0.0,0.989195678271308,0.447509765625,1.0,0.5851165114571677,0.41488348854283236,1,552490234375.0
885,0,4.0,8.0,1.0,6.0,0.0,0.0,2.0,27.0,11.0,34.0,99.0,0.37505056142807025,0.0,96.0,3.0,3.0,2.49560546875,3.0,4.04918032786885,0.0,4.55737704918033,0.0,0.0,0.9803661886415524,0.5,4.0,0.5155734189366121,0.4844265810633879,3,12.118116632271972
2282,0,1.0,14.0,1.0,1.0,0.0,0.0,2.0,12.0,1.0,7.0,40.0,0.11,0.0,73.0,1.0,3.0,5.498046875,2.0,3.03571428571429,0.0,3.19642857142857,0.0,0.0,0.806451612903226,1.0,3.0,0.5066488323974518,0.4933511676025481,1,4.890716688585967
886,0,23.0,34.0,1.0,16.0,0.0,0.0,2.0,43.0,14.0,94.0,2.4951171875,0.08,0.0,100.0,2.0,2.0,44.0,2.0,2.5969853320612493,0.0,4.31336405529954,0.0,0.0,0.352900312608545,0.4,1.0,0.5428397860774188,0.45716021392258127,2,32.2833106459186
2283,0,13.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,6.0,32.0,0.12,0.0,88.0,2.0,0.0,6.496826171875,3.0,2.73333333333333,0.0,3.44444444444444,0.0,0.0,0.839400428265525,0.666666666666667,0.0,0.5021794799571984,0.49782052004280164,1,5.565619124551272
2289,0,1.0,23.0,1.0,3.0,0.0,0.0,2.0,16.0,3.0,12.0,34.0,0.8251466536521914,0.0,100.0,2.0,0.0,16.0,3.0,3.18032786885246,1.0,4.14754098360656,1.0,0.0,0.851251840942563,1.0,2.0,0.53395541198388,0.46604458801612003,1,1.0276520092784263
2293,0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,16.0,0.08,4.0,100.0,3.0,0.0,9.0,2.0,3.35,0.0,11.8,0.0,0.0,0.648739495798319,0.558349609375,0.0,0.5188789139402434,0.4811210860597565,1,441650390625.0
2311,0,3.0,18.0,1.0,5.0,0.0,0.0,3.0,5.0,0.0,22.0,14.0,0.08,1.0,93.0,1.0,0.0,9.49508249759674,2.0,4.65714285714286,1.0,7.74285714285714,1.0,0.0,0.846590909090909,0.666666666666667,0.0,0.5035605060501802,0.49643949394981973,1,8.264170208550855
1881,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,26.0,0.4,0.0,87.0,1.0,0.0,7.0,5.0,3.1,0.0,2.7,1.0,0.0,0.5813419240653712,0.5,4.0,0.5075884931705468,0.49241150682945317,1,0.2728564889729159
1925,0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,13.0,14.0,0.31,0.0,80.0,1.0,0.0,4.0,5.0,4.0,1.0,3.5,1.0,0.0,0.660583941605839,1.0,2.5000001192092896,0.7012514487273132,0.2987485512726869,1,499999880790.71045
977,0,1.0,4.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.35,2.0,0.0,1.0,1.0,11.0,1.0,6.42857142857143,0.0,5.57142857142857,1.0,0.0,0.5813355290032678,1.0,0.0,0.5059875687039066,0.49401243129609346,1,0.5153195772690956
980,0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,6.0,19.0,31.0,19.0,0.07,3.0,92.0,1.0,0.0,5.4931640625,2.0,7.78947368421053,1.0,8.76315789473684,1.0,0.0,0.9803825528946002,0.5,4.0,0.5098378679469023,0.49016213205309767,2,18.458568719677125
990,0,0.0,4.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,8.0,8.0,0.13,1.0,76.0,1.0,1.0,19.0,1.0,5.25,2.0,6.33333333333333,1.0,0.0,0.8931605452198093,0.5,0.0,0.5441919567176743,0.4558080432823257,1,1.5239563528101234
1645,0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,8.0,83.0,0.04,5.0,89.0,2.0,4.0,5.5,2.0,3.60416666666667,0.0,9.61458333333333,1.0,0.0,0.8894712552742616,0.666666666666667,6.0,0.518019951388428,0.48198004861157195,2,5.68099809938716
1137,0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,17.0,6.0,21.0,0.08,5.0,74.0,5.0,1.0,5.4970703125,1.0,6.20512820512821,0.0,12.2564102564103,0.0,0.0,0.61216429699842,0.16650390625,3.0,0.6201031260172314,0.3798968739827686,2,833496093750.0
1142,0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,5.0,9.0,0.29,2.0,83.0,5.0,0.0,4.498046875,2.0,3.33333333333333,0.0,7.41666666666667,2.0,0.0,0.928571428571429,1.0,3.0,0.503351807624856,0.496648192375144,1,3.2044897898950477
1161,0,1.0,0.0,1.0,13.0,0.0,0.0,2.0,5.0,6.0,7.0,14.0,0.18,1.0,85.0,3.0,1.0,5.5,2.0,3.0952380952381,0.0,5.95238095238095,2.0,0.0,0.707142857142857,1.0,1.0,0.5614230615063276,0.43857693849367246,1,3.54107648725093
1167,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.24,1.0,70.0,2.0,4.0,5.496826171875,1.0,3.2,1.0,10.2,1.0,0.0,1.0,1.0,0.0,0.6352781763349216,0.36472182366507844,1,4.553882985336721
1173,0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0,3.0,0.14,0.0,72.0,4.0,0.0,10.0,1.0,4.0,2.0,7.5,3.0,0.0,0.8725078484915586,1.0,1.0,0.5499509011184656,0.45004909888153444,1,1.0952032202063897
1201,0,6.0,0.0,1.0,6.0,0.0,0.0,2.0,14.0,1.0,27.0,28.0,0.06,0.0,91.0,3.0,9.0,13.499634861946106,2.0,3.77142857142857,0.0,4.85714285714286,0.0,0.0,0.994230769230769,1.0,1.0,0.526185443567829,0.47381455643217096,1,0.5059912107289182
2437,0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,6.0,6.0,27.0,29.0,0.13,3.0,83.0,2.0,0.0,8.0,2.0,4.4,1.0,5.74285714285714,1.0,0.0,0.885558583106267,0.44752395153045654,1.0,0.5175054374960906,0.4824945625039095,1,552476048469.5435
1212,0,1.0,0.0,1.0,5.0,2.0,0.0,2.0,7.0,6.0,8.0,18.0,0.08,1.0,87.0,4.0,0.0,5.49951171875,3.0,2.92,0.0,6.4,0.0,0.0,0.9570746763150759,1.0,1.0,0.5309483053998763,0.4690516946001238,2,3.230515157707454
1229,0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,12.49462890625,0.04,0.0,94.0,2.0,0.0,9.0,2.0,0.65,0.0,5.81666666666667,0.0,0.0,0.85337552742616,1.0,5.0,0.5005032568988126,0.49949674310118736,1,10.230984103093611
1282,0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,10.0,0.17,7.0,86.0,5.0,0.0,9.0,1.0,2.72727272727273,0.0,12.2727272727273,1.0,0.0,0.563192904656319,1.0,2.5,0.5618179526942612,0.43818204730573884,1,500000000000.0
2530,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,6.0,0.13,4.0,37.0,1.0,0.0,10.0,2.0,3.0250139798436875,1.0,9.42857142857143,2.0,0.0,0.98974358974359,1.0,1.0,0.5374209339588207,0.46257906604117927,1,0.10567901964162552
1610,0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0,11.0,8.0,9.0,0.23,0.0,100.0,4.0,49.0,17.0,1.0,9.09523809523809,0.0,3.04761904761905,1.0,0.0,0.8725182769495414,0.16650390625,3.0,0.5101094068980705,0.48989059310192956,2,833496093750.0
2548,0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,8.0,0.0,4.0,14.0,0.13,1.0,84.0,2.0,0.0,7.5,2.0,3.05882352941176,0.0,5.0,1.0,0.0,0.713692946058091,1.0,1.0,0.5103099035071915,0.4896900964928085,1,0.1686226898690919
2549,0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,7.0,0.0,2.0,14.0,0.13,1.0,80.0,5.0,0.0,7.0,2.0,2.6875,0.0,5.6875,1.0,0.0,1.0,0.4832804799079895,0.0,0.5078413922477383,0.49215860775226167,1,516719520092.0105
2591,0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,11.0,5.0,16.0,44.0,0.09,4.0,83.0,5.0,1.0,5.49609375,2.0,3.89090909090909,0.0,8.70909090909091,1.0,0.0,0.976784677887406,0.666666666666667,5.0,0.5374381253826714,0.4625618746173286,1,6.240356889921004
1692,0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,24.0,5.0,8.0,35.0,0.05,1.0,75.0,4.0,0.0,5.498902082443237,2.0,2.39024390243902,0.0,6.17073170731707,1.0,0.0,0.6,1.0,1.0,0.5887231907028907,0.41127680929710936,1,2.5297106156597304
1730,0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,8.0,5.0,4.0,23.0,0.25,3.0,70.0,3.5,0.0,11.0,2.0,3.3448275862069,0.0,7.20689655172414,2.0,0.0,0.555555555555556,1.0,2.0,0.5519292323886654,0.4480707676113346,1,1.0117361392142104
2004,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,21.0,0.11,0.0,0.0,1.0,2.0,7.499755859375,2.0,2.43478260869565,0.0,4.43478260869565,1.0,0.0,0.449781659388646,0.857142857142857,1.0,0.5021987419196843,0.4978012580803157,1,1.8549319238577988
2013,0,0.0,0.0,2.0,1.0,0.0,6.0,7.0,2.0,6.0,6.0,3.0,0.3,5.0,73.0,3.0,1.0,6.0,1.0,4.44444444444444,1.0,13.5555555555556,2.0,0.0,0.8995458134368955,1.0,3.0,0.5462572672039552,0.45374273279604477,1,1.7305814379541338
2015,0,0.0,1.0,2.0,2.0,0.0,3.0,4.0,2.0,10.0,8.0,4.0,0.28,1.0,84.0,3.0,0.0,6.0,2.0,3.93333333333333,0.0,7.2,1.0,0.0,0.7465284896184164,0.666666666666667,1.49951171875,0.5109866977937063,0.48901330220629363,2,2500488281250.0
2049,0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,13.0,17.0,0.13,0.0,85.0,2.0,0.0,5.0,1.0,2.78947368421053,1.0,3.15789473684211,1.0,0.0,0.676113360323887,0.4832804799079895,3.0,0.5560733465843112,0.4439266534156888,1,516719520092.0105
