,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE
835,1,0,1,2,6,0,3,1,4,6,25.5,0.07,0,77,1,8,0,2,6.44897959183673,1,14.5,1,0,0.341442224152911,0.5,1
199,0,0,1,6,0,1,1,1,9,5.5,86,0.4,0,97,1,2,14.0,2,3.0,0,2.01052631578947,0,0,0.372685185185185,0.0,2
215,0,0,1,0,0,0,1,1,1,1,51.0,0.12,0,1,1,4,18,2,1.89393939393939,1,1.5,1,0,0.975609756097561,0.0,1
1047,1,9.0,1,1,0,1,2,3,6,14,32,0.16,0,86,2,5,3,2,8.76923076923077,1,2.41025641025641,1,0,0.621103117505995,1.0,2
816,1,0,1,3,0,0,3,4,5,12,1.5,0.12,0,87,2,1,29,2,3.08163265306122,1,5.3265306122449,1,0,0.875,1.0,3
852,1,3,1,2,0,0,2,4,1,8,17,0.15,0,64,2,1,16,2,4.54545454545455,0,6.09090909090909,0,0,0.875,1.0,1
980,0,0,1,4,0,1,4,6,19,31,19,0.07,3,92,1,0,60,2,7.78947368421053,1,8.76315789473684,1,0,0.975609756097561,0.0,4
886,23,34,1,16,0,0,2,43,14,5.5,146,0.08,0,100,2,2,44,2,4.3594470046083,0,4.31336405529954,0,0,0.875,0.0,1
2201,0,0,2,1,0,1,3,2,8,10,13,0.15,2,84,6,3,5,2,4.42857142857143,0,5.47619047619048,1,0,0.48951048951049,1.0,1
136,7,0,1,7,0,1,2,13,32,16.0,26.5,0.24,0,98,1,3,2.0,2,16.7952755905512,0,3.29133858267717,0,0,0.279745042492918,0.0,6
206,0,33,1,0,0,4,1,1,0,0,10,3.59,0,0,1,1,5,1,4.30232558139535,0,0.511627906976744,0,0,0.6996699669967,1.0,1
303,10,0,1,3,0,1,3,5,16,1.5,26.5,0.12,0,95,1,1,72,4,3.35514018691589,0,6.1588785046729,1,0,0.975609756097561,0.0,3
218,0,0,1,1,0,0,2,1,7,6,19,0.11,0,83,3,0,12.0,2,4.53846153846154,0,5.5,0,3,0.252747252747253,0.5,2
901,0,0,1,0,0,0,1,1,0,1,34,0.13,0,0,1,4,8,2,3.23529411764706,1,1.38235294117647,1,0,0.975609756097561,1.0,3
1173,5,0,1,2,0,0,1,1,2,7,3,0.14,0,72,4,0,10,1,4.0,2,14.5,3,0,0.526011560693642,1.0,1
287,0,0,2,1,0,0,3,2,4,6,12,0.11,0,84,2,1,27,2,3.88888888888889,0,8.88888888888889,1,0,0.975609756097561,1.0,2
77,0,0,1,5,1,2,1,1,9,1.5,109,0.5,0,98,2,5,4.5,6,12.5126050420168,1,2.48739495798319,1,0,0.413823272090989,1.0,4
204,2,0,1,1,0,0,2,1,8,5,20,0.12,0,82,2,2,9,2,3.53333333333333,0,3.96666666666667,0,0,0.636075949367089,1.0,2
2049,1,0,1,2,1,0,2,1,1,5,17,0.13,0,85,2,0,5,1,2.78947368421053,1,3.15789473684211,1,0,0.490609701824655,1.0,3
1282,0,0,1,1,1,3,4,1,1,1,10,0.17,7,86,5,0,5,1,2.72727272727273,0,12.2727272727273,1,0,0.563192904656319,1.0,3
1645,7,0,1,1,0,0,1,6,6,8,83,2.34,5,89,2,4,4.5,2,3.60416666666667,0,9.61458333333333,1,0,0.527426160337553,0.666666666666667,1
205,1,1,2,2,0,1,3,2,6,12,27,0.17,0,87,2,0,10.0,2,4.02777777777778,0,14.5,1,0,0.75992438563327,0.0,1
148,0,0,1,0,0,0,1,1,0,1,65,0.09,0,6,1,2,29,2,0.984615384615385,0,1.35384615384615,1,0,0.975609756097561,1.0,2
2254,19,0,1,0,5,0,3,4,0,14,35,0.15,0,78,2,0,0,2,4.88888888888889,0,14.5,0,0,0.989195678271308,0.558441558441558,1
2283,13,0,1,2,0,0,2,3,0,6,32,0.12,0,88,2,0,11.0,3,2.73333333333333,0,14.5,0,0,0.839400428265525,0.666666666666667,0
1137,1,0,1,4,1,1,2,1,2.5,6,21,0.08,5,74,5,1,14.0,1,6.20512820512821,0,12.2564102564103,0,0,0.61216429699842,1.0,0
1201,6,0,1,6,0,0,2,14,1,16.5,28,0.06,0,91,3,9,15,2,3.77142857142857,0,14.5,0,0,0.994230769230769,1.0,1
2437,5.5,0,1,2,4,1,2,6,6,27,29,0.13,3,83,2,0,0,2,4.4,1,5.74285714285714,1,0,0.885558583106267,0.777777777777778,1
1212,1,0,1,5,2,0,2,7,6,8,18,0.08,1,87,4,0,0,3,2.92,0,6.4,0,0,0.626373626373626,1.0,1
1229,0,0,1,1,1,0,2,2,2,12,58,1.14,0,94,2,0,9,2,0.65,0,5.81666666666667,0,0,0.85337552742616,1.0,5
13,0,0,1,1,0,0,2,2,6,4,12,0.28,0,81,1,0,7,2,2.38888888888889,0,3.0,1,0,0.849056603773585,1.0,4
2004,0,0,1,0,0,0,2,1,2,0,21,0.11,0,0,1,2,7,2,2.43478260869565,0,4.43478260869565,1,0,0.449781659388646,0.857142857142857,1
128,0,49,1,0,0,4,1,1,0,0,0,3.67,0,0,2,4,14.0,2,4.87755102040816,2,0.408163265306122,0,0,0.975609756097561,0.4142857142857145,3
147,0,0,1,0,0,0,1,1,0,0,26.5,0.11,0,0,1,2,13.0,2,0.046875,0,0.40625,0,0,0.654605263157895,0.1666666666666665,2
1610,1,0,1,0,5,0,2,2,11,8,9,0.23,0,100,4,49,17,1,9.09523809523809,0,3.04761904761905,1,0,0.975609756097561,0.4833333333333335,3
82,16,6,1,1,0,3,3,10,8,34,1.5,0.28,0,92,2,4,14.0,4,5.24358974358974,0,6.67948717948718,1,0,0.310502283105023,0.666666666666667,1
2013,0,0,2,1,0,6,7,2,6,6,3,0.3,5,73,3,1,6,1,4.44444444444444,1,13.5555555555556,2,0,0.352030947775629,0.1666666666666665,3
272,16,6,1,1,0,1,3,15,10,1.5,82,0.14,0,94,2,1,58,3,4.74561403508772,0,7.15789473684211,0,0,0.975609756097561,0.5,3
849,0,0,1,1,0,0,3,1,0,8,10,0.17,0,73,3,1,5,1,1.91304347826087,1,14.5,1,0,0.5101010101010099,0.666666666666667,0
92,1,4,1,3,0,8,2,7,24,24,83,1.27,0,95,1,1,6.5,6,4.58928571428571,0,4.27678571428571,0,0,0.568269230769231,0.1666666666666665,0
2311,3,18,1,5,0,0,3,5,0,16.5,14,0.08,1,93,1,0,13.0,2,4.65714285714286,1,7.74285714285714,1,0,0.846590909090909,0.666666666666667,0
203,0,0,1,0,1,0,1,1,2,12,50,0.35,0,93,1,5,14,2,2.80769230769231,0,1.19230769230769,0,0,0.390712682379349,1.0,1
132,0,0,1,0,0,0,1,1,0,1,65,0.1,0,0,1,20,8.5,2,3.70769230769231,1,1.41538461538462,1,0,0.975609756097561,0.1666666666666665,3
941,10,3,1,3,0,0,3,4,2,9.5,26.5,0.08,0,95,1,0,14.0,2,3.38888888888889,0,3.9,1,0,0.326880119136262,0.1666666666666665,3
858,4,1,1,1,0,1,2,3,3,22,1.5,0.19,0,93,1,0,34,5,3.31034482758621,0,3.48275862068966,0,0,0.52437417654809,0.1666666666666665,5
551,0.5,0,2,2,1,1,3,13,25,50,5.5,0.11,0,94,1,2,63,3,4.96739130434783,0,6.71739130434783,1,0,0.975609756097561,0.466666666666667,3
900,0,0,1,0,0,0,1,1,0,1,25,0.17,0,4,1,4,7,2,2.50819672131148,1,1.36,1,0,0.5101010101010099,1.0,1
181,1,2,1,1,2,0,1,13,11.0,12,14,0.04,0,75,3,6,22,2,3.73913043478261,0,14.5,0,0,0.975609756097561,0.333333333333333,2
153,1,0,1,1,0,0,1,1,0,4,8.5,0.09,0,88,1,0,25,2,3.29166666666667,1,3.59722222222222,1,0,0.975609756097561,0.333333333333333,3
2289,1,23,1,3,0,0,2,16,3,12,34,0.17,0,100,2,0,16,3,2.50819672131148,1,4.14754098360656,1,0,0.851251840942563,1.0,2
855,0,0,1,0,0,0,1,1,0,5.5,127,0.14,0,98,1,0,0,1,2.52755905511811,1,1.96850393700787,1,0,0.975609756097561,1.0,1
2282,1,14,1,1,0,0,2,12,1,7,1.5,0.11,0,73,1,3,20,2,3.03571428571429,0,3.19642857142857,0,0,0.372685185185185,1.0,3
193,3.5,0,1,0,0,0,1,1,0,1,42.0,0.1,0,94,1,3,28,2,3.6865671641791,0,2.35820895522388,1,0,0.975609756097561,0.1666666666666665,3
255,0,0,1,1,0,1,1,1,0,1.5,51.0,0.34,0,98,2,0,14.0,1,4.07017543859649,1,2.23684210526316,1,0,0.538638985005767,0.0,3
1004,0,0,1,1,0,1,2,2,5,20,38,0.35,0,93,4,10,4.5,2,2.13636363636364,0,2.38636363636364,0,0,0.975609756097561,0.4142857142857145,3
312,1.5,0,1,1,0,0,2,1,0,8,42.0,0.1,0,89,3,0,4.5,1,3.93333333333333,1,4.55,1,0,0.732348111658456,0.1666666666666665,3
75,8,2,1,5,3,4,2,8,25,16.0,170,0.63,0,98,1,2,10.5,9,6.66829268292683,0,3.13658536585366,0,0,0.975609756097561,0.5,6
