,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
218,2.18181818181818,22.0,37.0,0.0,0.25,0.5800000000000001,0.0,96.0,2.0,2.0,22.0,2.0,5.23863636363636,0.0,2.18181818181818,0.0,1.0,0.18947368421052602,0.0,39.0,0.24999999999999994,0.0,3.0,10.0
350,29.0,134.0,0.25,4.0,1.0,0.41999999999999993,0.0,85.0,1.0,0.0,29.0,2.0,7.32258064516129,0.0,6.09677419354839,0.0,1.0,1.08571428571429,0.0,134.0,0.24999999999999994,0.0,4.0,9.0
64,62.0,16.0,1.0,0.2999999999999998,12.0,0.29000000000000004,0.0,95.0,3.0,12.0,62.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0
52,0.0,20.0,1.0,0.9500000000000002,5.0,0.42999999999999994,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0
310,24.0,2.0,0.0,0.41666666666666696,1.0,0.99,0.0,85.0,1.0,0.0,24.0,1.0,7.52380952380952,2.0,5.42857142857143,1.0,1.0,0.826086956521739,0.0,95.0,0.416666666666667,0.0,6.0,2.0
359,27.0,11.0,1.0,0.45454545454545503,1.0,0.5899999999999999,0.0,90.0,1.0,0.0,27.0,1.0,5.90243902439024,1.0,4.92682926829268,1.0,1.0,1.0,0.0,52.0,0.454545454545455,0.0,4.0,10.0
1437,24.0,2.0,1.0,0.28571428571428603,1.0,0.41999999999999993,0.0,80.0,1.0,2.0,24.0,1.0,4.30769230769231,1.0,5.69230769230769,0.0,1.0,1.17647058823529,0.0,21.0,0.285714285714286,0.0,3.0,2.0
1420,0.0,0.0,1.0,0.0,0.444444444444444,0.3400000000000001,0.0,79.0,2.0,2.0,20.0,3.0,4.28571428571429,1.0,5.64285714285714,0.0,1.0,0.6875,0.0,29.0,0.444444444444444,0.0,2.0,2.0
1444,27.0,42.0,0.5,5.0,0.0,0.79,0.0,88.0,1.0,1.0,16.0,2.0,6.75,1.0,4.32142857142857,1.0,1.0,0.915254237288136,0.0,42.0,0.5,0.0,2.0,1.0
360,30.0,6.0,1.0,0.33333333333333304,100.0,0.29000000000000004,0.0,100.0,3.0,1.0,30.0,2.0,6.43548387096774,0.0,5.24193548387097,1.0,0.0,1.10526315789474,0.0,49.0,0.333333333333333,0.0,2.0,8.0
331,0.0,21.0,1.0,0.33333333333333304,7.583333333333331,0.18999999999999995,0.0,50.0,2.0,0.0,21.0,2.0,6.08333333333333,1.0,7.58333333333333,1.0,1.0,1.75,0.0,31.0,0.333333333333333,0.0,5.0,2.0
425,0.0,0.5000000000000001,12.0,0.0,7.0,0.32000000000000006,0.0,84.0,2.0,1.0,16.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,12.0,0.5,0.0,3.0,7.0
701,0.0,0.75,1.0,66.0,1.0,0.6200000000000001,0.0,87.0,2.0,3.0,18.0,1.0,9.52272727272727,0.0,4.5,1.0,1.0,0.927083333333333,0.0,9.0,0.75,0.0,2.0,11.0
467,620.0,11.0,0.25,0.0,3.0,0.43999999999999995,0.0,92.0,1.0,2.0,19.0,2.0,7.61458333333333,0.0,3.875,1.0,1.0,0.613207547169811,0.0,620.0,0.24999999999999994,2.0,6.0,11.0
500,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,,,,,,,,,
476,0.818181818181818,12.0,164.0,0.3636363636363642,4.0,1.85,0.0,100.0,1.0,1.0,8.0,2.0,5.79545454545455,0.0,0.8181818181818183,0.0,1.0,0.0,0.0,164.0,0.363636363636364,0.0,4.0,7.0
479,26.0,25.000000000000004,1.0,0.33333333333333304,9.0,0.32000000000000006,0.0,100.0,2.0,3.0,26.0,2.0,6.25806451612903,2.0,5.96774193548387,1.0,1.0,1.23287671232877,0.0,51.0,0.333333333333333,0.0,2.0,9.0
470,23.0,4.0,1.0,0.2999999999999998,7.04,0.3700000000000001,2.0,87.0,2.0,0.0,23.0,4.0,8.48,0.0,7.04,1.0,1.0,1.37037037037037,0.0,88.0,0.3,0.0,6.0,7.0
5,60.0,3.0,412.0,0.25,5.0,0.18999999999999995,0.0,94.0,2.0,0.0,60.0,5.0,3.30841121495327,0.0,3.91588785046729,0.0,1.0,0.761467889908257,0.0,412.0,0.24999999999999994,0.0,6.0,7.0
1485,0.0,118.0,0.733333333333333,13.0,6.0,1.21,0.0,91.0,2.0,0.0,8.0,1.0,6.5625,0.0,3.125,1.0,1.0,0.684210526315789,0.0,118.0,0.733333333333333,0.0,1.0,2.0
589,0.0,37.0,1.0,19.0,0.5,0.0800000000000003,0.0,89.0,1.0,2.0,37.0,2.0,6.24675324675325,0.0,6.8961038961039,1.0,0.0,1.34146341463415,0.0,19.0,0.5,0.0,2.0,3.0
640,12.0,36.0,0.25,21.0,4.0,0.51,0.0,90.0,1.0,1.0,9.0,2.0,6.0,2.0,5.0,1.0,1.0,0.894736842105263,0.0,36.0,0.24999999999999994,0.0,2.0,5.0
465,4.0,11.0,1.0,0.3636363636363642,1.0,0.6800000000000002,0.0,100.0,2.0,1.0,26.0,2.0,7.0,0.0,6.96296296296296,1.0,0.0,0.939393939393939,0.0,233.0,0.363636363636364,0.0,4.0,8.0
1498,0.0,3.0,16.0,0.33333333333333304,5.0,0.44999999999999996,0.0,74.0,1.0,3.0,11.0,2.0,4.66666666666667,1.0,4.26666666666667,1.0,1.0,1.05263157894737,0.0,16.0,0.333333333333333,0.0,1.0,3.0
710,27.0,2.0,214.0,0.125,2.0,0.41999999999999993,0.0,76.0,2.0,0.0,27.0,2.0,2.41666666666667,0.0,4.95833333333333,1.0,1.0,0.6,0.0,214.0,0.125,0.0,2.0,6.0
714,0.0,0.5000000000000001,15.0,7.25,4.0,1.22,0.0,7.105427357601002e-15,1.0,0.0,10.0,1.0,6.0,3.0,7.25,2.0,1.0,0.833333333333333,0.0,15.0,0.5,0.0,2.0,3.0
494,20.0,2.0,1.0,0.375,1.9500000000000002,0.3500000000000001,0.0,86.0,2.0,0.0,20.0,2.0,5.7741935483871,1.0,7.35483870967742,1.0,1.0,1.69444444444444,0.0,78.0,0.375,0.0,3.0,4.0
1510,0.0,24.0,0.33333333333333304,2.0,5.0,0.6000000000000001,0.0,55.0,1.0,0.0,10.0,1.0,2.0,1.0,5.33333333333333,1.0,1.0,1.8,0.0,24.0,0.333333333333333,0.0,2.0,1.0
719,69.0,150.0,0.375,0.0,10.7777777777778,0.15999999999999992,5.0,73.0,1.0,1.0,69.0,2.0,5.09401709401709,0.0,10.7777777777778,0.0,1.0,0.524590163934426,0.0,150.0,0.375,0.0,4.0,9.0
721,0.0,37.0,69.0,0.25,4.0,0.24,3.9999999999999996,78.0,1.0,0.0,37.0,2.0,3.35294117647059,1.0,15.0,1.0,1.0,0.904761904761905,0.0,69.0,0.24999999999999994,0.0,6.0,4.0
1513,0.0,0.6,1.0,0.9500000000000002,2.0,0.30000000000000004,2.0,65.0,1.0,0.0,8.0,1.0,3.75,1.0,8.0,1.0,1.0,1.33333333333333,0.0,14.000000000000007,0.6,0.0,2.0,1.0
726,0.0,23.0,0.5,37.0,1.0,0.21999999999999997,2.0,68.0,1.0,0.0,23.0,2.0,5.1304347826087,1.0,9.73913043478261,1.0,1.0,0.615384615384615,0.0,37.0,0.5,0.0,4.0,4.0
1516,0.0,0.75,158.0,16.999999999999996,8.58333333333333,0.19999999999999996,1.0,70.0,1.0,0.0,17.0,1.0,4.41666666666667,1.0,8.58333333333333,1.0,1.0,0.857142857142857,0.0,158.0,0.75,0.0,1.0,1.0
1519,0.0,0.666666666666667,11.0,0.0,7.25,0.3700000000000001,1.0,64.0,1.0,0.0,17.0,1.0,3.375,2.0,7.25,1.0,1.0,1.1,0.0,11.0,0.666666666666667,0.0,1.0,2.0
749,0.0,0.0,25.0,0.5714285714285712,71.0,0.10000000000000009,0.0,69.0,1.0,0.0,25.0,2.0,3.875,1.0,8.5,1.0,1.0,0.458333333333333,0.0,71.0,0.571428571428571,0.0,4.0,0.0
753,0.0,0.0,1.0,0.0,0.42857142857142905,0.05999999999999983,0.0,96.0,1.0,0.0,21.0,2.0,1.6974789915966397,0.0,2.81512605042017,1.0,1.0,0.28688524590163905,0.0,14.000000000000007,0.428571428571429,0.0,4.0,5.0
755,0.0,32.0,0.5,6.0,0.0,0.09000000000000008,2.0,66.0,2.0,0.0,32.0,2.0,4.1,0.0,8.7,1.0,1.0,1.125,0.0,9.0,0.5,0.0,4.0,4.0
758,1.75,0.0,0.75,0.0,6.5,0.6200000000000001,1.0,7.105427357601002e-15,3.0,0.0,9.0,1.0,1.75,1.0,6.5,1.0,1.0,1.14285714285714,0.0,5.0,0.75,0.0,1.0,4.0
777,58.0,316.0,0.22580645161290303,0.0,14.000000000000002,0.55,0.0,97.0,2.0,1.0,58.0,2.0,17.5104895104895,0.0,5.17482517482518,0.0,1.0,0.681818181818182,0.0,316.0,0.22580645161290308,4.0,5.0,14.0
1541,2.0,40.0,0.5,0.0,8.500000000000002,0.29000000000000004,0.0,55.0,2.0,1.0,18.0,2.0,2.25,0.0,8.5,0.0,1.0,0.785714285714286,0.0,40.0,0.5,0.0,2.0,1.0
832,21.0,10.0,0.28571428571428603,3.0,8.21428571428571,0.21999999999999997,2.0,78.0,1.0,1.0,21.0,1.0,4.14285714285714,1.0,8.21428571428571,1.0,1.0,0.75,0.0,10.0,0.285714285714286,0.0,4.0,5.0
647,1.0,43.0,1.0,0.33333333333333304,4.0,0.28,0.0,100.0,3.0,3.0,56.00000000000001,2.0,4.91414141414141,0.0,5.59090909090909,0.0,0.0,0.858447488584475,0.0,253.99999999999997,0.333333333333333,0.0,4.0,9.0
843,57.0,4.0,1.0,0.45454545454545503,10.609756097561,0.44999999999999996,0.0,80.0,3.0,0.0,57.0,2.0,6.51219512195122,0.0,10.609756097561,1.0,1.0,0.787234042553192,0.0,51.0,0.454545454545455,0.0,4.0,3.0
1564,24.0,1.0,20.0,0.0,3.0,0.19999999999999996,2.0,25.0,3.0,0.0,24.0,1.0,4.0,1.0,15.9166666666667,0.0,1.0,1.4375,0.0,19.999999999999993,1.0,0.0,1.0,1.0
848,34.0,2.0,0.666666666666667,0.0,11.5625,0.1200000000000001,1.0,66.0,1.0,0.0,34.0,2.0,5.5625,0.0,11.5625,1.0,1.0,1.7,0.0,8.0,0.666666666666667,0.0,2.0,4.0
852,,,,,,,,,,,,,,,,,,,,,,,,
1568,28.0,6.0,45.0,0.3999999999999999,7.928571428571429,0.43999999999999995,0.0,41.0,1.0,0.0,28.0,2.0,2.64285714285714,0.0,7.92857142857143,0.0,1.0,0.578947368421053,0.0,45.0,0.4,0.0,1.0,4.0
856,0.0,1.0,7.0,1.0,4.0,3.9800000000000004,0.0,75.0,1.0,0.0,10.0,1.0,2.09090909090909,0.0,4.36363636363636,0.0,1.0,0.538461538461538,0.0,7.0,1.0,0.0,1.0,4.0
874,0.0,38.00000000000001,1.0,0.0,0.4,0.15999999999999992,0.0,100.0,3.0,9.0,38.0,2.0,3.48484848484848,0.0,3.89393939393939,0.0,0.0,0.426900584795322,0.0,34.0,0.4,0.0,3.0,6.0
880,1.78571428571429,6.0,49.0,0.33333333333333304,6.5,0.3400000000000001,0.0,44.0,1.0,0.0,14.0,2.0,1.78571428571429,0.0,6.5,0.0,1.0,0.23809523809523797,0.0,49.0,0.333333333333333,0.0,3.0,4.0
892,28.0,8.0,1.0,0.3999999999999999,7.72727272727273,0.16999999999999993,1.0,80.0,3.0,0.0,28.0,1.0,4.13636363636364,1.0,7.72727272727273,1.0,1.0,1.23076923076923,0.0,115.0,0.4,0.0,3.0,2.0
717,,,,,,,,,,,,,,,,,,,,,,,,
899,3.0,6.0,0.3999999999999997,16.999999999999996,7.07142857142857,0.21999999999999997,1.0,84.0,4.0,0.0,17.0,2.0,4.5,0.0,7.07142857142857,2.0,1.0,0.9,0.0,6.0,0.4,0.0,1.0,6.0
1595,5.0,0.0,0.5,45.0,19.0,0.32000000000000006,1.0,25.0,1.0,0.0,19.0,1.0,3.5,2.0,15.25,5.0,1.0,0.0,0.0,45.0,0.5,0.0,1.0,3.0
1597,0.0,1.0,19.0,8.33333333333333,0.0,0.15999999999999992,1.0,79.0,1.0,0.0,19.0,1.0,5.5,1.0,8.33333333333333,1.0,1.0,1.14285714285714,0.0,0.0,1.0,0.0,1.0,1.0
913,0.0,0.0,24.0,0.5,329.0,0.09000000000000008,5.0,44.0,1.0,0.0,24.0,1.0,4.5,1.0,11.8,1.0,1.0,0.583333333333333,0.0,329.0,0.5,0.0,3.0,3.0
1598,0.0,25.000000000000004,0.5,10.4,3.0,0.3999999999999999,2.0,63.0,1.0,0.0,25.0,1.0,4.66666666666667,0.0,10.4,2.0,1.0,0.705882352941177,0.0,4.0,0.5,0.0,1.0,1.0
924,0.0,0.0,178.0,0.33333333333333304,19.0,0.1100000000000001,0.0,80.0,2.0,0.0,19.0,3.0,3.4,0.0,5.17142857142857,0.0,1.0,0.266666666666667,0.0,178.0,0.333333333333333,0.0,3.0,3.0
1467,,,,,,,,,,,,,,,,,,,,,,,,
929,,,,,,,,,,,,,,,,,,,,,,,,
938,0.0,25.000000000000004,0.5714285714285712,0.0,3.95,0.20999999999999996,1.0,75.0,2.0,0.0,25.0,2.0,2.92857142857143,0.0,9.96428571428571,0.0,1.0,1.03125,0.0,192.0,0.571428571428571,0.0,5.0,8.0
