,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE
372,-5.551115123125783e-17,2.23076923076923,26.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,26.0,0.42000000000000004,0.0,84.0,1.0,0.0,3.0,3.0,18.4615384615385,0.0,2.23076923076923,1.0,0.0,0.470873786407767,1.0,1.0
82,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,2.0,1.0,14.0,32.0,1.0,1.0,2.0,3.0,6.0,14.0,32.00000000000001,0.24,0.0,86.0,2.0,5.0,3.0,2.0,8.76923076923077,1.0,2.41025641025641,1.0,0.0,0.621103117505995,1.0,2.0
1066,1.0,0.440217391304348,1.0,7.0,1.0,4.0,2.0,1.0,0.0,7.0,8.0,0.56,0.0,89.0,1.0,0.0,1.0000000000000004,1.0,8.125,1.0,3.5,1.0,0.0,0.440217391304348,1.0,3.0
835,,,,,,,,,,,,,,,,,,,,,,,,,,
849,0.194690265486726,1.0,0.666666666666667,1.0,1.0,0.0,3.0,1.0,0.0,8.0,10.0,0.17000000000000004,0.0,73.0,3.0,1.0,5.0,1.0,4.2,1.0,4.5,1.0,0.0,0.19469026548672597,0.666666666666667,0.0
852,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,-5.551115123125783e-17,7.0,1.0,6.0,1.9500000000000002,0.0,2.0,1.0,1.0,8.0,12.0,0.11999999999999988,0.0,81.0,3.0,0.0,6.0,1.0,4.05,0.0,4.8,1.0,0.0,0.953068592057762,1.0,1.0
853,,,,,,,,,,,,,,,,,,,,,,,,,,
856,4.0,4.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,8.0,14.0,0.15000000000000002,0.0,77.0,1.0,0.0,4.0,1.0,8.73333333333333,2.0,3.86666666666667,1.0,0.0,0.614107883817427,1.0,4.0
858,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,1.0,20.0,1.0,0.0,1.0,0.0,2.0,12.0,1.0,7.0,40.0,0.10999999999999999,0.0,73.0,1.0,3.0,20.0,2.0,3.03571428571429,0.0,3.19642857142857,2.220446049250313e-16,0.0,0.806451612903226,1.0,3.0
2254,-5.551115123125783e-17,1.0320512820512817,1.0,8.0,1.0,0.0,3.0,4.0,0.0,14.0,35.0,0.15000000000000002,0.0,78.0,2.0,0.0,8.0,2.0,4.88888888888889,0.0,3.68518518518519,2.220446049250313e-16,0.0,0.989195678271308,1.0,1.0
2283,4.0,0.666666666666667,23.0,0.0,0.839400428265525,0.0,2.0,3.0,0.0,6.0,32.00000000000001,0.11999999999999988,0.0,88.0,2.0,0.0,23.0,3.0,2.73333333333333,0.0,3.44444444444444,2.220446049250313e-16,0.0,0.839400428265525,0.666666666666667,0.0
885,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,4.0,0.6,11.0,0.525581395348837,0.0,0.0,2.0,2.0,3.0,4.0,11.0,0.13,0.0,93.0,1.0,2.0,1.0000000000000004,2.0,2.64285714285714,0.0,4.92857142857143,2.220446049250313e-16,0.0,0.525581395348837,0.6000000000000001,1.0
2311,22.0,1.0,0.666666666666667,1.0,1.0,0.0,3.0,5.0,0.0,22.0,14.0,0.08000000000000007,1.0,93.0,1.0,0.0,33.99999999999999,2.0,4.65714285714286,1.0,7.74285714285714,1.0,0.0,0.846590909090909,0.666666666666667,0.0
2313,-5.551115123125783e-17,1.0,0.666666666666667,8.0,0.859649122807018,0.0,2.0,1.0,0.0,5.0,17.0,0.2300000000000001,0.0,81.0,2.0,0.0,8.0,2.0,2.52941176470588,1.0,2.0,1.0,0.0,0.859649122807018,0.666666666666667,1.0
1877,-5.551115123125783e-17,1.0,0.5,1.0,2.0,0.0,2.0,1.0,0.0,3.0,7.0,0.42000000000000004,0.0,61.0,1.0,0.0,0.0,1.0,2.28571428571429,1.0,2.0,1.0,0.0,0.675675675675676,0.5,1.0
1881,14.196423099739475,0.0,26.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,26.0,0.4,0.0,87.0,1.0,0.0,7.0,5.0,3.1,0.0,2.7,1.0,0.0,0.495016611295681,0.5,4.0
812,-5.551115123125783e-17,1.0,21.0,5.0,1.0,0.0,1.0,1.0,0.0,10.0,21.0,0.19999999999999996,0.0,88.0,2.0,0.0,1.0000000000000004,1.0,2.07692307692308,1.0,2.07692307692308,1.0,0.0,0.860576923076923,1.0,2.0
977,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,0.0,-4.440892098500626e-16,2.0,0.35,1.9999999999999996,-7.105427357601002e-15,1.0,1.0,11.0,1.0,6.428571428571429,0.0,5.57142857142857,1.0,0.0,0.418300653594771,1.0,0.0
