test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
542,0,13.0,0.0,2.0,5.0,50.0,1.0,137.0,11.0,0.0,3.0,0.14,1.0,11.0,97.0,1.0,0.0,58.0,2.0,5.0655737704918,0.0,9.095542632556352,1.0,1.0,0.959459459459459,0.0,1334.128662109375,0.906976744186046,2.0,3.0,9.0,0.5,0.5,2,949128662109375.0
547,0,29.0,38.0,1.0,14.0,21.0,0.0,157.0,22.0,2.0,45.0,0.1,0.0,154.0,98.0,4.0,4.0,8.4931640625,2.0,3.13142857142857,0.0,2.7685555321829654,0.0,0.0,0.1362619053155116,0.0,20.43212890625,1.0,0.0,5.0,5.0,0.5,0.5,4,353567871093750.0
551,0,3.498291015625,0.0,1.0,2.0,7.0,0.0,68.0,1.0,2.0,5.0,0.12,0.0,57.0,87.0,5.0,0.0,8.4990234375,1.0,5.015625,0.0,2.768524169921875,1.0,1.0,0.742424242424242,0.0,68.0,0.833333333333333,0.0,4.0,7.0,0.5,0.5,3,17501708984375.0
552,0,2.0,0.0,2.0,2.0,9.0,0.0,43.0,2.0,3.0,1.0,0.18,0.0,24.0,93.0,3.0,2.0,9.499145984649658,2.0,4.12121212121212,0.0,4.09090909090909,1.0,1.0,0.5,0.0,76.0,1.0,0.0,3.0,7.0,0.5,0.5,1,0.7589461107766059
567,0,1.4990234375,0.0,1.0,2.0,230.0,0.0,71.0,2.0,0.0,1.0,0.05,0.0,3.0,100.0,2.0,0.0,5.4892578125,1.0,5.59656652360515,0.0,3.90557939914163,1.0,1.0,0.48728813559322,0.0,43.0,0.607142857142857,0.0,2.0,6.0,0.51,0.49,2,13500976562500.0
602,0,1.0,0.0,1.0,0.0,9.0,0.0,43.0,2.49853515625,1.0,4.0,0.11,0.0,33.0,60.0,4.0,1.0,11.0,2.0,2.95238095238095,0.0,2.8943388366273446,2.0,1.0,0.679245283018868,0.0,36.0,0.5,0.0,7.0,4.0,0.5,0.5,2,7501464843750.0
603,0,3.0,2.0,2.0,0.0,1.0,2.0,86.0,3.0,1.0,4.0,0.28,1.0,15.0,62.0,1.0,0.0,13.499878823757172,2.0,3.4375,0.0,3.0460592416616565,1.0,1.0,1.45,0.0,34.0,0.666666666666667,0.0,5.0,8.0,0.5,0.5,2,2.618755307462912
625,0,0.0,0.0,1.0,138.0,387.0,1.0,34.95849609375,1.0,2.0,4.0,0.14,0.0,8.0,99.0,1.0,0.0,94.0,2.0,4.66835443037975,1.0,1.0356259889240507,1.0,1.0,0.183879093198992,0.0,8702.0,0.666666666666667,0.0,2.0,1.0,0.5,0.5,2,16.03243824606723
635,0,25.0,55.0,1.0,3.0,12.0,0.0,575.0,8.0,0.0,187.0,0.21,0.0,459.0,100.0,2.0,4.0,11.48046875,2.0,13.8152866242038,0.0,2.382563694267515,0.0,1.0,0.261954261954262,0.0,12.93115234375,0.666666666666667,4.0,4.0,14.0,0.5,0.5,3,356068847656250.0
637,0,68.0,0.0,2.0,5.0,29.0,1.0,461.0,12.0,0.0,6.0,0.15,0.0,290.0,85.0,3.0,1.0,8.493896484375,2.0,6.05956112852665,0.0,2.4909997061128544,1.0,1.0,0.903614457831325,0.0,2.990966796875,0.9762276785714286,0.0,6.0,10.0,0.5,0.5,4,122010828824024.23
638,0,8.0,4.0,1.0,22.0,5.0,3.0,612.0,4.0,17.0,7.0,0.81,0.0,127.0,94.49922478199005,1.0,1.0,8.495849609375,8.0,15.9015151515152,0.0,2.3824824803706384,0.0,1.0,0.467153284671533,0.0,186.0,0.75,0.0,2.0,6.0,0.5,0.5,3,4.225405336183546
640,0,11.0,1.0,2.0,4.0,13.0,1.0,163.0,1.0,0.0,1.0,0.25,0.0,59.0,88.0,5.0,0.0,13.499024987220764,1.0,4.36111111111111,0.0,2.3825395935111575,1.0,1.0,0.810810810810811,0.0,11.0,0.555555555555556,0.0,6.0,6.0,0.5,0.5,2,1.8940220801903564
643,0,7.0,0.0,1.0,5.0,9.0,1.0,192.0,9.0,6.0,17.0,0.18,0.0,112.0,94.99981498718262,4.0,3.0,3.49755859375,2.0,6.71074380165289,0.0,2.4041332189095503,1.0,1.0,0.778625954198473,0.0,17.48291015625,0.8125,3.0,3.0,7.0,0.5,0.5,4,147517089843750.0
649,0,6.0,3.0,1.0,4.0,29.0,0.0,46.0,14.0,0.0,4.0,0.12,0.0,17.0,100.0,3.0,0.0,16.0,2.0,2.67391304347826,0.0,4.89130434782609,1.0,1.0,0.459016393442623,0.0,1.92041015625,0.25,0.0,4.0,0.49951171875,0.5,0.5,2,435114358381722.3
652,0,5.0,0.0,1.0,0.0,1.4814453125,0.0,38.0,54.0,0.0,23.0,0.03,1.0,16.996826171875,16.0,1.0,0.0,2.496337890625,2.0,4.55474452554745,1.0,5.47445255474453,2.0,1.0,0.682291666666667,0.0,20.0,0.8,0.0,5.0,1.0,0.5,0.5,3,80518554687500.0
653,0,6.0,3.0,1.0,1.0,27.0,0.0,39.0,8.0,3.0,6.0,0.13,0.0,21.0,89.0,3.0,0.0,19.0,2.0,6.60416666666667,1.0,3.6980718138317292,2.0,1.0,0.385964912280702,0.0,17.999755859375,0.75,0.0,6.0,0.0,0.5,0.5,2,38000244140625.0
656,0,17.0,1.0,2.0,11.0,45.0,2.0,259.0,5.0,3.0,2.0,0.21,2.0,33.0,96.0,4.0,1.0,8.5,2.0,4.02564102564103,0.0,2.7976911495893404,1.0,1.0,1.11904761904762,0.0,0.982666015625,0.666666666666667,1.0,4.0,9.0,0.5,0.5,3,160017333984375.0
659,0,36.0,0.0,1.0,8.0,16.0,0.0,158.0,3.0,0.0,2.0,0.19,0.0,109.0,92.0,5.0,0.0,8.496337890625,2.0,6.448,0.0,2.112345703125,1.0,1.0,0.643410852713178,0.0,2.0,0.714285714285714,0.0,4.0,8.0,0.5,0.5,3,88000000000000.0
660,0,2.0,0.0,1.0,18.0,6.0,2.0,174.0,2.0,1.0,1.0,0.31,0.0,51.0,94.0,4.0,0.0,6.49853515625,2.0,6.96491228070175,0.0,1.3124828673245612,1.0,1.0,0.683333333333333,0.0,23.0,0.352941176470588,0.0,7.0,6.0,0.5,0.5,2,3.182240999438913
662,0,2.0,0.0,1.0,0.0,2.0,0.0,79.0,23.0,0.0,2.0,0.16,0.0,60.0,33.0,4.0,0.0,15.499147355556488,2.0,2.62903225806452,0.0,4.83870967741935,2.0,1.0,0.325581395348837,0.0,0.0,0.0,0.0,4.0,7.0,0.51,0.49,1,4.637267746600377
665,0,13.0,1.0,2.0,37.0,0.0,0.0,86.0,5.0,3.0,65.0,0.07,0.0,17.4912109375,74.00000154972076,1.0,7.0,5.99951171875,2.0,4.26271186440678,0.0,2.99152542372881,1.0,0.0,0.524193548387097,0.0,124.0,0.53125,0.0,5.0,4.0,0.5,0.5,3,17.058074933325678
667,0,25.0,0.0,2.0,6.0,43.0,2.0,586.0,5.0,16.0,10.0,0.22,2.0,138.0,74.99862265586853,3.0,3.0,3.497314453125,2.0,4.7292817679558,0.0,2.4036663871349653,1.0,1.0,1.12299465240642,0.0,2.970703125,0.391304347826087,4.0,3.0,12.0,0.5,0.5,4,504029296875000.0
668,0,3.0,0.0,1.0,4.0,34.0,0.0,45.0,4.498779296875,4.0,2.0,0.07,1.0,20.0,100.0,4.0,2.0,8.49560546875,2.0,2.77777777777778,0.0,2.111834490740741,1.0,1.0,0.849315068493151,0.0,83.0,0.739130434782609,0.0,6.0,2.0,0.5,0.5,3,13501220703125.0
669,0,8.0,0.0,1.0,1.0,4.48974609375,1.0,174.0,8.0,0.0,0.0,0.15,1.0,10.0,100.0,4.0,5.0,1.9921875,2.0,3.71428571428571,0.0,1.3124147445436507,1.0,1.0,0.651851851851852,0.0,198.0,0.342857142857143,0.0,6.0,11.0,0.5,0.5,3,111510253906250.0
680,0,2.49853515625,1.0,1.0,6.0,29.0,2.0,261.0,8.0,10.0,0.0,0.43,0.0,72.0,100.0,3.0,5.0,8.499391078948975,2.0,1.5852147470606426,0.0,2.11236270111386,1.0,1.0,0.4,0.0,24.0,0.428571428571429,0.0,5.0,9.0,0.5,0.5,4,7501464843750.0
685,0,3.0,0.0,1.0,1.0,4.0,0.0,53.0,2.0,0.0,4.0,0.28,1.0,18.0,77.0,3.0,0.0,13.498046875,2.0,6.22727272727273,0.0,2.8605289059085424,1.0,1.0,0.48,0.0,69.0,0.727272727272727,0.0,3.0,5.0,0.5,0.5,2,2.3392903073674414
689,0,42.0,17.0,2.0,11.0,56.0,0.0,69.9902418255806,5.0,0.0,7.0,0.09,0.0,3.9921875,100.0,3.0,0.0,33.0,3.0,5.73015873015873,0.0,6.31746031746032,1.0,0.0,1.0530303030303,0.0,156.0,1.0,0.0,1.5,0.49951171875,0.5,0.5,4,10500488281250.0
692,0,153.0,20.0,2.0,9.0,44.0,0.0,6.49365234375,7.0,3.0,15.0,0.07,0.0,15.486083984375,100.0,3.0,0.0,49.0,2.0,5.50619469026549,0.0,6.04424778761062,1.0,0.0,0.830715532286213,0.0,1297.0,0.346938775510204,4.0,2.0,0.498291015625,0.5,0.5,3,12501708984375.0
696,0,20.0,2.0,2.0,3.0,14.0,0.0,90.0,5.0,0.0,14.0,0.14,0.0,66.0,90.0,3.0,0.0,16.0,2.0,3.3125,0.0,3.85,0.0,1.0,0.674418604651163,0.0,20.49609375,1.0,0.0,6.0,8.0,0.5,0.5,1,27503906250000.0
702,0,3.0,0.0,1.0,13.0,17.0,0.0,84.0,2.0,2.0,2.0,0.12,1.0,56.0,94.0,3.0,0.0,8.4970703125,2.0,3.08219178082192,0.0,2.7686483304794534,1.0,1.0,0.552631578947368,0.0,3.0,0.8,0.0,5.0,9.0,0.5,0.5,2,3.0018310718657837
778,0,2.0,0.0,2.0,6.0,2.0,1.0,189.0,13.0,29.0,21.0,0.21,1.0,72.0,91.0,2.0,5.0,9.497682571411133,2.0,4.43243243243243,0.0,2.4908172861206284,0.0,0.0,1.13636363636364,0.0,240.0,0.321428571428571,0.0,3.0,9.0,0.5,0.5,2,4.0914215323097975
817,0,19.0,1.0,4.0,15.0,22.0,0.0,56.0,6.0,0.0,8.0,0.09,1.0,13.0,92.0,1.0,2.0,6.0,2.0,5.37142857142857,1.0,3.71428571428571,1.0,1.0,1.47619047619048,0.0,18.99658203125,0.538461538461538,0.0,3.0,0.49951171875,0.51,0.49,2,65235724254063.27
823,0,27.0,0.0,2.0,4.0,4.0,2.0,306.0,3.0,0.0,12.0,0.28,1.0,81.0,87.0,2.0,0.0,5.99951171875,3.0,3.94117647058824,0.0,5.37647058823529,0.0,1.0,1.30337078651685,0.0,3.490234375,0.588235294117647,0.0,4.0,2.0,0.5,0.5,2,434509765625000.0
853,0,29.0,4.0,2.0,13.0,30.0,1.0,161.0,15.0,0.0,54.0,0.16,0.0,54.0,100.0,2.0,5.0,8.4990234375,2.0,4.15476190476191,0.0,4.5,0.0,0.0,1.13,0.0,18.984375,0.392857142857143,0.0,1.5,0.499267578125,0.5,0.5,4,116102893316548.92
1065,0,1.0,0.0,1.0,3.0,2.0,3.0,457.0,1.0,0.0,3.0,0.24,1.0,96.0,50.0,1.0,0.0,19.998047828674316,1.0,4.53061224489796,0.0,9.81632653061224,0.0,1.0,0.12,0.0,416.0,0.814814814814815,0.0,1.0,2.0,0.5,0.5,1,1.3493106993329853
