test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
49,6,0.0,1.0,2.0,0.0,1.0,25.0,0.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,4.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.0,0.0,3.0,3.0,0.9997505,0.00024952996,5
49,7,0.0,1.0,2.0,0.0,1.0,25.0,0.0,29.0,0.15,1.0,177.0,0.0,4.0,3.0,4.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.9996123,0.0003877383,5
49,8,0.0,1.0,2.0,17.0,1.0,25.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.60063994,0.3993601,1
49,9,0.0,1.0,2.0,0.0,1.0,25.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.97615975,0.023840254,2
49,10,0.0,1.0,2.0,0.0,1.0,25.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,4.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.99101907,0.008980916,3
49,11,0.0,1.0,2.0,0.0,1.0,0.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,4.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.99513686,0.004863165,4
49,12,0.0,1.0,2.0,1.0,1.0,0.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,4.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.9954866,0.0045133755,4
49,13,0.0,1.0,2.0,0.0,1.0,25.0,0.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,4.0,3.0,4.53631284916201,0.0,4.7877094972067,1.0,1.0,0.470588235294118,0.0,3.0,3.0,0.9996641,0.0003358824,5
49,14,0.0,1.0,2.0,0.0,1.0,25.0,0.0,0.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.99881846,0.0011815199,4
49,15,0.0,1.0,2.0,0.0,1.0,25.0,0.0,0.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,2.0,3.0,0.9994148,0.0005852244,5
49,16,0.0,1.0,2.0,0.0,1.0,25.0,0.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,4.0,3.0,4.53631284916201,1.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.99957883,0.000421165,5
49,17,0.0,1.0,2.0,17.0,1.0,25.0,0.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.9506401,0.04935989,2
49,18,0.0,1.0,2.0,17.0,1.0,25.0,0.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,4.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.98942006,0.010579928,3
49,19,0.0,1.0,2.0,17.0,1.0,25.0,0.0,29.0,0.15,1.0,177.0,0.0,4.0,3.0,4.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.9968464,0.0031536391,4
340,0,59.0,2.0,1.0,0.0,1.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,96.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.5828334,0.41716656,1
340,1,1.0,2.0,1.0,58.0,1.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,96.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.5048224,0.49517763,1
340,2,0.0,2.0,1.0,0.0,1.0,26.0,50.0,0.0,0.14,1.0,209.0,4.0,4.0,0.0,96.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.9912532,0.008746831,3
340,3,0.0,2.0,1.0,0.0,1.0,26.0,50.0,0.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.9972221,0.0027778905,4
340,4,0.0,2.0,1.0,1.0,1.0,26.0,50.0,0.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.99791366,0.0020863295,4
340,5,0.0,2.0,1.0,0.0,1.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.98814327,0.011856707,3
340,6,0.0,2.0,1.0,0.0,1.0,26.0,50.0,34.0,0.14,13.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.9923968,0.00760325,4
340,7,0.0,2.0,1.0,0.0,1.0,26.0,3.0,34.0,0.14,13.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.99341226,0.0065877615,5
340,8,0.0,2.0,1.0,0.0,1.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,1.0,5.0,0.99620044,0.0037995782,4
340,9,0.0,2.0,1.0,0.0,1.0,26.0,3.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,1.0,5.0,0.9967096,0.0032904213,5
340,10,0.0,2.0,1.0,58.0,1.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,96.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.5048224,0.49517763,1
340,11,0.0,2.0,1.0,58.0,1.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.91596574,0.084034264,2
340,12,0.0,2.0,1.0,58.0,1.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,1.0,1.0,0.520833333333333,0.0,4.0,5.0,0.964727,0.035273034,3
340,13,0.0,2.0,1.0,58.0,1.0,0.0,50.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,1.0,1.0,0.520833333333333,0.0,4.0,5.0,0.97649336,0.023506643,4
340,14,0.0,2.0,1.0,58.0,1.0,0.0,0.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,1.0,1.0,0.520833333333333,0.0,4.0,5.0,0.97942084,0.020579148,5
340,15,0.0,2.0,1.0,0.0,1.0,26.0,3.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.989721,0.010279007,4
340,16,59.0,2.0,1.0,0.0,1.0,26.0,0.0,34.0,0.14,1.0,209.0,4.0,4.0,0.0,96.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.9458409,0.05415912,2
340,17,59.0,2.0,1.0,0.0,1.0,26.0,0.0,0.0,0.14,1.0,209.0,4.0,4.0,0.0,96.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.9887219,0.011278078,3
340,18,59.0,2.0,1.0,0.0,1.0,26.0,0.0,0.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.99718666,0.0028133392,4
340,19,59.0,2.0,1.0,0.0,1.0,26.0,0.0,0.0,0.14,1.0,209.0,4.0,4.0,0.0,4.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.0,0.0,4.0,5.0,0.9982895,0.0017104913,5
358,0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.9572631,0.042736866,1
358,1,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.9987308,0.0012691977,2
358,2,12.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,10.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.81176996,0.18823002,1
358,3,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,29.0,4.0,3.0,0.0,4.0,2.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.99993134,6.866184e-05,4
358,4,12.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.7650486,0.2349514,1
358,5,12.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,1.0,4.1,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.98906314,0.010936874,2
358,6,12.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,1.0,4.1,1.0,6.51724137931035,1.0,1.0,0.0,0.0,3.0,2.0,0.9957495,0.004250549,3
358,7,12.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,13.0,29.0,4.0,3.0,0.0,26.0,1.0,4.1,1.0,6.51724137931035,1.0,1.0,0.0,0.0,3.0,2.0,0.9972818,0.0027182086,4
358,8,12.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,13.0,29.0,4.0,3.0,0.0,26.0,2.0,4.1,1.0,6.51724137931035,1.0,1.0,0.0,0.0,3.0,2.0,0.99825656,0.0017434352,5
358,9,0.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,4.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.9975306,0.002469431,2
358,10,0.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,4.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.0,0.0,3.0,2.0,0.999436,0.00056396716,3
358,11,0.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,4.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.0,0.0,1.0,2.0,0.9997318,0.00026824974,4
358,12,0.0,1.0,0.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,4.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.0,0.0,1.0,2.0,0.99981207,0.0001879133,5
358,13,0.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,2.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.9968587,0.0031413021,2
358,14,0.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,2.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.0,0.0,3.0,2.0,0.99928224,0.0007177821,3
358,15,0.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,2.0,4.1,1.0,6.51724137931035,1.0,1.0,0.0,0.0,3.0,2.0,0.9994862,0.00051377475,4
358,16,0.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,2.0,4.1,1.0,2.3,1.0,1.0,0.0,0.0,3.0,2.0,0.9995955,0.00040448728,5
358,17,12.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,29.0,4.0,3.0,0.0,4.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.9917038,0.008296164,2
358,18,12.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,29.0,4.0,3.0,0.0,4.0,1.0,4.1,1.0,6.51724137931035,1.0,1.0,0.5,0.0,3.0,2.0,0.9979923,0.0020077426,3
358,19,12.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.21,1.0,29.0,4.0,3.0,0.0,4.0,1.0,4.1,1.0,6.51724137931035,1.0,1.0,0.5,0.0,2.0,2.0,0.999235,0.0007650021,4
359,0,12.0,1.0,2.0,2.0,1.0,13.0,1.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.8478732,0.15212679,1
359,1,0.0,1.0,2.0,2.0,1.0,13.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.9896687,0.010331292,2
359,2,12.0,1.0,2.0,2.0,1.0,13.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,10.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.7173879,0.2826121,1
359,3,0.0,1.0,2.0,0.0,1.0,13.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.9992157,0.0007842881,4
359,4,0.0,1.0,2.0,0.0,1.0,13.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,2.0,7.0,0.9997256,0.0002744026,5
359,5,0.0,1.0,2.0,2.0,1.0,13.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,2.0,7.0,0.99913937,0.0008606357,4
359,6,0.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,2.0,7.0,0.99962837,0.00037165196,5
359,7,12.0,1.0,2.0,0.0,1.0,13.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.97769684,0.022303184,2
359,8,12.0,1.0,2.0,0.0,1.0,13.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.99518186,0.0048181275,3
359,9,12.0,1.0,2.0,0.0,1.0,13.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,2.0,7.0,0.9980892,0.0019108043,4
359,10,12.0,1.0,2.0,0.0,1.0,13.0,0.0,0.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,2.0,7.0,0.9987895,0.0012105284,5
359,11,3.0,1.0,2.0,2.0,1.0,13.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.84204054,0.15795948,1
359,12,0.0,1.0,2.0,2.0,1.0,13.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.98404646,0.01595352,2
359,13,0.0,1.0,2.0,2.0,1.0,13.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,1.0,7.0,0.9958166,0.004183408,3
359,14,0.0,1.0,2.0,2.0,4.0,13.0,13.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,1.0,7.0,0.99675125,0.0032487342,4
359,15,0.0,1.0,2.0,2.0,4.0,13.0,13.0,4.0,0.4,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,1.0,7.0,0.99700284,0.0029971702,5
359,16,0.0,1.0,2.0,0.0,4.0,13.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.99925345,0.0007465695,5
359,17,12.0,1.0,2.0,0.0,4.0,13.0,0.0,4.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,2.0,7.0,0.99851686,0.0014831284,5
359,18,12.0,1.0,2.0,0.0,1.0,13.0,0.0,0.0,0.1,1.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.9976904,0.0023096402,4
359,19,12.0,1.0,2.0,0.0,1.0,13.0,0.0,0.0,0.1,13.0,47.0,4.0,1.0,2.0,4.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.998524,0.0014759676,5
390,0,3.0,0.0,4.0,0.0,0.0,1.0,7.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,21.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.94430333,0.05569667,1
390,1,6.0,0.0,4.0,0.0,0.0,1.0,7.0,2.0,0.11,0.0,16.0,6.0,4.0,0.0,21.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.64276195,0.35723805,1
390,2,6.0,0.0,4.0,0.0,0.0,1.0,7.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,5.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.61302173,0.3869783,1
390,3,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.11,0.0,16.0,6.0,4.0,0.0,4.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.9999233,7.673889e-05,4
