test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
1397,0,3.0,6.0,0.0,20.0,0.0,0.65,3.0,50.0,2.0,2.0,8.0,1.0,3.16666666666667,2.0,3.5441080729166674,1.0,1.0,1.11111111111111,0.0,4.0,0.5,0.0,1.0,2.0,0.5427833795547485,0.45721662044525146,1,1.9516258234894284
328,0,0.0,1.0,0.0,5.0,2.0,0.38,1.0,58.0,2.0,2.0,21.0,1.0,7.0,2.0,8.625,2.0,1.0,1.7,0.0,20.99853515625,0.4,0.0,4.0,4.0,0.6588114500045776,0.34118854999542236,1,144.34201055146747
331,0,1.0,1.0,0.0,1.0,2.0,0.19,0.0,50.0,2.0,0.0,19.999757647514343,2.0,6.08333333333333,1.0,7.58333333333333,1.0,1.0,1.75,0.0,31.0,0.333333333333333,0.0,5.0,2.0,0.7071756720542908,0.29282432794570923,1,0.16866355599714833
339,0,1.0,2.0,0.0,0.9999999403953552,3.0,0.23,0.0,65.0,2.0,6.0,17.0,1.0,6.5,1.0,6.4,0.0,1.0,1.58333333333333,0.0,51.0,0.333333333333333,0.0,3.0,3.0,0.8424939513206482,0.1575060337781906,0,2.0101391051685624e-08
342,0,10.0,1.0,7.0,3.0,3.0,0.27,0.0,100.0,2.0,6.0,15.991943359375,6.0,5.85606060606061,0.0,6.59848484848485,1.0,0.0,0.863309352517986,0.0,669.0,0.269230769230769,5.0,5.0,17.0,0.7023915648460388,0.2976084351539612,1,33.22002843663021
350,0,1.0,1.0,2.0,4.0,0.0,0.42,0.0,85.0,1.0,0.0,15.998046875,2.0,7.32258064516129,0.0,6.09677419354839,0.0,1.0,1.08571428571429,0.0,134.0,0.25,0.0,4.0,9.0,0.6384625434875488,0.36153748631477356,1,2.192424309489715
359,0,11.0,1.0,0.0,5.0,0.0,0.59,0.0,90.0,1.0,0.0,15.99951171875,1.0,4.352161872677685,1.0,4.92682926829268,1.0,1.0,1.0,0.0,52.0,0.454545454545455,0.0,4.0,10.0,0.5056402683258057,0.49435970187187195,2,2.0035253509569353
1419,0,1.999511957168579,1.0,0.0,8.0,0.0,0.52,2.0,83.0,1.0,0.0,15.9951171875,2.0,5.40740740740741,1.0,9.51851851851852,0.0,1.0,1.27586206896552,0.0,90.0,0.545454545454545,0.0,1.0,3.0,0.6030498743057251,0.3969500958919525,2,2000488042831.421
1420,0,0.0,1.0,0.0,2.0,2.0,0.34,0.0,79.0,2.0,2.0,20.0,3.0,4.28571428571429,1.0,5.64285714285714,0.0,1.0,0.6875,0.0,29.0,0.8333468702104354,0.0,2.0,2.0,0.702898383140564,0.29710158705711365,1,0.9180888238080098
360,0,6.0,2.0,0.0,2.0,1.0,0.29,0.0,100.0,3.0,1.0,19.998536109924316,2.0,6.43548387096774,0.0,5.24193548387097,1.0,0.0,1.10526315789474,0.0,49.0,0.333333333333333,0.0,2.0,8.0,0.9174273610115051,0.08257265388965607,1,1.6864737437734383
1437,0,2.0,2.0,0.0,3.0,8.0,0.42,0.0,80.0,1.0,2.0,13.9990234375,1.0,4.30769230769231,1.0,5.69230769230769,0.0,1.0,1.17647058823529,0.0,21.0,0.285714285714286,0.0,3.0,2.0,0.5126053094863892,0.48739466071128845,1,1.686391569286779
411,0,0.99365234375,1.0,27.0,6.0,14.0,0.46,1.0,97.0,1.0,4.0,15.986354351043701,2.0,10.2378640776699,0.0,6.83980582524272,0.0,1.0,1.02739726027397,0.0,1514.0,0.283950617283951,6.0,5.0,20.0,0.5856558084487915,0.4143441617488861,2,36006347656250.0
1444,0,27.0,1.0,1.99951171875,6.0,0.0,0.79,0.0,88.0,1.0,1.0,16.0,2.0,6.75,1.0,4.32142857142857,1.0,1.0,0.915254237288136,0.0,20.999414205551147,0.5,0.0,2.0,1.0,0.5416799783706665,0.4583200514316559,2,7000488281250.0
412,0,16.0,1.0,8.0,4.0,29.0,0.3,0.0,96.0,3.0,2.0,230.0,7.0,5.9811320754717,0.0,8.05031446540881,1.0,1.0,1.21764705882353,0.0,1.9365234375,0.26984126984127,11.0,3.0,21.0,0.5632667541503906,0.4367332458496094,1,890.3706168633547
1445,0,8.0,1.0,7.0,2.0,3.0,0.33,0.0,93.0,1.0,1.0,16.994140625,2.0,4.87234042553191,0.0,6.84042553191489,1.0,1.0,0.919191919191919,0.0,1981.0,0.243243243243243,5.0,4.0,7.0,0.5128132104873657,0.4871867895126343,1,6.577272928469147
425,0,0.0,1.0,0.0,1.0,1.0,0.32,0.0,84.0,2.0,1.0,16.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,12.0,0.8333740234375,0.0,3.0,7.0,0.7191072702407837,0.2808927297592163,1,0.7870019439015881
465,0,11.0,1.0,1.999511957168579,8.0,0.0,0.68,0.0,100.0,2.0,1.0,26.0,2.0,7.0,0.0,6.96296296296296,1.0,0.0,0.939393939393939,0.0,20.990478515625,0.363636363636364,0.0,4.0,8.0,0.7305073142051697,0.2694926857948303,2,2000488042831.421
467,0,11.0,1.0,1.9997559785842896,3.0,0.0,0.44,0.0,92.0,1.0,2.0,19.0,2.0,7.61458333333333,0.0,3.875,1.0,1.0,0.613207547169811,0.0,168.92578125,0.25,2.0,6.0,11.0,0.6327193379402161,0.36728066205978394,2,1000244021415.7104
470,0,4.0,2.0,1.0,5.0,5.0,0.37,2.0,87.0,2.0,0.0,19.999757647514343,4.0,8.48,0.0,7.04,1.0,1.0,1.37037037037037,0.0,88.0,0.3,0.0,6.0,7.0,0.912582278251648,0.08741772919893265,1,0.505908935735389
1467,0,1.99951171875,1.0,6.0,4.0,6.0,0.44,0.0,94.0,2.0,2.0,24.0,3.0,5.58730158730159,0.0,5.20634920634921,1.0,1.0,1.07575757575758,0.0,1.940185546875,0.368421052631579,0.0,2.0,6.0,0.5544157028198242,0.4455842673778534,2,13000488281250.0
476,0,12.0,1.0,0.0,4.0,0.0,1.85,0.0,100.0,1.0,1.0,6.999759197235107,2.0,5.79545454545455,0.0,0.818181818181818,0.0,1.0,0.0,0.0,164.0,0.363636363636364,0.0,4.0,7.0,0.6316787600517273,0.3683212399482727,1,0.1686632946790645
479,0,25.0,2.0,12.0,4.0,3.0,0.32,0.0,100.0,2.0,3.0,26.0,2.0,6.25806451612903,2.0,5.96774193548387,1.0,1.0,1.23287671232877,0.0,1.9921875,0.333333333333333,0.0,2.0,9.0,0.622881293296814,0.37711867690086365,1,33.05531667338928
494,0,2.0,2.0,1.0,5.0,8.0,0.35,0.0,86.0,2.0,0.0,19.999999195337296,2.0,5.7741935483871,1.0,7.35483870967742,1.0,1.0,1.69444444444444,0.0,78.0,0.375,0.0,3.0,4.0,0.7201864719390869,0.2798134982585907,0,1.3568438994582266e-07
5,0,3.0,1.0,0.0,1.0,0.0,0.19,0.0,94.0,2.0,0.0,19.9970703125,5.0,3.30841121495327,0.0,3.91588785046729,0.0,1.0,0.761467889908257,0.0,412.0,0.25,0.0,6.0,7.0,0.7187709212303162,0.28122907876968384,1,6.74540160655154
1485,0,0.0,1.0,1.99951171875,6.0,0.0,1.21,0.0,91.0,2.0,0.0,8.0,1.0,6.5625,0.0,3.125,1.0,1.0,0.684210526315789,0.0,118.0,0.733333333333333,0.0,1.0,2.0,0.8429392576217651,0.15706077218055725,1,11000488281250.0
589,0,7.0,1.0,6.0,0.0,9.0,0.08,0.0,89.0,1.0,2.0,15.9990234375,2.0,6.24675324675325,0.0,6.8961038961039,1.0,0.0,1.34146341463415,0.0,19.0,0.5,0.0,2.0,3.0,0.7969364523887634,0.20306353271007538,1,3.5412411578471032
640,0,0.9990234375,1.0,21.0,4.0,0.0,0.51,0.0,90.0,1.0,1.0,9.0,2.0,6.0,2.0,5.0,1.0,1.0,0.894736842105263,0.0,36.0,0.25,0.0,2.0,5.0,0.7322362065315247,0.26776379346847534,1,11000976562500.0
647,0,43.0,2.0,4.0,2.0,2.0,0.28,0.0,100.0,3.0,3.0,15.99951171875,2.0,4.91414141414141,0.0,5.59090909090909,0.0,0.0,0.858447488584475,0.0,254.0,0.333333333333333,0.0,4.0,9.0,0.7133849859237671,0.2866150140762329,1,6.744989930062603
1498,0,3.0,2.0,0.0,5.0,3.0,0.45,0.0,74.0,1.0,3.0,11.0,2.0,4.66666666666667,1.0,3.3999675075213145,1.0,1.0,1.05263157894737,0.0,16.0,0.333333333333333,0.0,1.0,3.0,0.569208025932312,0.4307919442653656,1,0.30083678666592806
710,0,2.0,1.0,2.0,3.0,0.0,0.42,0.0,76.0,2.0,0.0,27.0,2.0,2.41666666666667,0.0,4.95833333333333,1.0,1.0,0.6,0.0,20.99085032939911,0.125,0.0,2.0,6.0,0.635661244392395,0.3643387258052826,1,130.18288794716764
714,0,0.0,1.0,4.0,14.0,0.0,1.22,0.0,0.0,1.0,0.0,10.0,1.0,6.0,3.0,7.25,2.0,1.0,0.833333333333333,0.0,15.0,0.5384706258773804,0.0,2.0,3.0,0.50319504737854,0.49680498242378235,1,0.09081828582929541
717,0,2.0,1.0,2.0,2.0,1.0,0.14,2.0,52.0,1.0,0.0,14.998291015625,2.0,2.86440677966102,0.0,9.16949152542373,0.0,1.0,1.03076923076923,0.0,217.0,0.285714285714286,0.0,4.0,11.0,0.5373150110244751,0.4626850187778473,1,4.721723489877627
1510,0,0.0,1.0,2.0,5.0,0.0,0.6,0.0,67.0025634765625,1.0,0.0,10.0,1.0,2.0,1.0,5.33333333333333,1.0,1.0,1.8,0.0,24.0,0.333333333333333,0.0,2.0,1.0,0.6130553483963013,0.38694465160369873,1,0.4260851660511788
719,0,1.0,1.0,2.0,4.0,0.0,0.16,5.0,73.0,1.0,1.0,15.9873046875,2.0,5.09401709401709,0.0,10.7777777777778,0.0,1.0,0.524590163934426,0.0,150.0,0.375,0.0,4.0,9.0,0.8390352129936218,0.16096480190753937,1,8.939143280805858
721,0,0.0,1.0,4.0,5.0,0.0,0.24,4.0,78.0,1.0,0.0,19.999755859375,2.0,3.35294117647059,1.0,15.0,1.0,1.0,0.904761904761905,0.0,69.0,0.25,0.0,6.0,4.0,0.5801407694816589,0.41985923051834106,1,2.86662689542394
1513,0,0.0,3.0,2.0,3.0,0.0,0.3,2.0,65.0,1.0,0.0,8.0,1.0,3.75,1.0,7.874986290931702,1.0,1.0,1.33333333333333,0.0,14.0,0.6,0.0,2.0,1.0,0.6615688800811768,0.33843114972114563,1,0.04339305297397744
726,0,0.0,1.0,3.0,3.0,0.0,0.22,2.0,68.0,1.0,0.0,15.999513626098633,2.0,5.1304347826087,1.0,9.73913043478261,1.0,1.0,0.615384615384615,0.0,37.0,0.5,0.0,4.0,4.0,0.5284030437469482,0.47159695625305176,1,1.1804408427593729
1516,0,0.0,1.0,2.0,1.0,0.0,0.2,1.0,70.0,1.0,0.0,16.999999165534973,1.0,4.41666666666667,1.0,8.58333333333333,1.0,1.0,0.857142857142857,0.0,158.0,0.75,0.0,1.0,1.0,0.551934540271759,0.44806545972824097,0,1.4070973763935513e-07
1519,0,0.0,1.0,3.0,4.0,0.0,0.37,1.0,64.0,1.0,0.0,17.0,1.0,3.375,2.0,7.25,1.0,1.0,1.1,0.0,11.0,1.0,0.0,1.0,2.0,0.8358633518218994,0.16413667798042297,1,0.7869058860541687
749,0,0.0,1.0,1.9997559785842896,0.0,0.0,0.1,0.0,69.0,1.0,0.0,25.0,2.0,3.875,1.0,8.5,1.0,1.0,0.458333333333333,0.0,71.0,0.571428571428571,0.0,4.0,0.0,0.9497218132019043,0.05027817189693451,1,1000244021415.7104
753,0,0.0,1.0,2.0,0.0,0.0,0.06,0.0,96.0,1.0,0.0,15.9990234375,2.0,1.69747899159664,0.0,2.81512605042017,1.0,1.0,0.286885245901639,0.0,14.0,0.428571428571429,0.0,4.0,5.0,0.6694512367248535,0.33054879307746887,1,0.8432781199411772
755,0,0.0,2.0,4.0,1.0,0.0,0.09,2.0,66.0,2.0,0.0,15.996095657348633,2.0,4.1,0.0,8.7,1.0,1.0,1.125,0.0,9.0,0.5,0.0,4.0,4.0,0.6749839782714844,0.325016051530838,1,2.6986213986659697
758,0,0.0,1.0,2.0,5.0,0.0,0.62,1.0,0.0,3.0,0.0,9.0,1.0,1.75,1.0,6.5,1.0,1.0,1.14285714285714,0.0,5.0,1.0,0.0,1.0,4.0,0.7090259194374084,0.29097408056259155,1,0.590179414540627
777,0,1.0,1.0,16.0,5.0,1.0,0.55,0.0,97.0,2.0,1.0,19.994140625,2.0,17.5104895104895,0.0,5.17482517482518,0.0,1.0,0.681818181818182,0.0,316.0,0.225806451612903,4.0,5.0,14.0,0.7721014022827148,0.22789856791496277,1,6.408650238600026
1541,0,2.0,1.0,1.0,3.0,0.0,0.29,0.0,55.0,2.0,1.0,18.0,2.0,2.25,0.0,8.5,0.0,1.0,0.785714285714286,0.0,40.0,1.0,0.0,2.0,1.0,0.7173595428466797,0.2826404571533203,1,1.180358829081254
832,0,1.0,1.0,3.0,2.0,0.0,0.22,2.0,78.0,1.0,1.0,21.0,1.0,4.14285714285714,1.0,8.21428571428571,1.0,1.0,0.75,0.0,10.0,1.0,0.0,4.0,5.0,0.822521984577179,0.17747800052165985,1,1.6862268986875049
1556,0,0.0,1.0,4.0,6.0,0.0,0.35,3.0,70.0,1.0,0.0,19.997802734375,1.0,4.81818181818182,1.0,6.169988458806804,1.0,1.0,0.846153846153846,0.0,48.0,0.75,0.0,1.0,2.0,0.5261074304580688,0.47389259934425354,2,2.7035519809964996
843,0,4.0,1.0,1.999511957168579,7.0,0.0,0.45,0.0,80.0,3.0,0.0,57.0,2.0,6.51219512195122,0.0,10.609756097561,1.0,1.0,0.787234042553192,0.0,5.989013671875,0.454545454545455,0.0,4.0,3.0,0.5004845857620239,0.4995154142379761,2,2000488042831.421
1564,0,1.0,2.0,2.0,3.0,0.0,0.2,2.0,25.0,3.0,0.0,15.998780071735382,1.0,4.0,1.0,15.9166666666667,0.0,1.0,1.4375,0.0,20.0,1.0,0.0,1.0,1.0,0.827987015247345,0.17201296985149384,1,1.3491872265383904
848,0,2.0,2.0,0.0,2.0,0.0,0.12,1.0,66.0,1.0,0.0,15.9970703125,2.0,5.5625,0.0,11.5625,1.0,1.0,1.7,0.0,8.0,0.666666666666667,0.0,2.0,4.0,0.6688618659973145,0.33113810420036316,1,3.0357024294308927
852,0,1.0,3.0,0.0,34.0,0.0,0.54,15.0,33.0,1.0,0.0,19.99853515625,2.0,3.375,0.0,25.125,1.0,1.0,1.09090909090909,0.0,146.0,0.285714285714286,0.0,2.0,5.0,0.6123541593551636,0.3876458406448364,1,1.5178512147154457
1568,0,6.0,1.0,2.0,6.0,0.0,0.44,0.0,41.0,1.0,0.0,28.0,2.0,2.64285714285714,0.0,3.6872627096516752,0.0,1.0,0.578947368421053,0.0,45.0,1.0,0.0,1.0,4.0,0.515386700630188,0.484613299369812,2,2.0429402663047522
856,0,0.0,1.0,7.0,15.0,0.0,3.98,0.0,75.0,1.0,0.0,10.0,1.0,4.250094175338745,0.0,4.36363636363636,0.0,1.0,0.538461538461538,0.0,7.0,1.0,0.0,1.0,4.0,0.5097509622573853,0.49024903774261475,1,1.0545985564269817
874,0,47.0,1.0,6.0,0.0,22.0,0.16,0.0,100.0,3.0,9.0,15.998046875,2.0,3.48484848484848,0.0,3.89393939393939,0.0,0.0,0.426900584795322,0.0,34.0,0.4,0.0,3.0,6.0,0.7116764783859253,0.2883235216140747,1,3.7100285183117987
880,0,6.0,1.0,2.0,2.0,0.0,0.34,0.0,44.0,1.0,0.0,14.0,2.0,1.78571428571429,0.0,2.899560868740082,0.0,1.0,0.238095238095238,0.0,49.0,0.333333333333333,0.0,3.0,4.0,0.618702232837677,0.381297767162323,1,1.249735305965427
892,0,8.0,2.0,9.0,1.0,1.0,0.17,1.0,80.0,3.0,0.0,16.9990234375,1.0,4.13636363636364,1.0,7.72727272727273,1.0,1.0,1.23076923076923,0.0,115.0,0.4,0.0,3.0,2.0,0.5569794774055481,0.4430205225944519,1,1.8550142591558991
896,0,2.0,1.0,3.0,3.0,2.0,0.15,3.0,90.0,3.0,1.0,19.9931640625,2.0,4.25490196078431,0.0,13.078431372549,1.0,1.0,1.57894736842105,0.0,664.0,0.25,0.0,3.0,14.0,0.5659373998641968,0.43406257033348083,1,10.455759466054491
899,0,1.9997559785842896,1.0,4.0,1.0,0.0,0.22,1.0,84.0,4.0,0.0,17.0,2.0,4.5,0.0,7.07142857142857,2.0,1.0,0.9,0.0,6.0,0.4,0.0,1.0,6.0,0.7345855236053467,0.2654145061969757,1,1000244021415.7104
1595,0,0.0,1.0,0.0,2.0,0.0,0.32,1.0,25.0,1.0,0.0,19.0,1.0,3.5,2.0,15.25,5.0,1.0,0.0,0.0,45.0,0.800048828125,0.0,1.0,3.0,0.5279234647750854,0.47207656502723694,1,0.7083305668656549
1597,0,0.0,2.0,3.0,1.0,0.0,0.16,1.0,79.0,1.0,0.0,16.999518394470215,1.0,5.5,1.0,8.33333333333333,1.0,1.0,1.14285714285714,0.0,0.0,1.0,0.0,1.0,1.0,0.5650507211685181,0.43494924902915955,1,0.337326589358129
913,0,0.0,1.0,2.0,0.0,0.0,0.09,5.0,44.0,1.0,0.0,24.0,1.0,4.5,1.0,11.8,1.0,1.0,0.583333333333333,0.0,329.0,1.0,0.0,3.0,3.0,0.9485271573066711,0.051472846418619156,1,1.180358829081254
1598,0,0.0,1.0,3.0,4.0,0.0,0.4,2.0,63.0,1.0,0.0,25.0,1.0,4.66666666666667,0.0,10.4,2.0,1.0,0.705882352941177,0.0,4.0,1.0,0.0,1.0,1.0,0.7055621147155762,0.2944379150867462,1,1.180358829081254
924,0,0.0,1.0,1.9997559785842896,0.0,0.0,0.11,0.0,80.0,2.0,0.0,19.0,3.0,3.4,0.0,5.17142857142857,0.0,1.0,0.266666666666667,0.0,178.0,0.333333333333333,0.0,3.0,3.0,0.9242613315582275,0.07573869079351425,1,1000244021415.7104
927,0,2.0,2.0,2.0,4.0,1.0,0.27,1.0,77.0,3.0,1.0,6.998046875,2.0,4.37142857142857,0.0,10.6857142857143,1.0,1.0,1.14285714285714,0.0,412.0,0.294117647058824,0.0,5.0,4.0,0.570863664150238,0.42913633584976196,1,5.227632727133882
929,0,1.0,1.0,1.0,5.0,0.0,0.21,3.0,80.0,3.0,0.0,15.996337890625,1.0,7.34782608695652,0.0,14.8695652173913,1.0,1.0,1.52,0.0,299.0,0.4,0.0,7.0,4.0,0.911247968673706,0.08875200897455215,1,2.529957862770213
938,0,0.0,1.0,3.0,3.0,0.0,0.21,1.0,75.0,2.0,0.0,15.999512374401093,2.0,2.92857142857143,0.0,9.96428571428571,0.0,1.0,1.03125,0.0,192.0,0.571428571428571,0.0,5.0,8.0,0.8042013645172119,0.19579863548278809,1,1.5176864335622202
941,0,0.0,1.0,7.0,1.0,4.0,0.12,1.0,100.0,2.0,1.0,16.9970703125,2.0,7.28169014084507,0.0,8.57746478873239,0.0,0.0,0.916666666666667,0.0,426.0,0.357142857142857,0.0,2.0,6.0,0.5259853601455688,0.47401461005210876,1,2.529834359823531
944,0,4.0,1.0,2.0,3.0,0.0,0.28,2.0,66.0,1.0,0.0,15.998291015625,2.0,3.28571428571429,0.0,2.8989955357142874,0.0,1.0,1.04166666666667,0.0,2.0,0.5,0.0,4.0,8.0,0.572111964225769,0.42788800597190857,2,2.790566018378178
948,0,0.0,1.0,2.0,4.0,4.0,0.28,1.0,76.0,2.0,1.0,15.99609375,2.0,4.45454545454545,0.0,11.3030303030303,1.0,1.0,0.568181818181818,0.0,55.0,0.454545454545455,0.0,3.0,7.0,0.628682553768158,0.37131744623184204,1,4.890716688586792
951,0,2.0,1.0,2.0,1.0,0.0,0.14,1.0,70.0,2.0,0.0,11.995669662952423,2.0,3.45,0.0,6.05,0.0,1.0,0.666666666666667,0.0,14.0,0.5,0.0,3.0,1.0,0.5239601135253906,0.476039856672287,1,2.3614478512486876
27,0,0.0,1.0,2.0,0.0,0.0,0.07,1.0,68.0,1.0,0.0,15.99609375,2.0,4.85123966942149,0.0,5.53719008264463,1.0,1.0,0.468085106382979,0.0,326.0,0.294117647058824,0.0,3.0,9.0,0.8014194965362549,0.1985805332660675,1,4.384848618979431
