test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
322,3,0.0,0.0,1.0,0.0,0.0,5.0,119.0,1.0,2.0,4.0,16.0,0.52,1.0,79.0,2.0,0.0,19.0,1.0,5.3,1.0,6.0,1.0,1.0,1.2,1.0,1.0,0.0,3.0,1.0,1.0,0.9951678865264529,0.004832113473547107
322,4,0.0,0.0,1.0,0.0,0.0,5.0,128.0,2.0,1.0,3.0,18.0,0.5,3.0,90.0,3.0,0.0,24.0,2.0,3.7,1.0,6.5,4.0,1.0,1.1,4.0,0.5,0.0,1.0,3.0,3.0,0.9880263050771225,0.011973694922877453
322,5,0.0,1.0,1.0,0.0,0.0,0.0,117.0,4.0,0.0,10.0,19.0,0.47,1.0,66.0,3.0,1.0,21.0,2.0,4.3,0.0,5.5,0.0,1.0,1.2,12.0,0.7,0.0,2.0,2.0,3.0,0.9839059634790652,0.016094036520934784
322,6,4.0,0.0,1.0,1.0,0.0,5.0,116.0,1.0,0.0,5.0,12.0,0.46,0.0,71.0,1.0,0.0,1.0,1.0,6.4,2.0,6.9,1.0,1.0,1.3,23.0,0.8,0.0,3.0,2.0,3.0,0.9983914812548988,0.001608518745101108
322,7,10.0,9.0,1.0,0.0,1.0,2.0,105.0,2.0,0.0,17.0,11.0,0.24,1.0,76.0,2.0,0.0,20.0,2.0,8.7,0.0,5.3,1.0,1.0,1.3,26.0,1.0,0.0,3.0,1.0,8.0,0.9943968537887705,0.005603146211229513
322,8,2.0,0.0,2.0,1.0,0.0,7.0,102.0,1.0,3.0,7.0,6.0,0.37,1.0,81.0,1.0,0.0,22.0,2.0,4.4,1.0,10.4,1.0,1.0,2.4,37.0,0.4,0.0,5.0,4.0,4.0,0.911681509800066,0.08831849019993396
322,9,0.0,0.0,2.0,2.0,0.0,4.0,139.0,2.0,1.0,2.0,20.0,0.57,1.0,84.0,3.0,0.0,15.0,2.0,2.9,0.0,4.6,1.0,1.0,1.0,29.0,0.6,0.0,1.0,2.0,2.0,0.9892803277375916,0.010719672262408459
345,0,3.0,0.0,1.0,0.0,45.0,3.0,206.0,3.0,8.0,2.0,43.0,0.57,0.0,100.0,2.0,0.0,3.0,2.0,5.1,0.0,1.9,0.0,1.0,0.5,243.0,0.6,0.0,3.0,4.0,2.0,0.6953836601365181,0.3046163398634819
345,1,4.0,4.0,1.0,10.0,2.0,3.0,503.0,11.0,3.0,39.0,101.0,0.43,1.0,95.0,3.0,0.0,58.0,2.0,5.5,0.0,4.5,0.0,1.0,0.7,345.0,0.5,0.0,2.0,4.0,7.0,0.8680304573674882,0.13196954263251176
345,2,2.0,7.0,1.0,16.0,16.0,5.0,319.0,3.0,2.0,8.0,36.0,0.56,1.0,95.0,2.0,4.0,12.0,2.0,7.1,1.0,3.8,1.0,1.0,1.0,294.0,0.5,0.0,1.0,4.0,13.0,0.9786987039529519,0.021301296047048116
345,3,0.0,0.0,1.0,12.0,0.0,3.0,288.0,21.0,11.0,4.0,55.0,1.1,0.0,100.0,3.0,6.0,10.0,2.0,2.0,0.0,1.6,0.0,1.0,0.2,374.0,0.4,0.0,6.0,4.0,2.0,0.9974788582544513,0.0025211417455486868
345,4,4.0,0.0,1.0,3.0,0.0,4.0,352.0,2.0,0.0,9.0,49.0,0.91,0.0,73.0,2.0,0.0,5.0,8.0,8.2,1.0,3.6,1.0,1.0,0.5,205.0,0.7,0.0,5.0,3.0,4.0,0.9929200150653923,0.007079984934607666
345,5,7.0,9.0,1.0,0.0,4.0,2.0,217.0,7.0,10.0,40.0,63.0,0.22,0.0,86.0,2.0,1.0,35.0,2.0,4.1,0.0,4.4,0.0,1.0,1.0,382.0,0.4,0.0,5.0,4.0,3.0,0.8779971343938121,0.12200286560618785
345,6,0.0,2.0,1.0,9.0,2.0,6.0,329.0,2.0,0.0,21.0,38.0,1.42,0.0,100.0,1.0,0.0,15.0,2.0,12.6,0.0,2.1,1.0,0.0,0.2,205.0,0.4,0.0,2.0,5.0,1.0,0.9899141113217672,0.010085888678232737
345,7,15.0,3.0,1.0,6.0,3.0,4.0,445.0,7.0,1.0,31.0,73.0,0.43,0.0,95.0,1.0,0.0,70.0,2.0,7.4,0.0,4.5,1.0,1.0,0.9,111.0,0.3,0.0,5.0,6.0,8.0,0.5815784901125477,0.4184215098874523
345,8,11.0,78.0,1.0,20.0,0.0,1.0,313.0,8.0,0.0,59.0,3.0,0.33,1.0,95.0,2.0,5.0,39.0,2.0,5.4,0.0,3.6,0.0,1.0,0.8,246.0,0.6,2.0,1.0,2.0,3.0,0.9885854564296896,0.011414543570310388
345,9,0.0,0.0,1.0,0.0,3.0,2.0,227.0,16.0,0.0,12.0,65.0,0.84,0.0,100.0,2.0,5.0,5.0,3.0,7.0,0.0,1.9,1.0,0.0,0.2,213.0,0.3,0.0,6.0,4.0,4.0,0.9952583760979494,0.004741623902050559
