,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
1230,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,13.0,0.18,2.0,50.0,3.0,0.0,0.0,1.0,2.42857142857143,0.0,5.0,1.0,1.0,0.5,57.0,0.75,0.0,4.0,3.0
1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,11.0,0.31,1.0,0.0,4.0,0.0,16.0,1.0,3.82352941176471,0.0,3.47058823529412,1.0,1.0,0.428571428571429,10.0,0.6,0.0,1.0,2.0
1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,3.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,12.0,0.39,4.0,0.0,3.0,1.0,25.0,2.0,2.5625,0.0,5.75,1.0,1.0,0.421052631578947,47.0,0.571428571428571,0.0,7.0,2.0
1291,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.79,1.0,0.0,3.0,0.0,15.0,1.0,3.5,1.0,7.5,2.0,1.0,0.0,3.0,0.5,0.0,4.0,0.0
1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.1,0.0,0.0,1.0,1.0,31.0,1.0,0.615384615384615,0.0,3.01923076923077,1.0,1.0,0.0,83.0,0.5,0.0,2.0,3.0
1322,2.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,7.0,0.29,0.0,0.0,3.0,0.0,26.0,1.0,4.33333333333333,0.0,8.88888888888889,2.0,1.0,0.909090909090909,86.0,0.833333333333333,0.0,5.0,5.0
1332,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,20.0,0.19,1.0,66.0,3.0,0.0,21.0,1.0,2.04761904761905,0.0,4.95238095238095,0.0,1.0,0.740740740740741,57.0,0.625,0.0,3.0,2.0
1335,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.69,4.0,0.0,3.0,0.0,18.0,1.0,6.0,6.0,17.0,17.0,2.0,1.0,6.0,0.333333333333333,0.0,5.0,0.0
673,5.0,0.0,1.0,33.0,0.0,3.0,1.0,0.0,9.0,7.0,0.47,0.0,92.0,4.0,0.0,8.0,1.0,6.0,1.0,7.33333333333333,2.0,1.0,0.866666666666667,1.0,0.4,0.0,4.0,2.0
1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.24,0.0,70.0,4.0,0.0,6.0,1.0,2.0,1.0,7.6,2.0,1.0,0.857142857142857,1.0,0.666666666666667,0.0,7.0,2.0
1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
