,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
42,3,0,1,0,0,0,1,0,16,9,0.25,0,72,2,2,5,1,4.0,1,7.16666666666667,1,1,0.928571428571429,134,0.333333333333333,0,3,2
44,0,0,2,3,1,1,2,1,10,10,0.47,0,75,3,2,4,1,3.36363636363636,0,3.27272727272727,1,0,0.882352941176471,134,0.15000000000000002,0,4,0
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,0,1,1,0,8,2,0,4,10,0.25,0,70,2,1,5,1,5.2,2,6.7,2,1,1.42857142857143,134,0.15000000000000002,0,3,1
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3,0,2,3,0,5,1,0,15,8,0.55,1,72,4,0,5,1,5.81818181818182,2,6.36363636363636,1,0,1.30769230769231,134,0.15000000000000002,0,2,3
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0,0,1,0,0,2,1,0,2,4,1.08,0,0,4,0,2,1,1.0,1,1.6,1,1,0.0,54,0.15000000000000002,0,2,1
85,2,0,1,0,0,3,1,0,0,5,0.39,0,8,4,5,3,1,2.0,1,1.85714285714286,1,1,0.0,134,0.15000000000000002,0,2,2
86,0,0,1,0,0,0,2,0,4,8,0.1,0,0,4,0,9,1,4.14285714285714,1,3.0500000000000003,2,1,0.235294117647059,134,0.285714285714286,0,3,1
89,0,0,0,0,0,0,2,0,2,5,0.25,0,87,3,5,4,1,1.0,0,2.2,1,1,0.0,54,0.428571428571429,0,2,1
90,2,0,1,0,1,1,2,0,0,6,0.5,0,0,3,0,4,1,2.0,0,2.75,1,1,0.545454545454545,134,0.15000000000000002,0,5,1
92,0,0,1,0,0,13,1,0,0,7,1.2,0,0,3,0,3,1,1.0,0,1.71428571428571,3,1,0.0,134,0.15000000000000002,0,1,2
94,1,0,1,0,0,0,1,0,0,1,0.54,0,0,4,0,5,1,2.0,1,5.5,2,1,0.15000000000000002,54,0.15000000000000002,0,2,2
95,0,0,1,0,0,4,1,0,0,3,0.43,2,0,4,0,4,1,1.0,1,2.33333333333333,2,1,0.0,134,0.15000000000000002,1,3,3
101,0,0,1,0,0,0,1,0,1,8,0.3,0,0,3,0,2,1,1.8,0,0.9,1,1,0.416666666666667,134,0.4,0,2,0
104,1,0,1,0,0,0,2,0,2,5,0.27,0,91,3,0,4,1,1.5,0,2.125,1,1,0.03,134,0.15000000000000002,0,3,0
110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0,0,1,0,0,0,1,0,0,8,0.66,1,0,4,5,3,1,1.125,1,2.0,2,1,0.03,134,0.15000000000000002,0,3,3
133,1,0,2,1,0,0,1,0,5,6,0.38,0,72,4,0,5,1,3.14285714285714,1,4.57142857142857,2,2,1.0,134,0.333333333333333,0,3,2
134,0,1,1,3,1,4,3,0,4,6,0.86,0,99,2,0,5,1,5.28571428571429,2,4.85714285714286,1,0,0.818181818181818,134,0.333333333333333,0,2,2
149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1,2,1,0,0,4,1,1,4,5,0.28,3,99,2,4,21,1,11.4285714285714,1,7.9,4,1,0.888888888888889,23,0.7000000000000001,0,2,0
291,0,1,2,0,1,2,2,0,5,12,0.48,0,53,1,0,9,2,10.1538461538462,2,3.53846153846154,1,1,0.375,134,0.15000000000000002,1,1,2
297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,0,1,1,0,8,5,2,0,4,8,0.52,0,11,3,0,5,2,4.27272727272727,2,4.63636363636364,2,1,0.933333333333333,55,0.333333333333333,0,4,5
326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,0,7,1,0,0,1,1,0,5,12,0.25,1,86,1,0,9,3,4.7,2,4.9,0,1,0.863636363636364,19,0.15000000000000002,0,2,2
333,0,0,1,0,0,0,2,5,6,25,0.41,0,84,2,0,21,1,3.26666666666667,0,4.3,0,0,0.818181818181818,32,0.15000000000000002,0,2,2
334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,16,0,1,17,12,2,11,5,27,48,0.49,0,95,2,0,9,2,3.19191919191919,0,3.23232323232323,0,1,0.756521739130435,134,0.15000000000000002,0,3,9
354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,0,0,2,0,0,6,1,4,0,1,0.66,2,0,2,0,5,1,4.0,3,7.9,2,1,2.375,134,0.375,0,2,5
365,2,2,2,0,0,2,2,6,7,7,0.35,0,62,2,0,9,1,4.3125,1,5.0,1,1,1.35,134,0.15000000000000002,0,1,5
379,1,0,1,0,0,0,1,0,9,7,0.23,0,61,2,0,5,1,3.25,0,3.0500000000000003,1,1,0.545454545454545,54,0.15000000000000002,0,1,4
380,2,0,1,0,0,3,1,1,6,2,0.35,1,55,2,0,9,1,4.5,0,5.33333333333333,1,1,0.888888888888889,134,0.15000000000000002,0,1,4
381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,0,0,2,1,0,1,4,0,9,10,0.38,1,99,4,0,5,0,2.5,0,5.4,1,1,0.625,134,0.15000000000000002,0,1,3
537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,0,0,1,0,0,2,2,0,4,4,0.64,0,25,2,5,5,1,5.75,3,7.0,4,1,1.125,89,0.15000000000000002,0,3,4
580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,7,0,3,2,0,2,3,0,7,13,0.25,0,72,2,0,9,2,3.9,0,3.65,0,1,0.68,53,0.15000000000000002,0,2,4
661,5,0,1,1,0,3,2,0,6,14,0.25,0,75,1,0,9,2,4.68421052631579,1,4.36842105263158,1,1,0.818181818181818,35,0.15000000000000002,0,2,2
673,5,0,0,25,0,3,1,0,9,7,0.47,0,92,4,0,5,1,6.0,1,7.33333333333333,2,1,0.866666666666667,134,0.15000000000000002,0,4,2
675,1,0,1,1,0,3,1,0,0,6,0.1,9,71,3,0,5,1,4.42857142857143,1,7.75,2,1,0.15000000000000002,134,0.666666666666667,0,2,1
731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,0,0,1,2,0,4,2,0,7,5,2.45,0,71,2,5,5,1,20.25,1,4.625,1,1,0.583333333333333,134,0.545454545454545,0,5,6
759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,0,0,1,1,0,2,1,0,4,6,0.72,0,45,2,0,5,1,4.5,2,4.83333333333333,3,1,0.333333333333333,134,0.5,0,6,1
876,2,0,1,0,0,2,1,6,7,25,0.4,0,76,2,0,9,2,3.67647058823529,0,3.14705882352941,1,1,0.805555555555556,55,0.15000000000000002,0,2,6
892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,28,0,2,5,3,0,1,1,11,7,0.08,0,83,1,0,3,2,5.11111111111111,1,3.0500000000000003,1,1,1.68421052631579,10,0.5,0,5,4
1009,1,1,1,0,0,2,6,0,6,12,0.56,0,27,3,2,9,2,3.78571428571429,1,3.71428571428571,0,0,0.458333333333333,134,0.15000000000000002,0,2,1
1012,1,0,2,1,0,0,1,0,0,3,0.79,0,0,2,0,0,1,1.25,0,1.75,1,1,0.5,54,0.15000000000000002,0,3,0
1013,0,0,0,0,0,0,1,0,0,3,0.71,0,0,2,0,0,1,1.25,0,1.75,1,1,0.5,54,0.15000000000000002,0,2,0
1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,0,0,0,0,5,3,1,1,2,48,0.75,0,40,2,1,4,3,3.87719298245614,0,1.92982456140351,1,0,0.525423728813559,11,0.7000000000000001,0,1,2
1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,1,0,1,0,0,1,2,0,4,2,0.28,2,50,3,0,9,2,4.0,2,10.0,4,2,0.833333333333333,55,1.0,0,2,1
1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,0,0,1,0,0,0,1,1,2,4,0.24,0,70,4,0,5,1,2.0,1,7.6,2,0,0.857142857142857,35,0.15000000000000002,0,6,1
1161,0,2,1,2,0,0,4,1,8,8,0.13,0,56,3,0,9,2,3.36363636363636,1,6.72727272727273,2,1,1.0,134,0.15000000000000002,0,2,1
1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,0,0,1,1,0,1,5,1,10,15,0.28,1,99,3,0,5,1,2.625,0,4.5,1,1,0.416666666666667,20,0.75,0,4,1
1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,4,2,1,0,0,1,3,0,0,11,0.31,1,0,3,5,9,1,2.3000000000000003,0,3.47058823529412,1,1,0.428571428571429,10,0.6,0,1,1
1238,0,1,1,0,0,0,1,0,1,6,0.48,1,33,3,0,4,1,1.14285714285714,0,3.14285714285714,1,1,0.0,134,0.15000000000000002,0,1,2
1254,0,0,1,2,0,0,1,1,2,14,0.22,0,75,2,0,21,1,3.25,1,5.5,1,2,0.166666666666667,22,0.15000000000000002,0,2,3
1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,3,0,1,0,1,4,2,1,0,12,0.39,2,0,3,1,25,2,2.5625,0,5.75,1,1,0.421052631578947,55,0.15000000000000002,0,6,2
1291,0,0,1,0,0,0,1,0,0,2,0.25,1,0,3,0,9,1,3.5,1,7.5,2,1,0.0,55,0.15000000000000002,1,4,3
1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,0,0,1,0,0,0,1,0,0,48,0.1,0,0,4,1,21,1,0.615384615384615,0,3.01923076923077,1,0,0.0,54,0.15000000000000002,0,2,3
1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,0,0,2,0,0,0,4,0,10,20,0.19,1,66,3,0,9,1,2.04761904761905,0,4.95238095238095,0,1,0.740740740740741,54,0.15000000000000002,0,3,2
1335,0,0,1,0,0,7,1,0,0,1,0.25,4,0,3,0,9,1,6.0,6,17.0,11,2,1.0,6,0.15000000000000002,0,5,0
