test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
272,0,0.0,2.0,0.0,0.0,33.0,1.0,8.0,33.31,1.0,88.0,4.0,2.0,12.0,2.0,4.0,0.0,1.0,1.0,1.91666666666667,0.0,0.9,0.0,3.0,2.0,0.57,0.43
281,0,14.0,2.0,2.0,1.0,135.0,2.0,645.0,1.13,1.0,90.0,1.0,2.0,16.0,2.0,1.0,31.0,1.0,1.0,0.1,0.0,0.666666666666667,0.0,3.0,2.0,0.54,0.46
283,0,0.0,4.0,0.0,1.0,50.0,1.0,5.0,0.37,0.0,85.0,2.0,0.0,9.0,2.0,3.35294117647059,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.55,0.45
298,0,5.0,1.0,7.0,4.0,142.0,1.0,2.0,15.01,3.0,68.0,2.0,1.0,40.0,3.0,4.85714285714286,0.0,1.0,1.0,1.6,0.0,0.428571428571429,0.0,2.0,9.0,0.51,0.49
311,0,13.0,2.0,1.0,1.0,70.0,3.0,28.0,0.14,0.0,23.0,3.0,0.0,27.0,2.0,4.28571428571429,0.0,1.0,1.0,0.1,0.0,0.5,0.0,3.0,4.0,0.51,0.49
313,0,10.0,1.0,1.0,2.0,134.0,4.0,62.0,0.2,1.0,100.0,3.0,8.0,39.0,2.0,6.71428571428571,0.0,0.0,0.0,0.0,0.0,0.428571428571429,0.0,5.0,5.0,0.51,0.49
320,0,7.0,1.0,3.0,2.0,93.0,3.0,9.0,33.31,1.0,80.0,2.0,0.0,19.0,2.0,4.03571428571429,21.0,1.0,1.0,1.125,0.0,0.9,0.0,3.0,3.0,0.52,0.48
327,0,2.0,2.0,0.0,3.0,67.0,2.0,3.0,0.37,1.0,100.0,3.0,0.0,13.0,2.0,3.1,0.0,1.0,0.0,2.14285714285714,0.0,0.666666666666667,0.0,3.0,4.0,0.53,0.47
328,0,0.0,2.0,15.0,2.0,52.0,194.0,0.0,30.02,1.0,86.0,1.0,0.0,26.0,1.0,6.73333333333333,2.0,1.0,1.0,1.76470588235294,0.0,0.666666666666667,0.0,2.0,1.0,0.61,0.39
335,0,1.0,2.0,1.0,1.0,40.0,1.0,6.0,3.45,2.0,86.0,4.0,0.0,22.0,2.0,5.5,0.0,1.0,1.0,0.3,0.0,0.8,0.0,3.0,2.0,0.6,0.4
337,0,4.0,11.0,1.0,2.0,59.0,1.0,4.0,36.38,2.0,86.0,2.0,0.0,31.0,2.0,3.75,0.0,0.0,1.0,1.33333333333333,0.0,0.75,0.0,2.0,4.0,0.53,0.47
338,0,3.0,2.0,2.0,6.0,103.0,1.0,5.0,15.01,4.0,68.0,3.0,0.0,16.0,2.0,5.76923076923077,0.0,1.0,1.0,1.4,0.0,0.5,0.0,2.0,6.0,0.53,0.47
344,0,5.0,1.0,6.0,2.0,326.0,4.0,1036.0,32.29,0.0,100.0,1.0,18.0,16.0,0.0,7.81632653061224,0.0,0.0,0.0,0.682692307692308,0.0,0.4,0.0,4.0,7.0,0.52,0.48
357,0,7.0,2.0,0.0,1.0,83.0,1.0,30.0,18.35,1.0,80.0,2.0,0.0,14.0,1.0,7.72222222222222,2.0,1.0,1.0,1.80952380952381,0.0,0.5,0.0,3.0,2.0,0.56,0.44
360,0,0.0,1.0,2.0,5.0,65.0,1.0,21.0,36.04,2.0,76.0,3.0,0.0,18.0,2.0,9.66666666666667,0.0,1.0,1.0,2.5,0.0,0.5,0.0,2.0,5.0,0.51,0.49
362,0,0.0,1.0,2.0,1.0,106.0,8.0,25.0,0.2,1.0,100.0,2.0,2.0,19.0,2.0,4.73333333333333,0.0,0.0,0.0,1.05128205128205,0.0,0.2,0.0,5.0,2.0,0.6,0.4
389,0,11.0,1.0,11.0,3.0,533.0,14.0,10.0,0.71,0.0,8.0,3.0,41.0,63.0,2.0,4.63846153846154,0.0,1.0,0.0,0.1,0.0,0.0,0.0,6.0,8.0,0.56,0.44
429,0,2.0,2.0,0.0,2.0,113.0,4.0,5.0,22.67,1.0,60.0,2.0,0.0,14.0,2.0,2.5,0.0,1.0,1.0,0.974358974358974,0.0,0.5,0.0,6.0,1.0,0.56,0.44
453,0,12.0,1.0,1.0,2.0,423.0,8.0,83.0,0.36,0.0,24.0,1.0,1.0,11.0,2.0,5.74698795180723,0.0,1.0,1.0,0.869565217391304,0.0,0.5,0.0,1.0,2.0,0.55,0.45
454,0,2.0,1.0,2.0,1.0,33.0,1.0,3.0,1.39,3.0,90.0,2.0,0.0,20.0,3.0,3.58333333333333,0.0,0.0,1.0,1.33333333333333,0.0,1.0,0.0,1.0,6.0,0.61,0.39
505,0,9.0,1.0,11.0,6.0,679.0,3.0,3.0,0.71,0.0,8.0,3.0,41.0,45.0,2.0,9.18947368421053,0.0,1.0,1.0,0.1,0.0,0.0,0.0,4.0,13.0,0.52,0.48
512,0,1.0,1.0,0.0,2.0,139.0,1.0,6.0,0.32,0.0,24.0,1.0,1.0,20.0,2.0,6.46808510638298,0.0,1.0,1.0,0.816326530612245,0.0,0.666666666666667,0.0,1.0,7.0,0.57,0.43
515,0,3.0,1.0,1.0,1.0,148.0,1.0,6.0,42.64,0.0,32.0,1.0,0.0,27.0,2.0,7.83870967741935,0.0,1.0,1.0,4.1,0.0,0.714285714285714,0.0,4.0,10.0,0.51,0.49
522,0,13.0,2.0,0.0,13.0,229.0,1.0,0.0,15.01,5.0,68.0,1.0,0.0,56.0,2.0,5.66666666666667,1.0,1.0,1.0,2.17647058823529,0.0,0.4,0.0,2.0,3.0,0.51,0.49
546,0,8.0,2.0,11.0,5.0,213.0,6.0,645.0,1.13,2.0,88.0,1.0,0.0,51.0,2.0,1.0,31.0,1.0,1.0,0.1,0.0,0.8,0.0,2.0,3.0,0.51,0.49
559,0,1.0,1.0,3.0,2.0,46.0,4.0,0.0,32.98,0.0,0.0,1.0,0.0,29.0,2.0,1.875,0.0,1.0,1.0,0.846153846153846,0.0,1.0,0.0,2.0,0.0,0.59,0.41
588,0,2.0,2.0,9.0,2.0,56.0,1.0,0.0,36.04,0.0,86.0,1.0,0.0,9.0,1.0,5.8,0.0,1.0,1.0,2.16666666666667,0.0,0.0,0.0,2.0,3.0,0.52,0.48
601,0,2.0,1.0,1.0,5.0,49.0,1.0,2.0,0.22,6.0,70.0,2.0,0.0,21.0,1.0,1.3,2.0,2.0,1.0,2.71428571428571,0.0,0.333333333333333,0.0,2.0,4.0,0.58,0.42
616,0,132.0,2.0,16.0,7.0,1378.0,6.0,36.0,0.86,4.0,36.0,1.0,43.0,7.0,2.0,8.60693641618497,1.0,34.0,7.0,0.1,0.0,0.542857142857143,1.0,5.0,2.0,0.51,0.49
643,0,0.0,1.0,332.0,3.0,72.0,1.0,25.0,0.2,0.0,94.0,2.0,0.0,14.0,2.0,3.32727272727273,0.0,1.0,1.0,0.210526315789474,0.0,1.0,0.0,3.0,2.0,0.545,0.455
678,0,1.0,1.0,0.0,1.0,94.0,1.0,15.0,0.28,0.0,94.0,2.0,4.0,4.0,1.0,0.3,0.0,1.0,1.0,0.553191489361702,0.0,1.0,0.0,1.0,2.0,0.64,0.36
694,0,2.0,1.0,32.0,4.0,204.0,3.0,2.0,36.04,0.0,100.0,2.0,0.0,34.0,2.0,6.27777777777778,0.0,1.0,0.0,0.675,0.0,0.9,0.0,2.0,6.0,0.51,0.49
748,0,1.0,4.0,0.0,3.0,47.0,3.0,11.0,0.22,2.0,48.0,1.0,0.0,147.0,2.0,7.5,0.0,2.0,1.0,0.7,0.0,1.0,0.0,3.0,2.0,0.52,0.48
1390,0,5.0,1.0,0.0,1.0,36.0,11.0,115.0,0.16,3.0,100.0,2.0,0.0,19.0,2.0,7.5,27.0,1.0,1.0,0.875,0.0,1.0,0.0,1.0,0.0,0.54,0.46
994,0,2.0,1.0,3.0,0.0,39.0,6.0,10.0,32.29,0.0,90.0,2.0,0.0,4.0,0.0,2.70588235294118,0.0,0.0,0.0,0.724137931034483,0.0,1.0,0.0,5.0,0.0,0.56,0.44
996,0,2.0,2.0,3.0,0.0,37.0,6.0,10.0,32.29,0.0,90.0,2.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.581818181818182,0.0,1.0,0.0,5.0,1.0,0.55,0.45
1404,0,2.0,2.0,3.0,0.0,145.0,6.0,45.0,32.29,0.0,96.0,2.0,0.0,5.0,0.0,4.26829268292683,0.0,0.0,0.0,0.444444444444444,0.0,0.666666666666667,0.0,1.0,1.0,0.54,0.46
1074,0,2.0,2.0,9.0,7.0,92.0,1.0,0.0,0.38,1.0,90.0,1.0,0.0,19.0,1.0,1.4,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,0.51,0.49
1150,0,0.0,2.0,0.0,5.0,50.0,12.0,31.0,6.53,0.0,40.0,1.0,0.0,19.0,2.0,3.77272727272727,1.0,2.0,1.0,0.628571428571429,0.0,1.0,0.0,4.0,1.0,0.59,0.41
1152,0,1.0,2.0,28.0,2.0,140.0,2.0,5.0,0.23,0.0,95.0,1.0,0.0,22.0,2.0,2.9,0.0,1.0,1.0,0.3,0.0,0.666666666666667,0.0,4.0,2.0,0.51,0.49
1238,0,1.0,1.0,0.0,2.0,47.0,1.0,0.0,1.39,4.0,0.0,2.0,0.0,22.0,1.0,4.55555555555556,1.0,2.0,2.0,1.81818181818182,1.0,1.0,0.0,4.0,1.0,0.69,0.31
1284,0,3.0,2.0,1.0,5.0,158.0,4.0,8.0,15.01,2.0,68.0,3.0,0.0,16.0,2.0,4.14285714285714,1.0,1.0,1.0,1.42307692307692,0.0,0.5,0.0,2.0,7.0,0.54,0.46
1294,0,2.0,1.0,1.0,0.0,78.0,7.0,15.0,0.19,0.0,29.0,2.0,2.0,6.0,2.0,1.61290322580645,0.0,0.0,1.0,0.27027027027027,2.0,0.6,0.0,2.0,1.0,0.58,0.42
1305,0,3.0,1.0,358.0,0.0,29.0,1.0,173.0,0.14,0.0,93.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.128205128205128,0.0,1.0,0.0,2.0,0.0,0.56,0.44
1314,0,3.0,1.0,6.0,2.0,48.0,1.0,0.0,0.55,0.0,85.0,1.0,0.0,3.0,1.0,2.9,0.0,1.0,1.0,0.3,0.0,1.0,0.0,5.0,1.0,0.72,0.28
1322,0,0.0,0.0,0.0,2.0,105.0,0.0,0.0,32.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.806451612903226,0.0,0.75,0.0,3.0,0.0,0.71,0.29
