test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1
195,0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,164.0,1.0,2.0,29.0,0.56,0.0,96.0,1.0,2.0,22.0,2.0,44.3,0.0,0.0,0.0,7.0,1.0,2.0,0.5419065,0.4580935
202,0,0.0,32.0,1.0,0.0,0.0,8.0,1.0,189.0,1.0,0.0,0.0,3.5,9.0,0.0,1.0,1.0,6.0,1.0,4.17073170731707,0.0,0.0,0.0,0.0,0.715277777777778,0.0,0.6989491,0.30105087
207,0,0.0,0.0,1.0,19.0,0.0,2.0,2.0,61.0,1.0,0.0,3.0,0.65,0.0,61.0,2.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,2.0,0.566473988439306,0.0,0.56783783,0.4321622
213,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,10.0,3.49,0.0,69.0,3.0,0.0,3.0,1.0,9.93333333333333,1.0,1.0,2.0,1.0,0.44578313253012,0.0,0.653671,0.346329
251,0,0.0,0.0,1.0,48.0,0.0,16.0,1.0,170.0,1.0,0.0,39.0,8.4,0.0,97.0,2.0,0.0,28.0,1.0,2.63529411764706,1.0,1.0,0.0,10.0,1.1,3.0,0.5785402,0.42145976
263,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,29.0,3.0,0.0,6.0,0.32,0.0,72.0,1.0,0.0,9.0,2.0,32.1,0.0,1.0,0.0,0.0,0.547445255474453,2.0,0.94050044,0.059499547
267,0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,132.0,4.0,9.0,14.0,0.24,0.0,89.0,2.0,2.0,26.0,2.0,4.025,0.0,0.0,0.0,39.0,1.1,0.0,0.79832435,0.20167564
268,0,14.0,5.0,1.0,3.0,0.0,1.0,3.0,200.0,15.0,7.0,29.0,0.16,0.0,94.0,2.0,1.0,49.0,3.0,44.3,0.0,0.0,0.0,186.0,1.0,3.0,0.5581132,0.4418868
275,0,1.0,0.0,1.0,3.0,0.0,6.0,2.0,37.0,1.0,7.0,19.0,0.06,0.0,92.0,2.0,1.0,42.0,1.0,51.1,0.0,0.0,0.0,18.0,1.1,3.0,0.60481644,0.3951836
282,0,1.0,1.0,2.0,28.0,0.0,1.0,2.0,70.0,6.0,2.0,9.0,0.15,1.0,85.0,2.0,1.0,40.0,2.0,3.23076923076923,0.0,0.0,0.0,40.0,0.416531604538088,3.0,0.5516664,0.44833365
283,0,3.0,0.0,3.0,1.0,0.0,1.0,4.0,34.0,1.0,4.0,4.0,7.94,1.0,81.0,2.0,1.0,26.0,1.0,3.92857142857143,0.0,1.0,0.0,0.0,0.586538461538462,2.0,0.8854816,0.114518434
284,0,3.0,0.0,3.0,2.0,0.0,2.0,2.0,96.0,3.0,1.0,13.0,0.28,0.0,90.0,2.0,0.0,26.0,2.0,2.91891891891892,0.0,1.0,0.0,17.0,1.0,2.0,0.5201924,0.47980762
299,0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,173.0,4.0,13.0,38.0,0.16,0.0,95.0,1.0,1.0,71.0,4.0,44.3,0.0,1.0,0.0,162.0,1.0,3.0,0.56946814,0.43053183
302,0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,60.0,3.0,3.0,16.0,0.2,0.0,92.0,1.0,2.0,19.0,3.0,5.15909090909091,1.0,1.0,0.0,176.0,1.0,2.0,0.607583,0.392417
432,0,4.0,6.0,1.0,18.0,0.0,0.0,2.0,56.0,3.0,3.0,19.0,0.09,0.0,86.0,1.0,1.0,13.0,2.0,4.96491228070175,0.0,25.0,0.0,2.0,0.749670619235837,3.0,0.60160506,0.3983949
455,0,32.0,0.0,1.0,1.0,0.0,0.0,2.0,127.0,1.0,3.0,9.0,0.29,0.0,89.0,2.0,0.0,18.0,2.0,4.22222222222222,32.0,1.0,0.0,0.0,0.587761674718196,0.0,0.70095664,0.29904336
543,0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,34.0,1.0,4.0,0.0,0.44,0.0,60.0,3.0,1.0,7.0,1.0,4.4,1.0,40.0,0.0,5.0,0.5,0.0,0.70421994,0.29578006
546,0,8.0,0.0,1.0,2.0,1.0,1.0,3.0,119.0,11.0,30.0,39.0,0.12,0.0,93.0,1.0,2.0,47.0,3.0,44.3,0.0,0.0,0.0,71.0,1.0,1.0,0.6719334,0.32806662
548,0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,28.0,2.0,3.0,3.0,0.15,0.0,70.0,3.0,0.0,17.0,2.0,44.3,0.0,1.0,0.0,4.0,1.0,0.0,0.52749515,0.47250488
567,0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,48.0,2.0,9.0,10.0,0.25,0.0,90.0,2.0,3.0,15.0,2.0,2.84848484848485,0.0,1.0,0.0,55.0,1.0,2.0,0.5128778,0.48712215
729,0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,44.0,1.0,0.0,1.0,0.32,1.0,62.0,2.0,0.0,12.0,2.0,45.5,0.0,0.0,0.0,4.0,0.506787330316742,2.0,0.56375635,0.43624365
755,0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,55.0,29.0,5.0,11.0,1.95,0.0,86.0,2.0,0.0,23.0,2.0,2.83333333333333,1.0,1.0,0.0,0.0,0.443181818181818,2.0,0.8498815,0.15011851
762,0,5.0,1.0,1.0,6.0,0.0,1.0,2.0,127.0,24.0,10.0,44.0,0.15,0.0,96.0,1.0,0.0,42.0,4.0,2.97916666666667,0.0,1.0,0.0,176.0,1.0,4.0,0.5346714,0.46532854
773,0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,95.0,1.0,2.0,3.0,0.14,0.0,71.0,1.0,7.0,8.0,2.0,5.41176470588235,1.0,1.0,0.0,176.0,1.0,3.0,0.5141572,0.48584282
778,0,0.0,0.0,1.0,7.0,0.0,1.0,3.0,27.0,8.0,0.0,1.0,0.57,2.0,79.0,4.0,0.0,1.0,1.0,2.33333333333333,1.0,1.0,0.0,6.0,0.674157303370786,0.0,0.5392653,0.46073472
786,0,31.0,0.0,1.0,2.0,0.0,0.0,3.0,26.0,1.0,0.0,6.0,0.18,0.0,76.0,1.0,1.0,3.0,2.0,3.1,1.0,1.0,0.0,54.0,0.282051282051282,1.0,0.7057406,0.29425943
790,0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,74.0,4.0,4.0,16.0,0.17,0.0,95.0,2.0,0.0,22.0,3.0,3.26666666666667,0.0,0.0,0.0,40.0,1.0,2.0,0.5643147,0.43568525
792,0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,95.0,1.0,0.0,40.0,0.21,0.0,97.0,1.0,0.0,0.0,1.0,2.61904761904762,1.0,1.0,0.0,1.0,1.0,1.0,0.75845325,0.24154676
793,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,27.0,1.0,0.0,6.0,0.16,0.0,74.0,1.0,0.0,2.0,1.0,7.5,2.0,1.0,3.0,141.0,0.691629955947137,3.0,0.8723247,0.12767532
795,0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,108.0,7.0,4.0,19.0,0.2,0.0,92.0,1.0,0.0,7.0,5.0,42.6,0.0,0.0,0.0,0.0,0.556005398110661,5.0,0.81653005,0.18346995
805,0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,41.0,1.0,7.0,12.0,0.15,0.0,92.0,1.0,1.0,25.0,2.0,44.3,0.0,0.0,0.0,1.0,1.0,2.0,0.68814296,0.31185704
1940,0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,182.0,1.0,0.0,1.0,1.3,0.0,0.0,1.0,0.0,9.0,2.0,18.8,1.0,1.0,0.0,140.0,0.809264305177112,1.0,0.6491293,0.3508707
1941,0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,50.0,16.0,0.0,3.0,0.1,0.0,95.0,3.0,1.0,23.0,2.0,45.5,0.0,0.0,0.0,1.0,0.956591639871383,3.0,0.90773505,0.09226495
1942,0,20.0,1.0,1.0,9.0,84.0,0.0,2.0,155.0,30.0,11.0,53.0,0.13,0.0,100.0,2.0,2.0,35.0,2.0,3.98387096774194,0.0,40.0,0.0,140.0,0.969341161121983,2.0,0.5718414,0.42815858
854,0,9.0,0.0,1.0,2.0,0.0,2.0,3.0,151.0,1.0,0.0,7.0,0.34,1.0,78.0,1.0,1.0,16.0,2.0,6.625,2.0,1.0,0.0,8.0,1.1,0.0,0.559561,0.440439
861,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,23.0,1.0,0.0,4.0,0.35,0.0,65.0,2.0,0.0,5.0,2.0,51.1,1.0,1.0,0.0,16.0,1.1,0.0,0.5568994,0.44310057
863,0,10.0,0.0,1.0,12.0,0.0,12.0,2.0,79.0,5.0,0.0,29.0,0.19,0.0,94.0,1.0,0.0,3.0,3.0,3.1875,1.0,1.0,0.0,24.0,0.4,2.0,0.6369389,0.36306104
871,0,2.0,3.0,1.0,52.0,0.0,0.0,3.0,65.0,4.0,1.0,35.0,0.09,0.0,93.0,1.0,0.0,16.0,2.0,44.3,0.0,1.0,0.0,12.0,1.0,4.0,0.61322767,0.38677233
877,0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,34.0,27.0,0.0,19.0,0.14,0.0,83.0,2.0,0.0,6.0,2.0,4.625,1.0,1.0,0.0,121.0,0.515723270440252,3.0,0.6193281,0.38067192
893,0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,21.0,1.0,33.0,4.0,0.43,0.0,57.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,5.0,0.752941176470588,0.0,0.8066038,0.19339621
909,0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,53.0,4.0,16.0,20.0,0.11,3.0,90.0,1.0,0.0,49.0,2.0,7.03571428571429,3.0,1.0,0.0,176.0,1.0,3.0,0.5106784,0.48932156
916,0,0.0,4.0,1.0,3.0,0.0,0.0,3.0,21.0,1.0,0.0,8.0,8.56,1.0,77.0,1.0,0.0,17.0,8.0,4.18181818181818,1.0,1.0,0.0,68.0,0.621890547263682,0.0,0.510491,0.489509
927,0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,136.0,3.0,9.0,25.0,0.39,0.0,93.0,4.0,4.0,6.0,4.0,2.52083333333333,1.0,1.0,0.0,45.0,1.0,2.0,0.71603084,0.2839692
928,0,1.0,0.0,1.0,55.0,0.0,3.0,2.0,47.0,1.0,6.0,0.0,0.47,4.0,77.0,2.0,4.0,12.0,1.0,3.22222222222222,1.0,1.0,0.0,1.0,0.594117647058824,3.0,0.56170535,0.43829468
929,0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,108.0,2.0,5.0,21.0,7.83,0.0,93.0,4.0,4.0,15.0,2.0,2.06818181818182,0.0,0.0,0.0,34.0,1.0,2.0,0.60621715,0.39378285
934,0,1.0,0.0,1.0,5.0,9.0,4.0,2.0,100.0,24.0,4.0,0.0,0.6,0.0,94.0,1.0,8.0,15.0,1.0,5.57142857142857,1.0,1.0,0.0,176.0,1.0,3.0,0.5002265,0.49977353
960,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,36.0,1.0,22.0,0.0,0.33,1.0,88.0,2.0,1.0,19.0,1.0,3.77777777777778,1.0,1.0,0.0,1.0,0.716763005780347,2.0,0.7170234,0.2829766
962,0,1.0,0.0,1.0,3.0,0.0,9.0,2.0,45.0,1.0,1.0,15.0,2.78,0.0,89.0,1.0,1.0,8.0,3.0,2.46428571428571,0.0,0.0,0.0,6.0,0.681159420289855,1.0,0.51496017,0.4850398
972,0,3.0,0.0,1.0,5.0,0.0,1.0,2.0,71.0,4.0,5.0,14.0,0.23,0.0,85.0,2.0,4.0,3.0,2.0,6.08108108108108,1.0,1.0,0.0,1.0,0.659574468085106,1.0,0.52655715,0.47344285
992,0,5.0,0.0,2.0,0.0,15.0,0.0,4.0,21.0,1.0,1.0,3.0,0.08,1.0,100.0,1.0,0.0,1.0,1.0,6.75,0.0,1.0,1.0,112.0,0.547400611620795,2.0,0.511617,0.488383
1014,0,41.0,0.0,1.0,27.0,15.0,1.0,3.0,43.0,2.0,0.0,6.0,0.16,0.0,71.0,1.0,0.0,1.0,1.0,5.78260869565217,0.0,1.0,0.0,0.0,0.571428571428571,3.0,0.7214824,0.27851757
1027,0,33.0,0.0,1.0,1.0,0.0,2.0,8.0,48.0,2.0,1.0,1.0,0.21,2.0,88.0,4.0,0.0,9.0,2.0,1.0625,0.0,1.0,0.0,0.0,0.485981308411215,0.0,0.5020755,0.4979245
1949,0,0.0,31.0,1.0,2.0,0.0,0.0,3.0,19.0,1.0,1.0,4.0,6.46,2.0,62.0,2.0,0.0,3.0,1.0,3.25,2.0,6.0,0.0,11.0,0.570422535211268,0.0,0.7975569,0.20244314
1950,0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,22.0,3.0,2.0,3.0,5.84,2.0,46.0,5.0,0.0,4.0,2.0,2.75,1.0,2.0,3.0,23.0,0.577181208053691,1.0,0.8444153,0.1555847
1043,0,0.0,0.0,1.0,52.0,2.0,2.0,2.0,272.0,1.0,0.0,5.0,0.23,3.0,81.0,5.0,6.0,12.0,1.0,44.3,0.0,2.0,0.0,10.0,1.0,3.0,0.53316,0.46684006
1953,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,3.0,0.0,1.0,0.3,1.0,0.0,3.0,0.0,4.0,2.0,1.5,31.0,2.0,0.0,11.0,1.0,0.0,0.6236445,0.37635553
1054,0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,50.0,1.0,12.0,6.0,0.13,4.0,76.0,5.0,1.0,13.0,5.0,4.89473684210526,0.0,1.0,0.0,122.0,0.741992882562278,3.0,0.70804346,0.29195657
1059,0,7.0,0.0,1.0,0.0,2.0,3.0,1.0,52.0,2.0,3.0,5.0,0.29,2.0,83.0,5.0,0.0,14.0,2.0,3.25,0.0,2.0,0.0,146.0,0.928571428571429,3.0,0.52978337,0.47021666
1061,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,1.0,11.0,14.0,0.14,0.0,60.0,3.0,3.0,4.0,1.0,3.6875,1.0,0.0,0.0,0.0,0.790960451977401,0.0,0.5731353,0.42686468
1956,0,1.0,0.0,1.0,12.0,0.0,7.0,2.0,51.0,2.0,6.0,7.0,0.19,1.0,85.0,2.0,0.0,15.0,2.0,3.33333333333333,20.0,2.0,0.0,3.0,1.0,0.0,0.65103185,0.34896815
1957,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,24.0,1.0,7.0,8.0,5.84,0.0,78.0,2.0,0.0,6.0,1.0,3.58333333333333,1.0,2.0,3.0,5.0,0.948717948717949,0.0,0.6524751,0.3475249
1970,0,0.0,12.0,1.0,2.0,0.0,0.0,1.0,18.0,4.0,0.0,6.0,5.85,0.0,69.0,3.0,0.0,6.0,3.0,2.4,0.0,1.0,0.0,4.0,0.986486486486487,1.0,0.8868958,0.11310423
1112,0,5.0,0.0,1.0,1.0,3.0,0.0,3.0,40.0,2.0,0.0,5.0,0.24,0.0,80.0,3.0,20.0,1.0,1.0,20.7272727272727,2.0,2.0,2.0,61.0,0.675324675324675,2.0,0.60499346,0.3950065
1165,0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,54.0,2.0,1.0,19.0,2.6,0.0,95.0,5.0,0.0,4.0,2.0,1.25862068965517,0.0,0.0,0.0,0.0,0.757028112449799,2.0,0.9012267,0.098773316
1984,0,3.0,0.0,1.0,5.0,0.0,2.0,1.0,97.0,30.0,3.0,1.0,0.3,2.0,83.0,2.0,0.0,7.0,1.0,3.14285714285714,1.0,1.0,0.0,0.0,1.0,0.0,0.82125384,0.17874616
1255,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,23.0,2.0,9.0,10.0,0.14,7.0,79.0,2.0,2.0,4.0,2.0,3.07142857142857,0.0,1.0,0.0,1.0,0.52803738317757,3.0,0.5145223,0.4854777
1996,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,2.0,3.0,1.0,0.36,1.0,25.0,2.0,2.0,8.0,2.0,0.625,25.0,1.0,0.0,4.0,1.0,0.0,0.52323794,0.4767621
1998,0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,27.0,7.0,0.0,12.0,0.18,0.0,75.0,2.0,0.0,8.0,2.0,2.83333333333333,1.0,2.0,0.0,66.0,1.0,0.0,0.58339345,0.41660655
1467,0,2.0,0.0,1.0,10.0,0.0,16.0,1.0,46.0,1.0,6.0,11.0,0.06,5.0,82.0,4.0,2.0,16.0,1.0,4.4375,1.0,1.0,0.0,49.0,0.493445692883895,1.0,0.59185696,0.40814304
2004,0,2.0,0.0,1.0,1.0,122.0,0.0,2.0,22.0,8.0,3.0,9.0,0.09,1.0,81.0,4.0,0.0,11.0,2.0,2.41176470588235,0.0,1.0,0.0,92.0,1.0,0.0,0.88043684,0.11956318
1535,0,3.0,1.0,1.0,3.0,0.0,5.0,2.0,140.0,6.0,0.0,1.0,0.41,5.0,79.0,5.0,2.0,10.0,2.0,1.91304347826087,1.0,1.0,0.0,176.0,1.0,1.0,0.9148319,0.08516811
1671,0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,27.0,1.0,4.0,5.0,0.16,0.0,89.0,5.0,1.0,7.0,1.0,2.33333333333333,43.0,1.0,0.0,21.0,0.9,1.0,0.70732343,0.29267654
2032,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,17.0,1.0,1.0,6.0,0.15,5.0,61.0,2.0,0.0,8.0,1.0,38.7,1.0,2.0,0.0,199.0,1.0,0.0,0.5063053,0.49369472
1732,0,5.0,0.0,1.0,5.0,2.0,2.0,3.0,49.0,3.0,4.0,13.0,0.21,3.0,84.0,1.0,0.0,8.0,2.0,4.25,0.0,0.0,0.0,4.0,1.0,3.0,0.7302774,0.26972258
1744,0,2.0,0.0,1.0,52.0,0.0,4.0,1.0,125.0,1.0,1.0,3.0,0.94,0.0,79.0,1.0,0.0,6.0,5.0,44.3,0.0,1.0,0.0,27.0,1.0,1.0,0.6678198,0.3321802
1866,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,21.0,1.0,2.0,0.0,6.07,0.0,0.0,1.0,2.0,10.0,2.0,2.25,0.0,1.0,0.0,131.0,0.605263157894737,0.0,0.68337715,0.31662282
1888,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,37.0,1.0,3.0,8.0,0.14,0.0,91.0,1.0,0.0,6.0,4.0,3.41935483870968,0.0,40.0,0.0,0.0,0.5,3.0,0.5878717,0.41212836
