test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
10,8,0.0,2.0,0.0,7.0,143.0,5.0,267.0,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,0.0,0.0,0.0,0.533333333333333,0.0,4.0,6.0,1.0,0.5612008697434535,0.4387991302565464,5
10,9,0.0,2.0,0.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,0.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,0.0,4.0,0.9362149179776266,0.06378508202237325,2
10,10,0.0,1.0,0.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,0.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,0.0,4.0,0.9479898242640776,0.05201017573592232,3
10,11,0.0,1.0,0.0,7.0,143.0,5.0,0.47,0.0,81.0,2.0,0.0,0.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,0.0,4.0,0.9484548140765141,0.05154518592348588,4
10,12,5.0,1.0,0.0,7.0,143.0,5.0,0.47,0.0,81.0,2.0,0.0,0.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,0.0,4.0,0.9488726443881462,0.051127355611853664,5
10,13,0.0,2.0,0.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,48.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.5354860547587741,0.464513945241226,1
10,14,0.0,2.0,0.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,48.0,5.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.5366486277876495,0.4633513722123505,2
10,15,0.0,2.0,0.0,41.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.5617904433437967,0.4382095566562034,1
10,16,0.0,2.0,0.0,41.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,2.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.5625267971496549,0.43747320285034497,2
10,17,0.0,2.0,0.0,41.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,2.0,7.0,2.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.5625847223806457,0.4374152776193544,3
10,18,0.0,2.0,0.0,7.0,133.0,5.0,0.47,0.0,81.0,1.0,48.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.535953242115595,0.4640467578844049,2
10,19,0.0,2.0,0.0,7.0,133.0,5.0,0.47,0.0,81.0,1.0,48.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,3.0,0.536179891285378,0.463820108714622,3
21,0,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,7.0,0.5701917790371501,0.42980822096284976,1
21,1,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,0.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,7.0,0.5774233452637418,0.42257665473625816,2
21,2,45.0,1.0,1.0,0.0,326.0,0.0,2.36,0.0,100.0,2.0,0.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,7.0,0.5848385737499276,0.41516142625007235,3
21,3,45.0,1.0,1.0,0.0,326.0,0.0,0.0,0.0,100.0,2.0,0.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,7.0,0.5866003594413145,0.41339964055868544,4
21,4,45.0,1.0,1.0,0.0,326.0,0.0,0.0,0.0,100.0,2.0,0.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,0.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,7.0,0.5869846603917519,0.4130153396082483,5
21,5,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,48.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,7.0,7.0,0.5263246172006832,0.4736753827993167,1
21,6,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,48.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,7.0,4.0,0.5270291992524332,0.4729708007475667,2
21,7,45.0,1.0,1.0,4.0,143.0,0.0,2.36,0.0,100.0,2.0,48.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,7.0,4.0,0.5274902681594691,0.47250973184053086,3
21,8,45.0,1.0,1.0,4.0,143.0,2.0,2.36,0.0,100.0,2.0,48.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,7.0,4.0,0.5276307844095941,0.47236921559040584,4
21,9,45.0,0.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,7.0,0.633350275121727,0.3666497248782729,2
21,10,45.0,0.0,1.0,4.0,0.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,7.0,0.6642017185102811,0.33579828148971885,3
21,11,45.0,0.0,1.0,4.0,0.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,1.0,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,0.0,7.0,0.6661857427109494,0.33381425728905056,4
21,12,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,6.0,0.470588235294118,0.0,4.0,7.0,7.0,0.5188070270622211,0.48119297293777885,1
21,13,45.0,8.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,6.0,0.470588235294118,0.0,4.0,7.0,7.0,0.5196342384529762,0.48036576154702376,2
21,14,45.0,8.0,0.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,6.0,0.470588235294118,0.0,4.0,7.0,7.0,0.5196343065791541,0.480365693420846,3
21,15,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,48.0,14.0,2.0,6.9,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,7.0,7.0,0.5268850997980654,0.4731149002019346,2
21,16,45.0,1.0,1.0,4.0,143.0,0.0,2.36,0.0,100.0,2.0,48.0,14.0,2.0,6.9,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,7.0,7.0,0.5273496641732436,0.47265033582675653,3
21,17,45.0,1.0,1.0,3.0,143.0,0.0,2.36,0.0,100.0,2.0,48.0,14.0,2.0,6.9,0.0,0.779661016949153,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,7.0,7.0,0.5273621005570286,0.47263789944297147,4
21,18,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,6.0,0.470588235294118,0.0,1.0,7.0,7.0,0.5192459822231008,0.4807540177768993,2
21,19,45.0,1.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,6.0,0.470588235294118,0.0,1.0,7.0,0.0,0.5196221156875812,0.4803778843124187,3
23,0,1.0,1.0,1.0,4.0,553.0,1.0,267.0,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5187939521355667,0.4812060478644333,1
23,1,1.0,1.0,1.0,4.0,553.0,1.0,267.0,0.0,91.0,2.0,0.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5187941788095132,0.4812058211904869,2
23,2,1.0,1.0,1.0,4.0,553.0,0.0,267.0,0.0,91.0,2.0,0.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5187942039152461,0.481205796084754,3
23,3,0.0,1.0,1.0,4.0,553.0,0.0,267.0,0.0,91.0,2.0,0.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5187942185013001,0.4812057814987,4
23,4,0.0,1.0,1.0,4.0,553.0,0.0,267.0,0.0,91.0,2.0,0.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,0.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.518794223120108,0.481205776879892,5
23,5,1.0,1.0,1.0,4.0,553.0,1.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,576.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5187562385038224,0.48124376149617776,1
23,6,1.0,1.0,1.0,4.0,21.0,1.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,576.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5187586649017581,0.4812413350982419,2
23,7,1.0,1.0,1.0,0.0,21.0,1.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,576.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5187591871677575,0.48124081283224246,3
23,8,1.0,1.0,1.0,0.0,21.0,1.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,576.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,2.0,10.0,0.5187597266250417,0.48124027337495834,4
23,9,1.0,1.0,1.0,0.0,21.0,1.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,2.0,4.21818181818182,1.0,576.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,2.0,10.0,0.5187598033959728,0.4812401966040273,5
23,10,1.0,1.0,1.0,4.0,553.0,1.0,267.0,0.0,91.0,2.0,1.0,0.0,2.0,17.1,1.0,4.21818181818182,1.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5188110577543772,0.48118894224562264,2
23,11,1.0,1.0,1.0,0.0,553.0,1.0,267.0,0.0,91.0,2.0,1.0,0.0,2.0,17.1,1.0,4.21818181818182,1.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5188155603831904,0.4811844396168096,3
23,12,1.0,1.0,1.0,0.0,553.0,1.0,267.0,0.0,91.0,2.0,1.0,0.0,2.0,17.1,0.0,4.21818181818182,1.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5188161779794734,0.48118382202052645,4
23,13,1.0,1.0,1.0,0.0,553.0,1.0,267.0,0.0,91.0,2.0,1.0,0.0,2.0,17.1,0.0,4.21818181818182,0.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5188165532606629,0.481183446739337,5
23,14,1.0,1.0,580.0,4.0,553.0,1.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5187517648533191,0.48124823514668086,1
23,15,1.0,1.0,1.0,4.0,4740.0,1.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.518751755942075,0.48124824405792493,1
23,16,1.0,1.0,1.0,4.0,553.0,1.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,28.0,576.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5187594760350566,0.48124052396494343,2
23,17,1.0,1.0,1.0,4.0,553.0,0.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,28.0,576.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5187594805966359,0.4812405194033642,3
23,18,1.0,1.0,0.0,4.0,553.0,0.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,28.0,576.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.5187594813594116,0.4812405186405882,4
23,19,1.0,1.0,580.0,4.0,553.0,1.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,28.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,4.0,10.0,0.518751769307103,0.48124823069289696,2
30,0,0.0,1.0,1.0,5.0,100.0,1.0,0.68,0.0,89.0,4.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,2.0,4.0,0.523262241639798,0.4767377583602021,1
30,1,0.0,1.0,1.0,5.0,100.0,1.0,0.68,0.0,89.0,2.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,0.0,4.0,0.9241518274049418,0.07584817259505816,2
30,2,0.0,1.0,1.0,5.0,100.0,1.0,0.68,2.0,89.0,2.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,0.0,4.0,0.9374782470461438,0.0625217529538562,3
30,3,0.0,1.0,1.0,5.0,100.0,1.0,0.0,2.0,89.0,2.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,0.0,4.0,0.9376906379685852,0.062309362031414885,4
30,4,0.0,1.0,1.0,5.0,100.0,1.0,267.0,0.0,89.0,4.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.5655693144409981,0.434430685559002,1
30,5,0.0,1.0,1.0,5.0,100.0,1.0,267.0,0.0,0.0,4.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.5777285015656279,0.4222714984343721,2
30,6,0.0,1.0,1.0,5.0,100.0,1.0,267.0,0.0,0.0,4.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,0.0,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.5830523788658775,0.41694762113412254,3
30,7,0.0,1.0,1.0,5.0,100.0,1.0,0.68,0.0,89.0,4.0,0.0,21.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,0.0,4.0,0.7889202879453191,0.21107971205468085,2
30,8,0.0,1.0,1.0,5.0,100.0,2.0,0.68,0.0,89.0,4.0,0.0,21.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,0.0,4.0,0.7903951892739615,0.20960481072603837,3
30,9,0.0,0.0,1.0,5.0,100.0,2.0,0.68,0.0,89.0,4.0,0.0,21.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,0.0,4.0,0.7910386077832599,0.20896139221674032,4
30,10,0.0,0.0,1.0,5.0,100.0,2.0,0.68,0.0,89.0,4.0,0.0,21.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,0.0,1.0625,0.0,0.444444444444444,0.0,2.0,0.0,4.0,0.791396775667734,0.20860322433226614,5
30,11,0.0,1.0,1.0,5.0,100.0,1.0,0.68,0.0,89.0,2.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.5395075119829319,0.4604924880170681,1
30,12,0.0,1.0,1.0,5.0,100.0,1.0,0.68,0.0,89.0,0.0,0.0,7.0,0.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.8171409304786266,0.18285906952137337,2
30,13,0.0,1.0,1.0,5.0,100.0,1.0,0.68,0.0,89.0,1.0,0.0,7.0,0.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.8348100361067976,0.1651899638932025,2
30,14,0.0,1.0,1.0,5.0,100.0,0.0,0.68,0.0,89.0,1.0,0.0,7.0,0.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.836508774583473,0.16349122541652686,3
30,15,0.0,1.0,1.0,5.0,100.0,0.0,0.68,0.0,89.0,1.0,1.0,7.0,0.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.8378820892230961,0.16211791077690388,4
30,16,0.0,1.0,1.0,41.0,100.0,1.0,0.68,0.0,89.0,4.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.5523486529491906,0.4476513470508095,1
30,17,0.0,1.0,1.0,41.0,100.0,1.0,0.68,0.0,89.0,4.0,0.0,0.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.55325130956635,0.4467486904336499,2
30,18,0.0,1.0,1.0,41.0,100.0,0.0,0.68,0.0,89.0,4.0,0.0,0.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.5532536532308933,0.4467463467691068,3
30,19,0.0,1.0,1.0,5.0,100.0,1.0,0.68,15.0,89.0,4.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,4.0,4.0,0.5456025847218443,0.4543974152781556,1
39,0,4.0,1.0,2.0,4.0,148.0,1.0,0.7,0.0,86.0,3.0,48.0,10.0,4.0,10.8333333333333,1.0,3.25,1.0,1.0,0.769230769230769,0.0,0.461538461538462,0.0,3.0,6.0,5.0,0.535811894973092,0.4641881050269079,1
