test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,min,max,mean,OWN_LINE,CountLineComment,Del_lines,CountOutput_Mean,MAJOR_COMMIT,CountPath_Min,MaxNesting_Mean,Added_lines,CountDeclInstanceMethod,AvgCyclomaticStrict
834.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,26.0,35.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.6153846153846154,0.1503496503496504,,,,,,,,,,
913.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,26.0,0.07,0.0,89.0,1.0,1.0,8.0,3.0,2.46428571428571,0.0,0.0,0.0,5.0,0.6,0.0,3.0,0.0,2.1358393780506346e-18,0.9487590072057647,0.01653782042027064,,,,,,,,,,
1011.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.49,0.0,0.0,3.0,0.0,4.0,1.0,1.75,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.3333333333333333,,,,,,,,,,
1028.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.47,1.0,50.0,3.0,1.0,3.0,1.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.3541666666666667,,,,,,,,,,
1103.0,55.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,0.1,0.0,85.0,4.0,2.0,13.0,2.0,6.82051282051282,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.5000000000000001,1.5,0.7884615384615384,,,,,,,,,,
1105.0,57.0,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.71,10.0,0.0,5.0,5.0,2.0,1.0,2.0,2.0,18.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.7115384615384616,,,,,,,,,,
1118.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,13.0,2.0,0.47,1.0,82.0,3.0,2.0,0.0,2.0,4.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.6666666666666667,,,,,,,,,,
1134.0,21.0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,2.0,13.0,16.0,0.42,2.0,82.0,3.0,2.0,5.0,2.0,3.69230769230769,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.08333333333333334,0.9166666666666665,0.49999999999999994,,,,,,,,,,
1321.0,27.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,7.0,0.32,7.0,0.0,4.0,0.0,3.0,1.0,1.71428571428571,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.9,,,,,,,,,,
1366.0,67.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,15.0,0.0,1.0,0.9,0.0,0.0,4.0,13.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,6.000000000000001,7.0000000000000036,6.683250823060348,,,,,,,,,,
1429.0,74.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,8.0,0.29,2.0,68.0,3.0,3.0,3.0,1.0,3.35,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.6666666666666667,,,,,,,,,,
1504.0,31.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,10.0,6.0,6.0,0.95,0.0,86.0,2.0,1.0,0.0,1.0,1.84615384615385,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333333333333337,,,,,,,,,,
1600.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,8.0,13.0,14.0,0.32,0.0,80.0,1.0,0.0,4.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.4166666666666664,1.4166666666666665,0.9166666666666665,,,,,,,,,,
1601.0,0.0,6.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,6.0,7.0,0.27,0.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,2.0,1.0,0.0,4.0,0.5,0.0,4.0,1.0,0.0,1.0,0.375,,,,,,,,,,
1721.0,18.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,2.0,1.0,6.0,3.0,0.39,2.0,81.0,3.0,0.0,4.0,2.0,3.78571428571429,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.7244353348590565,1.1704913789835962,0.9572945370113288,,,,,,,,,,
1765.0,34.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,0.4,0.0,58.0,2.0,0.0,10.0,1.0,3.66666666666667,2.0,1.0,0.0,2.0,0.5,0.0,2.0,1.0,0.0,1.0,0.6256860064356764,,,,,,,,,,
67.0,44.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,23.0,0.1,0.0,87.0,2.0,0.0,28.0,1.0,5.13333333333333,1.0,1.0,0.0,,0.0,,,2.0,0.0,0.870835692535376,0.2931364997234448,0.464757709251101,,,,,,,,,
110.0,27.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,23.0,0.78,0.0,90.0,3.0,0.0,27.0,1.0,3.22222222222222,0.0,1.0,0.0,,1.0,,,1.0,0.003929337082620724,0.8573093532341227,0.20670622730312604,0.8,,,,,,,,,
111.0,46.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,83.0,1.0,0.0,20.0,3.0,3.08695652173913,0.0,0.0,0.0,,0.0,,,1.0,0.014672206073761726,0.5381900904675588,0.14510946365182692,0.5,,,,,,,,,
133.0,60.0,4.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,13.0,27.0,1.4,0.0,90.0,1.0,0.0,1.0,2.0,3.6969696969697,1.0,1.0,0.0,,0.666666666666667,,,1.0,0.1986754966887418,1.1986754966887414,0.6804381049414161,0.583529411764706,,,,,,,,,
153.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,20.0,1.26,0.0,83.0,1.0,3.0,27.0,2.0,4.40740740740741,0.0,0.0,0.0,,0.2,,,1.0,0.3297208831485542,1.2534647618306116,0.9581944139249351,0.4,,,,,,,,,
156.0,68.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,24.0,49.0,0.62,0.0,95.0,1.0,2.0,15.0,2.0,4.4,1.0,1.0,0.0,,0.1,,,0.0,0.09214272420079034,0.6546439187245155,0.34957852769498887,0.947368421052632,,,,,,,,,
162.0,59.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,6.0,11.0,21.0,0.22,0.0,87.0,2.0,0.0,13.0,2.0,3.22222222222222,0.0,1.0,0.0,,0.0,,,3.0,0.19347726474489876,0.922577710959021,0.42446086581667913,1.0,,,,,,,,,
165.0,67.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,26.0,0.23,0.0,82.0,2.0,0.0,14.0,1.0,2.37037037037037,0.0,1.0,0.0,,0.1,,,1.0,0.00608476244614576,0.7360716884806696,0.2747324257566009,0.676923076923077,,,,,,,,,
166.0,34.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,7.0,24.0,0.2,0.0,70.0,2.0,0.0,11.0,1.0,2.48,0.0,1.0,0.0,,0.0,,,0.0,0.0,1.0,0.41975308641975306,0.729824561403509,,,,,,,,,
212.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,30.0,65.0,1.3,0.0,96.0,2.0,0.0,25.0,1.0,7.9,1.0,1.0,0.0,,0.2,,,1.0,0.704515762987277,1.3561293027576162,1.1564715232575429,0.4,,,,,,,,,
228.0,22.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,9.0,13.0,30.0,0.26,0.0,89.0,2.0,2.0,25.0,2.0,8.1,0.0,0.0,0.0,,0.2,,,1.0,0.3363396128776841,0.9653613982828353,0.7282843977965259,0.4,,,,,,,,,
229.0,9.0,10.0,4.0,1.0,2.0,0.0,1.0,3.0,12.0,8.0,22.0,60.0,7.14,0.0,94.0,2.0,1.0,46.0,2.0,4.20731707317073,0.0,0.0,0.0,,0.533333333333333,,,2.0,3.953649223474502,4.878224075874562,4.406919419243673,1.0,,,,,,,,,
243.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,10.0,36.0,0.16,1.0,87.0,2.0,1.0,43.0,2.0,8.9,0.0,0.0,0.0,,0.2,,,2.0,0.48309643846651135,1.4194624073614817,1.1011436808413908,0.419354838709677,,,,,,,,,
409.0,59.0,4.0,6.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,13.0,2.0,4.6140350877193,0.0,1.0,0.0,,0.2,,,1.0,0.10655890813982663,0.6487947051591453,0.3932488124863949,0.5,,,,,,,,,
445.0,56.0,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,26.0,30.0,0.18,0.0,92.0,1.0,0.0,10.0,3.0,4.6078431372549,0.0,1.0,0.0,,0.0,,,0.0,0.013851040378127647,1.0138510403781276,0.3584297800269457,1.0,,,,,,,,,
520.0,29.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,3.0,0.0,1.0,0.63,0.0,75.0,3.0,1.0,6.0,1.0,3.75,1.0,2.0,0.0,,0.2,,,0.0,0.024378789777448968,1.1408302559764925,0.5253158446076279,0.540816326530612,,,,,,,,,
522.0,99.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,0.08,0.0,62.0,2.0,1.0,8.0,1.0,4.16666666666667,1.0,1.0,0.0,,0.0,,,3.0,0.025954926266044242,0.8824674930455025,0.3025198315052201,0.56989247311828,,,,,,,,,
523.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,0.0,37.0,39.0,0.14,0.0,93.0,1.0,2.0,42.0,2.0,4.25714285714286,0.0,0.0,0.0,,1.0,,,1.0,4.624480022753735,5.251173368625402,5.032845503022601,1.0,,,,,,,,,
739.0,29.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,11.0,37.0,0.13,0.0,85.0,2.0,0.0,24.0,2.0,8.1,1.0,1.0,0.0,,0.2,,,1.0,0.37143446841130356,1.11810357222763,0.857510498425015,0.4,,,,,,,,,
745.0,41.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,8.1,0.0,0.0,0.0,,0.2,,,1.0,0.056900431451618674,0.9960083944990716,0.6813240636693711,0.647584973166369,,,,,,,,,
757.0,99.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,30.0,0.12,0.0,62.0,1.0,7.0,8.0,2.0,9.3,1.0,1.0,0.0,,1.0,,,2.0,0.07845171685607226,1.0784517168560723,0.4608206530735595,0.639791937581274,,,,,,,,,
776.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,84.0,0.21,0.0,97.0,1.0,0.0,0.0,1.0,2.51190476190476,1.0,1.0,0.0,,1.0,,,1.0,0.021081665361746674,0.9501805988580513,0.4210775464604525,1.0,,,,,,,,,
789.0,10.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.0,25.0,0.12,0.0,92.0,1.0,1.0,25.0,2.0,8.1,0.0,0.0,0.0,,0.2,,,0.0,0.5468866512615785,1.1658070347859948,0.9428099960829129,0.4,,,,,,,,,
790.0,64.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0,22.0,0.12,0.0,80.0,1.0,1.0,12.0,2.0,2.19230769230769,0.0,0.0,0.0,,1.0,,,0.0,0.4292297675924626,1.4292297675924628,0.7738085072412807,1.0,,,,,,,,,
791.0,47.0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,12.0,28.0,0.23,0.0,92.0,2.0,0.0,24.0,2.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,0.0774019506121602,0.9225980493878398,0.30558373421578255,0.538659793814433,,,,,,,,,
793.0,75.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,17.0,0.1,0.0,77.0,2.0,0.0,18.0,2.0,8.5,0.0,0.0,0.0,,1.0,,,0.0,0.08281612556358296,1.082816125563583,0.4651850617810702,0.580555555555556,,,,,,,,,
838.0,19.0,8.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,8.0,22.0,0.35,1.0,78.0,1.0,1.0,14.0,2.0,9.2,2.0,1.0,0.0,,1.0,,,2.0,0.16180023097775004,0.747895992619837,0.47377226481021256,0.4,,,,,,,,,
855.0,42.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,33.0,50.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,46.4,0.0,1.0,0.0,,1.0,,,2.0,6.59047171642401,7.379182549190822,7.106146498145594,1.0,,,,,,,,,
857.0,23.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,26.0,35.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,46.4,0.0,21.0,0.0,,1.0,,,4.0,5.344788214945926,6.036143733566139,5.760032543848767,1.0,,,,,,,,,
891.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,5.0,0.19,0.0,77.0,2.0,0.0,11.0,2.0,3.66666666666667,1.0,1.0,0.0,,0.0,,,1.0,0.0,1.0,0.5165992593748449,1.0,,,,,,,,,
893.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,19.0,12.0,0.12,2.0,91.0,1.0,0.0,49.0,2.0,9.4,3.0,1.0,0.0,,0.2,,,2.0,0.6427785652704654,0.8020888806032692,0.737407280661398,0.4,,,,,,,,,
900.0,43.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,7.0,7.0,0.19,1.0,74.0,1.0,0.0,16.0,1.0,4.4,1.0,1.0,0.0,,0.1,,,0.0,0.012678675279240256,0.6209231219338801,0.10935387007615935,0.825301204819277,,,,,,,,,
911.0,26.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,25.0,39.0,1.53,0.0,93.0,4.0,3.0,6.0,4.0,2.4375,1.0,1.0,0.0,,0.2,,,2.0,0.3875511896690485,1.3553729749457402,1.0102789668555878,0.492779783393502,,,,,,,,,
912.0,62.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,6.0,0.0,2.0,0.51,1.0,75.0,2.0,4.0,12.0,1.0,3.0,1.0,1.0,0.0,,0.333333333333333,,,1.0,0.006627447170497685,0.5734307596771374,0.28305670565012386,0.4,,,,,,,,,
913.0,96.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,20.0,36.0,0.36,0.0,93.0,4.0,3.0,14.0,2.0,2.07142857142857,0.0,0.0,0.0,,0.2,,,3.0,2.752010455481435e-17,0.65,0.35044950418395804,0.470212765957447,,,,,,,,,
917.0,16.0,1.0,0.0,1.0,5.0,9.0,4.0,2.0,1.0,4.0,0.0,16.0,1.09,0.0,94.0,1.0,8.0,15.0,1.0,5.47619047619048,1.0,1.0,0.0,,0.5,,,3.0,0.006622516556291417,0.8609271523178808,0.34482934284258787,0.555932203389831,,,,,,,,,
1143.0,37.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,38.0,1.05,2.0,85.0,5.0,0.0,6.0,2.0,3.92105263157895,0.0,2.0,0.0,,1.0,,,2.0,0.09933774834437094,1.0993377483443707,0.5811003565970452,0.610223642172524,,,,,,,,,
1153.0,26.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,26.0,12.0,14.0,0.1,0.0,85.0,4.0,8.0,13.0,2.0,5.2,0.0,0.0,0.0,,0.1,,,2.0,0.04737774312555015,0.9928642794732444,0.3790072275082727,0.650442477876106,,,,,,,,,
1367.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,10.0,16.0,1.0,0.24,0.0,84.0,2.0,5.0,5.0,1.0,5.2,3.0,2.0,0.0,,0.0,,,1.0,0.005222832780416884,0.552698598351223,0.07752442999333602,0.346341463414634,,,,,,,,,
1452.0,34.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,11.0,36.0,0.07,4.0,82.0,4.0,1.0,15.0,1.0,4.4,2.0,1.0,0.0,,0.1,,,1.0,0.012660205502478579,0.6711504114771092,0.1190544494138277,0.593110871905274,,,,,,,,,
1665.0,10.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,28.0,0.37,0.0,86.0,1.0,0.0,5.0,3.0,1.4,0.0,1.0,0.0,,1.0,,,2.0,0.0013915506023946232,0.5046079855474039,0.1295586202448188,0.790523690773067,,,,,,,,,
1667.0,29.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,6.0,16.0,0.49,0.0,81.0,2.0,0.0,9.0,2.0,2.9375,1.0,1.0,0.0,,1.0,,,1.0,0.006329897853614055,0.9590499687945563,0.30428444256756687,0.9,,,,,,,,,
1677.0,25.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,40.0,1.65,0.0,91.0,1.0,0.0,2.0,4.0,1.8780487804878,0.0,0.0,0.0,,0.0,,,2.0,0.013245033112582882,0.814569536423841,0.2999999999999998,0.913793103448276,,,,,,,,,
1802.0,30.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,8.0,4.0,0.32,2.0,83.0,3.0,0.0,6.0,2.0,3.0,0.0,1.0,0.0,,0.0,,,4.0,0.0011264933447958923,0.5189873417721514,0.14313594066420196,0.518367346938776,,,,,,,,,
1803.0,79.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,16.0,9.0,3.0,0.22,0.0,89.0,2.0,3.0,4.0,1.0,3.84210526315789,1.0,2.0,0.0,,0.7,,,3.0,0.09253119524146876,1.034559682442349,0.4002612062164901,0.8,,,,,,,,,
1818.0,81.0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,8.0,28.0,0.14,0.0,91.0,1.0,0.0,6.0,4.0,1.6,0.0,0.0,0.0,,1.0,,,3.0,0.00407969488022161,0.6001312010924502,0.2211949971546993,0.450549450549451,,,,,,,,,
16.0,40.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,,0.51,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,,,,,1.0,0.002197802197802192,0.6681318681318682,0.11399127188600873,0.734375,58.0,54.0,,,,,,,
78.0,0.0,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,22.0,,7.19,0.0,97.0,1.0,2.0,60.0,9.0,47.3,0.0,0.0,0.0,,,,,4.0,6.910534011800034,7.513703033996784,7.202641024971876,1.0,849.0,1.0,,,,,,,
85.0,0.0,8.0,4.0,1.0,2.0,0.0,3.0,3.0,7.0,8.0,24.0,,5.32,0.0,91.0,1.0,3.0,32.0,4.0,4.80952380952381,0.0,1.0,0.0,,,,,4.0,0.38883843494599174,1.094580630962032,0.7871695023543017,0.442211055276382,279.0,0.0,,,,,,,
86.0,97.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,7.0,7.0,,0.79,0.0,78.0,2.0,2.0,13.0,3.0,8.4,1.0,0.0,0.0,,,,,3.0,0.002205882352942085,0.5765984654731455,0.23640167823201774,0.566552901023891,116.0,0.0,,,,,,,
95.0,62.0,1.0,4.0,1.0,4.0,0.0,8.0,2.0,6.0,22.0,23.0,,5.16,0.0,95.0,1.0,1.0,53.0,6.0,4.21296296296296,0.0,0.0,0.0,,,,,5.0,0.034426229508196744,0.9655737704918033,0.6315435178585571,0.642458100558659,1049.0,0.0,,,,,,,
96.0,49.0,0.0,12.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,5.0,,0.2,0.0,75.0,1.0,0.0,10.0,2.0,3.05882352941176,1.0,1.0,0.0,,,,,2.0,0.3217392595751427,0.8911570385077929,0.5746003230889789,0.8,29.0,0.0,,,,,,,
147.0,92.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,4.0,3.0,,0.73,0.0,90.0,3.0,0.0,28.0,1.0,33.4,0.0,1.0,0.0,,,,,1.0,2.0948697293061755,2.908896388919148,2.6447406151283133,0.8,155.0,1.0,,,,,,,
166.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,23.0,16.0,,0.05,0.0,88.0,3.0,0.0,40.0,2.0,35.0,0.0,1.0,0.0,,,,,3.0,2.463808168557627,3.0657079638031925,2.9045881207041093,0.547058823529412,24.0,0.0,,,,,,,
172.0,0.0,4.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,16.0,,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,0.0,,,,,2.0,0.07360448339407237,0.6916987874584133,0.37515949035400037,0.495867768595041,121.0,0.0,,,,,,,
195.0,0.0,0.0,0.0,1.0,71.0,0.0,2.0,1.0,1.0,2.0,29.0,,0.56,0.0,96.0,1.0,2.0,22.0,2.0,2.75,0.0,0.0,0.0,,,,,2.0,4.811117364064043,5.313622674605399,5.237015690743129,0.8,164.0,0.0,,,,,,,
202.0,28.0,0.0,32.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,,3.5,0.0,0.0,1.0,1.0,6.0,1.0,4.17073170731707,0.0,0.0,0.0,,,,,0.0,0.001151526102821086,0.7855478216161239,0.5039013870629534,0.3,189.0,0.0,,,,,,,
213.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,,0.17,0.0,83.0,3.0,0.0,3.0,1.0,9.93333333333333,1.0,1.0,0.0,,,,,0.0,0.0,0.7107438016528925,0.12588547815820544,0.44578313253012,21.0,1.0,,,,,,,
263.0,27.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,6.0,,0.32,0.0,72.0,1.0,0.0,9.0,2.0,9.1,0.0,1.0,0.0,,,,,2.0,0.002075098814229458,0.5210227272727267,0.33243476797057014,0.547445255474453,29.0,0.0,,,,,,,
267.0,42.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,4.0,9.0,14.0,,0.24,2.0,89.0,2.0,2.0,26.0,2.0,4.025,0.0,0.0,0.0,,,,,2.0,0.4605534435408124,0.9762260014218812,0.7013709710423193,0.8,132.0,0.0,,,,,,,
