test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,min,max,mean,OWN_LINE,CountLineComment,Del_lines,CountOutput_Mean,MAJOR_COMMIT,CountPath_Min,MaxNesting_Mean,Added_lines,CountDeclInstanceMethod,AvgCyclomaticStrict
427.0,0.0,9.0,10.0,1.0,5.0,2.0,1.0,2.0,1.0,15.0,1.0,24.0,2.48,0.0,91.0,1.0,0.0,10.0,3.0,4.13953488372093,0.0,1.0,0.0,11.0,1.0,0.0,2.0,0.0,1.7577785978543474,2.3323156801805167,2.043993760705371,,,,,,,,,,
500.0,55.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,0.63,0.0,75.0,3.0,1.0,7.0,1.0,2.8,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.007594936708860769,0.751898734177219,0.17203460545967103,,,,,,,,,,
502.0,83.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,1.08,0.0,62.0,2.0,1.0,8.0,1.0,4.2,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.02258517337548019,0.692973890284984,0.059544298287864936,,,,,,,,,,
503.0,89.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,39.0,0.33,0.0,93.0,1.0,2.0,40.0,2.0,4.15942028985507,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,8.04080707030827e-18,0.9727782225780625,0.026005503856637226,,,,,,,,,,
505.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,11.0,0.16,0.0,66.0,3.0,0.0,12.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,0.666666666666667,0.0,3.0,0.0,0.0,1.0,0.6666666666666667,,,,,,,,,,
695.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,16.0,1.38,0.0,62.0,2.0,0.0,12.0,2.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.08534437806901357,0.7637422484528951,0.30610580359183137,,,,,,,,,,
719.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,11.0,37.0,0.13,0.0,85.0,2.0,0.0,24.0,2.0,2.83720930232558,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.7272727272727273,0.030764966740576497,,,,,,,,,,
726.0,3.0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,0.0,67.0,0.82,8.0,95.0,1.0,0.0,39.0,4.0,3.2,0.0,1.0,0.0,13.0,0.846153846153846,0.0,2.0,1.0,0.6327509736288226,0.8260265400681719,0.7521144607668666,,,,,,,,,,
727.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,19.0,0.62,0.0,88.0,1.0,0.0,6.0,2.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00026648900732811816,0.7339107261825485,0.15482497542885199,,,,,,,,,,
757.0,29.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,13.0,0.16,0.0,74.0,1.0,0.0,2.0,1.0,4.9,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.008318264014461422,0.9916817359855387,0.4082112252743408,,,,,,,,,,
788.0,16.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,5.0,23.0,0.4,0.0,58.0,1.0,1.0,8.0,2.0,2.24137931034483,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.422443888669549e-17,0.9687750200160128,0.02243980977131432,,,,,,,,,,
832.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,9.0,50.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,2.71428571428571,0.0,1.0,0.0,2.0,0.76,0.0,3.0,2.0,0.6285798852568443,1.3958996849939587,0.9604739329966625,,,,,,,,,,
834.0,10.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,9.0,35.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,0.26086956521739135,1.2608695652173914,0.8027255029201817,,,,,,,,,,
913.0,60.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,26.0,0.18,8.0,89.0,1.0,1.0,8.0,3.0,5.8,0.0,0.0,0.0,5.0,0.6,0.0,3.0,0.0,1.7715880146651428,2.4436141122669452,2.2016584918375197,,,,,,,,,,
914.0,2.0,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,0.79,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,2.0,0.5,0.0,3.0,1.0,0.0064051240992794274,1.0064051240992793,0.05867863689858992,,,,,,,,,,
991.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.78,0.0,70.0,5.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.016674830441911228,0.6780464003995605,0.1109624508236939,,,,,,,,,,
1009.0,56.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,11.0,0.79,6.0,0.0,6.0,3.0,12.0,1.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.06898966448473677,1.149827741412279,0.6112930457125358,,,,,,,,,,
1011.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.74,0.0,0.0,3.0,0.0,4.0,1.0,1.75,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.977582065652522,0.03042433947157727,,,,,,,,,,
1028.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,9.0,0.47,1.0,50.0,3.0,1.0,3.0,1.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7843137254901961,0.13931888544891638,,,,,,,,,,
1093.0,26.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,37.0,0.21,2.0,85.0,5.0,0.0,6.0,2.0,5.4,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,7.464311261925716e-05,0.6132740335271957,0.20220772837382955,,,,,,,,,,
1103.0,70.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,0.1,0.0,85.0,4.0,6.0,13.0,2.0,4.2,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.005647517039927094,1.005647517039927,0.422117162702726,,,,,,,,,,
1105.0,92.0,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.71,10.0,0.0,5.0,0.0,2.0,1.0,2.6,2.0,18.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.5164556962025343,0.08737457162590843,,,,,,,,,,
1134.0,84.0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,8.0,13.0,16.0,1.46,2.0,82.0,3.0,2.0,5.0,2.0,5.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.08240573698062993,0.7314936067021847,0.20041679716623095,,,,,,,,,,
1169.0,32.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,3.0,4.0,1.54,2.0,77.0,2.0,0.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07819668154296062,0.7900248240540327,0.3415117620928995,,,,,,,,,,
1309.0,75.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,10.0,17.0,1.0,0.32,0.0,84.0,2.0,5.0,5.0,1.0,5.90909090909091,3.0,2.0,0.0,5.0,0.8,0.0,3.0,1.0,0.0008006405124099194,0.9647718174539632,0.018926616703198625,,,,,,,,,,
1318.0,30.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,5.0,0.73,1.0,80.0,6.0,0.0,7.0,1.0,2.8,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.017184405638295305,0.6780827996778394,0.0981658731039001,,,,,,,,,,
1366.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,0.78,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0006236405028246872,0.7376697463272974,0.055905014031211106,,,,,,,,,,
1390.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,11.0,35.0,0.06,4.0,81.0,4.0,1.0,13.0,1.0,3.4,2.0,1.0,0.0,3.0,1.0,0.0,5.0,1.0,0.003768030615248702,0.7835148660582906,0.2025221494839159,,,,,,,,,,
1504.0,57.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,7.0,6.0,6.0,0.95,0.0,86.0,2.0,1.0,0.0,1.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0019474196689382806,0.5082765335929925,0.09372960444483301,,,,,,,,,,
1505.0,61.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0,0.21,1.0,40.0,2.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9527622097678143,0.013908394475142959,,,,,,,,,,
1506.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,15.0,0.22,1.0,100.0,2.0,0.0,2.0,2.0,1.16666666666667,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8039215686274509,0.15617475060199515,,,,,,,,,,
1582.0,0.0,5.0,0.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,12.0,9.0,0.24,0.0,88.0,1.0,0.0,8.0,2.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.375,,,,,,,,,,
1583.0,53.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,28.0,0.36,0.0,86.0,1.0,0.0,5.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.06701414743112541,0.9329858525688747,0.516998323074645,,,,,,,,,,
1594.0,20.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,20.0,1.0,0.0,80.0,1.0,0.0,6.0,5.0,3.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.005523590333717586,0.5843498273877994,0.17475202766432676,,,,,,,,,,
1595.0,93.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,40.0,1.49,0.0,91.0,1.0,0.0,2.0,4.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.014475858072630745,0.7486250645124001,0.3597225294113618,,,,,,,,,,
1598.0,27.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,18.0,0.18,0.0,79.0,2.0,2.0,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5719217491369366,0.1630392344926502,,,,,,,,,,
1601.0,4.0,6.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,6.0,7.0,0.88,0.0,63.0,1.0,0.0,11.0,3.0,3.4,2.0,1.0,0.0,4.0,0.5,0.0,4.0,1.0,0.02870648799006641,0.5566367725448682,0.23234643632515325,,,,,,,,,,
1712.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,7.0,1.45,0.0,68.0,3.0,0.0,2.0,1.0,1.375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06759395340133784,0.7476616503489009,0.16708482497067798,,,,,,,,,,
1721.0,34.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,6.0,3.0,1.15,2.0,81.0,3.0,0.0,4.0,2.0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.02773851137511874,0.6987691838233466,0.09024410434147707,,,,,,,,,,
1722.0,31.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,15.0,9.0,3.0,0.69,0.0,90.0,2.0,3.0,4.0,1.0,3.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.004803843074459573,0.9951961569255404,0.047522170742058126,,,,,,,,,,
1735.0,28.0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,26.0,0.15,0.0,90.0,1.0,0.0,3.0,4.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.013094718463552531,1.0130947184635526,0.5966250728007537,,,,,,,,,,
1762.0,56.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,7.0,5.0,0.4,0.0,73.0,2.0,2.0,11.0,2.0,3.18181818181818,0.0,1.0,0.0,4.0,0.75,0.0,1.0,1.0,0.0008006405124098873,0.9695756605284227,0.0231529485883789,,,,,,,,,,
1765.0,34.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.79,0.0,58.0,2.0,0.0,10.0,1.0,3.66666666666667,2.0,1.0,0.0,2.0,0.5,0.0,2.0,0.0,0.002401921537229795,0.988791032826261,0.041187047999054975,,,,,,,,,,
1795.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,9.0,0.15,0.0,19.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.5,0.0,2.0,0.0,0.5,1.5,0.8529411764705882,,,,,,,,,,
41.0,59.0,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,139.0,1.4,0.0,97.0,1.0,2.0,59.0,9.0,8.6,0.0,0.0,0.0,,0.2,,,1.0,0.2085789043629228,0.9692628410504004,0.7504516525860012,0.533424283765348,,,,,,,,,
43.0,11.0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,31.0,77.0,1.31,0.0,97.0,2.0,3.0,18.0,6.0,8.0,0.0,1.0,0.0,,0.2,,,2.0,0.5778186805724088,1.2041906739863752,0.8764796176436439,0.4,,,,,,,,,
48.0,2.0,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,8.0,22.0,38.0,1.31,0.0,89.0,1.0,3.0,27.0,4.0,8.0,0.0,1.0,0.0,,0.2,,,3.0,0.661842295838951,1.276223727538583,0.9941935743117466,0.4,,,,,,,,,
58.0,39.0,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,21.0,78.0,1.43,0.0,94.0,1.0,1.0,50.0,6.0,4.24038461538461,0.0,0.0,0.0,,0.3,,,1.0,0.05651285709674827,0.5047514791974025,0.267256399767023,0.5,,,,,,,,,
67.0,43.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,23.0,0.1,0.0,87.0,2.0,0.0,28.0,1.0,5.7,1.0,1.0,0.0,,0.1,,,1.0,0.012637173633241941,0.5234283607454157,0.15476997167941822,0.464757709251101,,,,,,,,,
97.0,24.0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,35.0,71.0,157.0,1.52,0.0,98.0,1.0,2.0,64.0,2.0,9.3,0.0,0.0,0.0,,0.4,,,3.0,0.5086733528456413,1.2488444463403643,0.8387794350910952,0.465542885473475,,,,,,,,,
110.0,21.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,23.0,0.19,0.0,90.0,3.0,0.0,27.0,1.0,3.22222222222222,0.0,1.0,0.0,,1.0,,,1.0,9.211062867871162e-17,0.8476821192052977,0.3683647478349465,0.690909090909091,,,,,,,,,
111.0,71.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,83.0,1.0,0.0,20.0,3.0,3.08695652173913,0.0,0.0,0.0,,0.0,,,0.0,0.20950707916229805,1.2095070791622982,0.5540858188111162,0.9,,,,,,,,,
133.0,59.0,4.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,13.0,27.0,1.52,0.0,90.0,1.0,0.0,1.0,2.0,3.6969696969697,1.0,1.0,0.0,,0.666666666666667,,,1.0,0.2781456953642385,1.2781456953642385,0.7599083036169128,0.583529411764706,,,,,,,,,
153.0,69.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,20.0,0.24,0.0,83.0,1.0,3.0,27.0,2.0,8.1,0.0,0.0,0.0,,0.2,,,1.0,0.13210613950214678,0.8760051260593847,0.6054960515901046,0.4,,,,,,,,,
156.0,90.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,24.0,49.0,0.62,0.0,95.0,1.0,2.0,15.0,2.0,1.5,1.0,1.0,0.0,,0.5,,,0.0,0.0017742270180535033,0.5221415231375804,0.14613034847156414,0.947368421052632,,,,,,,,,
165.0,95.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,26.0,0.23,0.0,82.0,2.0,0.0,14.0,1.0,1.7,0.0,1.0,0.0,,0.0,,,0.0,0.019297352920583127,0.7634422853642053,0.17210905847779054,0.676923076923077,,,,,,,,,
166.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,24.0,0.2,0.0,70.0,2.0,0.0,11.0,1.0,2.48,0.0,1.0,0.0,,0.0,,,1.0,0.0,0.6666666666666667,0.0894308943089431,0.729824561403509,,,,,,,,,
185.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,27.0,0.72,0.0,70.0,1.0,0.0,5.0,2.0,1.37037037037037,1.0,1.0,0.0,,0.0,,,0.0,4.605531433935581e-17,0.8278145695364238,0.3126337238920019,0.445121951219512,,,,,,,,,
212.0,98.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,30.0,65.0,1.26,0.0,96.0,2.0,0.0,25.0,1.0,2.4,1.0,1.0,0.0,,1.0,,,1.0,0.1059602649006623,1.1059602649006621,0.5877228731533366,0.61100569259962,,,,,,,,,
228.0,47.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,9.0,13.0,30.0,1.27,0.0,89.0,2.0,2.0,25.0,2.0,3.775,0.0,0.0,0.0,,0.2,,,1.0,0.2777616385577028,1.241499347830106,0.8953972655552634,0.584239130434783,,,,,,,,,
229.0,15.0,10.0,4.0,1.0,2.0,0.0,1.0,3.0,12.0,8.0,22.0,60.0,1.26,0.0,94.0,2.0,1.0,46.0,2.0,7.7,0.0,0.0,0.0,,0.2,,,2.0,0.5964045238109479,1.3222864320920256,1.023280178364854,0.536567164179104,,,,,,,,,
236.0,91.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,63.0,0.07,0.0,92.0,2.0,1.0,42.0,1.0,4.08571428571429,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.6033593969984445,0.13196265644466615,0.351648351648352,,,,,,,,,
243.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,10.0,36.0,0.16,1.0,87.0,2.0,1.0,43.0,2.0,5.0,0.0,0.0,0.0,,0.5,,,2.0,0.0007212304951437516,0.8227797488599498,0.20656079863233776,0.419354838709677,,,,,,,,,
409.0,64.0,4.0,6.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,13.0,2.0,4.6140350877193,0.0,1.0,0.0,,0.5,,,1.0,0.05623513998170763,1.0562351399817076,0.4008138796305258,1.0,,,,,,,,,
445.0,24.0,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,26.0,30.0,0.18,0.0,92.0,1.0,0.0,10.0,3.0,4.6078431372549,0.0,1.0,0.0,,0.0,,,0.0,0.013851040378127647,1.0138510403781276,0.3584297800269457,1.0,,,,,,,,,
520.0,9.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,1.32,0.0,75.0,3.0,1.0,6.0,1.0,3.75,1.0,2.0,0.0,,0.75,,,0.0,9.211062867871162e-17,1.0,0.48176260825267436,0.540816326530612,,,,,,,,,
522.0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,0.41,0.0,62.0,2.0,1.0,8.0,1.0,3.0,1.0,1.0,0.0,,1.0,,,3.0,0.000985681676696036,0.5229300684789379,0.14688119443405193,0.56989247311828,,,,,,,,,
714.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,16.0,0.72,1.0,62.0,2.0,0.0,12.0,2.0,2.1875,0.0,0.0,0.0,,1.0,,,1.0,0.033112582781457,0.794701986754967,0.2810494141619968,0.526785714285714,,,,,,,,,
739.0,45.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,11.0,37.0,0.13,0.0,85.0,2.0,0.0,24.0,2.0,9.8,1.0,1.0,0.0,,0.2,,,1.0,0.6135541999154194,1.4005113662073072,1.1289881026014619,0.5,,,,,,,,,
745.0,19.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,8.1,0.0,0.0,0.0,,0.2,,,1.0,0.056900431451618674,0.9960083944990716,0.6813240636693711,0.647584973166369,,,,,,,,,
746.0,66.0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,44.0,78.0,0.15,0.0,96.0,1.0,0.0,41.0,4.0,8.0,0.0,1.0,0.0,,0.2,,,2.0,0.3600793379844384,1.2980303152421409,0.9803603342412995,0.659197012138189,,,,,,,,,
757.0,70.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,30.0,0.12,0.0,62.0,1.0,7.0,8.0,2.0,8.6,1.0,1.0,0.0,,1.0,,,2.0,0.004345543986426296,0.9956544560135737,0.3780580180795584,0.639791937581274,,,,,,,,,
776.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,84.0,0.21,0.0,97.0,1.0,0.0,0.0,1.0,2.8,1.0,1.0,0.0,,1.0,,,1.0,0.0012468565752249369,0.5457844180630101,0.10354250261654793,0.816037735849057,,,,,,,,,
789.0,84.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.0,25.0,0.12,0.0,92.0,1.0,1.0,1.0,2.0,2.6,0.0,0.0,0.0,,1.0,,,0.0,0.0,1.0,0.8189054726368161,0.706744868035191,,,,,,,,,
790.0,63.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0,22.0,0.12,0.0,80.0,1.0,1.0,12.0,2.0,2.19230769230769,0.0,0.0,0.0,,0.9,,,0.0,0.5089789049083892,1.4698231324778397,0.8028358794240291,1.0,,,,,,,,,
791.0,45.0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,12.0,28.0,0.23,0.0,92.0,2.0,0.0,24.0,2.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,0.27744345299854734,1.2774434529985474,0.6598123892160346,0.538659793814433,,,,,,,,,
