,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
350,0.0,13.0,0.6000000000000001,6.0,0.0,31.0,0.15000000000000002,0.0,100.0,3.0,1.0,28.0,2.0,4.61111111111111,0.0,1.0,1.0,1.225,0.0,0.6,2.168404344971009e-19,4.0,6.0
834,0.0,1.0,4.0,1.0,1.0,11.0,0.21999999999999997,2.0,48.0,1.0,0.0,5.0,2.0,7.75,0.0,2.0,1.0,2.0,0.0,1.0,2.168404344971009e-19,4.0,2.0
2049,0.0,166.0,0.615384615384615,7.0,1.0,1.0,0.43999999999999995,4.0,80.0,2.0,0.0,29.0,2.0,4.6,2.0,2.0,1.0,2.5,0.0,0.615384615384615,2.168404344971009e-19,3.0,2.0
1059,0.75,60.0,14.0,6.0,3.0,8.0,0.26,6.0,61.0,2.0,0.0,14.0,1.0,5.0,2.0,1.0,1.0,1.2,0.0,0.75,2.168404344971009e-19,3.0,3.0
1280,0.0,0.8,40.0,25.999999999999996,57.0,40.0,0.16000000000000003,0.0,40.0,1.0,0.0,26.0,2.0,4.14285714285714,2.0,2.0,1.0,0.681818181818182,0.0,0.8,2.168404344971009e-19,5.0,3.0
1282,166.0,1.0,15.0,33.0,0.17,15.0,0.17000000000000004,0.0,100.0,1.0,0.0,33.0,4.0,8.52941176470588,0.0,1.0,0.0,0.767857142857143,0.0,1.0,2.168404344971009e-19,6.0,1.0
1965,0.777777777777778,6.0,4.0,33.0,1.0,5.0,0.19999999999999996,2.0,86.0,2.0,0.0,33.0,2.0,4.0,0.0,1.0,1.0,1.38888888888889,0.0,0.7777777777777779,2.168404344971009e-19,3.0,6.0
1438,1.0,1.0,97.0,40.0,0.17,14.0,0.17000000000000004,0.0,97.0,2.0,2.0,5.0,2.0,1.47058823529412,0.0,0.0,1.0,0.2625,0.0,1.0,2.168404344971009e-19,3.0,1.0
1458,0.0,296.0,5.0,0.4285714285714306,6.0,5.0,1.91,0.0,100.0,2.0,3.0,6.0,1.0,2.49438202247191,0.0,0.0,0.0,0.0,0.0,0.428571428571429,2.168404344971009e-19,6.0,5.0
499,0.75,7.0,7.999999999999999,0.10999999999999943,0.0,3.0,0.10999999999999999,3.0,89.0,2.0,0.0,21.0,3.0,4.09090909090909,0.0,0.0,1.0,1.42857142857143,0.0,0.75,2.168404344971009e-19,1.0,7.0
2110,0.7,50.0,7.999999999999999,14.0,1.0,40.0,0.040000000000000036,0.0,66.0,2.0,0.0,50.0,1.0,6.54838709677419,0.0,1.0,1.0,0.973684210526316,0.0,0.7,2.168404344971009e-19,3.0,1.0
376,7.0,8.0,0.5,22.0,1.0,22.0,0.19999999999999996,1.0,100.0,2.0,0.0,25.0,3.0,4.5,0.0,1.0,0.0,1.3448275862069,0.0,0.636363636363636,2.168404344971009e-19,6.0,7.0
831,140.0,7.0,0.0,30.0,19.0,30.0,0.25,0.0,96.0,1.0,3.0,19.0,2.0,9.04938271604938,0.0,1.0,0.0,0.550561797752809,0.0,0.454545454545455,2.168404344971009e-19,7.0,7.0
498,0.6,624.0,2.0,12.0,0.0,84.0,0.51,0.0,100.0,1.0,1.0,13.0,2.0,6.11363636363636,0.0,1.0,1.0,0.865979381443299,0.0,0.6,2.168404344971009e-19,5.0,3.0
565,175.0,3.0,2.0,0.3999999999999986,1.0,0.0,0.25,1.0,94.0,2.0,1.0,30.0,2.0,2.625,0.0,1.0,1.0,1.75555555555556,0.0,0.4,2.168404344971009e-19,3.0,7.0
1966,0.0,2.220446049250313e-16,0.0,0.7999999999999972,0.0,6.0,0.22999999999999998,4.0,88.0,3.0,0.0,17.0,2.0,5.33333333333333,0.0,1.0,1.0,1.35714285714286,0.0,0.8,2.168404344971009e-19,5.0,10.0
1431,,,,,,,,,,,,,,,,,,,,,,,
645,11.0,16.0,7.0,0.5,0.08000000000000002,15.0,0.08000000000000007,0.0,88.0,3.0,0.0,18.0,1.0,4.0,1.0,1.0,1.0,1.23529411764706,0.0,0.5,2.168404344971009e-19,1.0,1.0
677,0.6,1689.0,0.0,12.0,0.0,46.0,0.21999999999999997,4.0,97.0,2.0,1.0,190.0,2.0,8.65071770334928,1.0,1.0,1.0,1.8532110091743097,0.0,0.6,3.0,6.0,12.0
1958,1.0,4.0,7.999999999999999,0.5,0.19,3.0,0.18999999999999995,3.0,88.0,2.0,1.0,43.0,3.0,4.76,0.0,1.0,1.0,1.32142857142857,0.0,0.5,2.168404344971009e-19,8.0,10.0
208,6.0,1.0,0.5,4.000000000000007,0.0,0.0,0.31000000000000005,0.0,96.0,1.0,0.0,26.0,2.0,5.50943396226415,1.0,1.0,1.0,1.36206896551724,0.0,0.625,2.168404344971009e-19,4.0,9.0
