,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
457,3,0,1,0,0,2,1,7,8,26,0.44,9.5,79,5,11.5,9.0,2,3.55555555555556,0,1,1,0.789473684210526,0.25,0,2,6
522,2,17,2,0,0,1,15,11,15,29,0.21,1.5,71,2,3,26.0,2,3.76271186440678,0,1,1,1.33333333333333,0.0,0,7,4
563,0,0,1,0,1,4,1,0,6.0,3,0.95,0,71,1,22,7,3,33.3571428571429,2,0,1.0,0.8125,0.0,0,6,3
629,0,0,1,0,0,1,2,0,2,10,2.91,14.0,30,0,44.0,2,1,1.9,1,1,1,0.923076923076923,0.333333333333333,0,3,2
1269,2,0,1,1,0,1,4,1,2,9,0.46,14.0,40,0,44.0,8.0,2,1.66666666666667,0,0,1,1.29411764705882,0.333333333333333,0,1,1
776,2,2,1,0,0,1,2,0,11.0,10.0,0.39,0.0,87,3,11,6,1,12.1290322580645,1,0,1,0.735294117647059,0.0,0,1,1
914,1,0,1,6,0,1,3,25,23,7,1.23,14.0,93,1,7,2.5,1,5.36363636363636,1,1,1,0.405405405405405,0.333333333333333,0,1,2
786,0,0,1,0,0,7,1,0,0,1,0.69,4,0,2,0,18,1,6.0,6,17,2,1.0,0.5,0,5,1
1307,0,0,1,0,0,2,1,0,0,3,0.28,3,0,2,0,6,1,1.0,1,12,1,0.6,0.5,0,2,0
446,3,1,1,13,30,9,3,11,6,82,2.23,14.0,95,4,44.0,13.5,2,18.3814432989691,0,0,1,0.237623762376238,0.333333333333333,0,5,10
1061,7,0,1,1,1,2,5,5,6,49,2.06,1,97,3,0.0,37.0,1,2.72131147540984,0,0,1,0.522388059701492,0.0,0,1,1
500,28,0,5,10,12.0,0,1,1,11,7,0.01,0.0,88,2,0.0,3,2,5.11111111111111,1,1,1,1.68421052631579,0.0,0,5,4
1060,7,0,1,1,1,2,7,3,7,53,2.06,1,97,3,9.5,9.5,1,2.6984126984127,0,0,1,0.52112676056338,0.0,0,2,0
575,0,0,1,0,0,6,1,10,1,5,6.215,14.0,75,2,22.0,5,1,14.375,1,1,1,0.4,0.333333333333333,0,5,5
434,2,3,1,10,0.0,4,1,0,3,17,0.59,13.0,89,1,0,8,1,8.31818181818182,7,1,1,1.04166666666667,0.0,0,6,5
875,1,2,1,8,1,1,2,0,2.5,8,2.6,9.5,81,5,0,4,2,4.72727272727273,1,1,1,1.57142857142857,0.8,0,1,0
1247,0,0,1,0,2.5,0,1,1,2,25,1.23,14.0,86,0,59,7,1,10.3076923076923,0,1,1,0.285714285714286,0.8,0,1,0
447,53,29,1,18,7,10,4,3,50,112,0.94,2,96,4,27.0,11.5,1,15.5329949238579,1,0,1,1.06435643564356,0.0,1,1,0
1257,0,0,1,0,0,0,1,0,0,8,1.23,0,0,0,44.0,2,1,0.375,0,2,24.0,0.4,0.8,0,1,0
668,0,0,1,0,0,2,5,1,9,13,0.415,3,60,4,0,26,2,3.71428571428571,0,1,1,0.5,0.6,0,6,2
677,6,16,1,2,3,1,30,0,40,148,0.825,0,97,4,2,71,2,3.35294117647059,0,0,1,1.21890547263682,0.583333333333333,0,2,6
462,2,5,1,4,0,2,1,0,10.0,22,0.23,0,77,5,0,7,1,7.78947368421053,1,1,1,1.15,0.954545454545455,0,2,4
699,0,0,1,1,0,2,5,1,19,16,3.67,1,19.5,1,0,9.5,2,4.52941176470588,0,0,1,1.08695652173913,1.0,0,5,2
690,4,1,1,0,0,2,7,0,19,10,0.18,2,50,4,9.5,22,2,4.0,0,1,1,1.125,0.75,0,1,1
200,16,0,1,19,12,2,11,6,26,2.0,0.52,0.0,95,4,0,2.5,2,3.29896907216495,0,0,1,0.724770642201835,0.25,0,2,7
754,0,0,1,0,0,2,6,0,14,9,0.16,3,25,4,0,1.0,2,3.33333333333333,0,1,1,0.9375,0.6,0,5,4
384,10,1,1,1,1,1,3,0,5,22,3.67,11.0,72,2,43.0,2,2,3.3030303030303,0,0,1,0.810810810810811,0.125,0,3,0
741,1,0,1,3,2,1,2,0,2,26,0.55,7.5,90,2,3.0,1.0,1,10.6296296296296,0,0,1,0.2,0.5357142857142855,0,1,3
661,1,2,1,2,0,0,5,0,7,9,3.67,1,62,2,22.0,4.5,1,3.08333333333333,0,0,1,0.777777777777778,0.125,0,1,0
670,3,0,1,2,0,0,4,1,6,13.0,0.09,15.0,61,2,43.0,19,2,3.6,1,1,1,0.485714285714286,0.125,0,3,3
726,0,0,1,1,1,0,3,0,2,17,0.22,11.0,82,2,43.0,4.0,2,2.64705882352941,0,0,1,0.476190476190476,0.125,0,3,1
1046,1,1,1,5,1,1,2,7,7,36,0.32,1,100,2,2,9.5,1,3.37777777777778,0,0,1,0.5,0.25,0,2,0
196,7,5,1,3,2,1,34,4,36,88,0.13,0,85,4,27,7.0,2,3.58653846153846,0,0,1,0.352517985611511,0.333333333333333,0,2,6
908,8,9,2,0,0,0,2,0,10,10,0.41,0,82,1,0,7,1,6.62962962962963,1,1,1,1.26666666666667,0.333333333333333,0,1,1
676,6,4,1,0,3,1,16,19,7,29,1.0350000000000001,1,91,2,27.0,30,2,2.75862068965517,0,0,1,0.746666666666667,0.333333333333333,0,3,2
782,1,0,1,0,0,1,5,0,10,25,1.0350000000000001,0,66,2,0,22,1,1.92307692307692,0,0,1,0.84375,0.333333333333333,0,3,3
