test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
1765,0,0.0,0.0,1.0,1.0,0.0,16.0,10.0,1.0,1.0,1.0,5.0,0.4,0.0,58.0,2.0,0.0,10.0,1.0,3.66666666666667,2.0,1.0,0.0,2.0,0.5,0.0,2.0,0.0,0.5785932378163496,0.42140676218365064,2
225,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,66.0,0.06,0.0,92.0,1.0,1.0,43.0,2.0,19.1,40.0,0.0,0.0,10.0,0.8,0.0,3.0,1.0,0.5616092929971663,0.4383907070028336,2
226,0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,12.86,0.0,0.0,1.0,1.0,10.0,1.0,1.9,0.0,0.0,0.0,4.0,0.75,0.0,3.0,1.0,0.8520394737222584,0.14796052627774156,2
230,0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,11.0,37.0,0.18,1.0,88.0,2.0,1.0,45.0,2.0,3.02380952380952,30.0,0.0,0.0,18.0,0.777777777777778,1.0,3.0,2.0,0.5615550865666048,0.43844491343339537,2
246,0,5.0,0.0,1.0,3.0,4.0,1.0,2.0,4.0,13.0,38.0,76.0,0.15,0.0,95.0,1.0,26.0,70.0,4.0,3.09574468085106,0.0,1.0,0.0,17.0,0.529411764705882,0.0,3.0,1.0,0.5271720736123104,0.4728279263876897,2
326,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,37.0,93.0,0.33,0.0,96.0,2.0,2.0,15.0,3.0,11.659793814433,0.0,18.0,0.0,4.0,1.0,0.0,3.0,2.0,0.5245370581013203,0.4754629418986797,1
359,0,2.0,0.0,2.0,1.0,25.0,1.0,2.0,7.0,7.0,1.0,29.0,0.19,0.0,100.0,2.0,5.0,6.0,2.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5608332319012778,0.4391667680987222,2
389,0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,4.0,5.0,6.0,41.0,5.95,0.0,90.0,2.0,2.0,3.0,3.0,1.36734693877551,0.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5575969425153944,0.4424030574846055,2
393,0,4.0,6.0,1.0,15.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,12.0,2.0,35.0,0.0,1.0,0.0,6.0,0.5,0.0,2.0,0.0,0.555983576545628,0.444016423454372,1
427,0,9.0,10.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,22.0,24.0,0.18,0.0,91.0,1.0,0.0,10.0,3.0,35.0,0.0,1.0,0.0,11.0,1.0,0.0,2.0,0.0,0.5609287958606959,0.43907120413930406,1
503,0,12.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,39.0,0.14,0.0,93.0,1.0,2.0,40.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,0.5422904036599548,0.4577095963400451,2
505,0,0.0,0.0,2.0,1.0,0.0,10.0,2.0,2.0,3.0,2.0,11.0,0.16,0.0,66.0,3.0,0.0,12.0,2.0,3.28571428571429,1.0,1.0,1.0,3.0,0.666666666666667,0.0,3.0,0.0,0.6971427813971536,0.3028572186028465,2
725,0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,8.0,2.0,4.59375,0.0,28.0,0.0,8.0,0.875,0.0,2.0,0.0,0.6171326694077048,0.38286733059229533,2
726,0,5.0,1.0,1.0,5.0,16.0,1.0,2.0,4.0,10.0,37.0,67.0,0.15,0.0,95.0,1.0,0.0,39.0,4.0,2.90361445783133,27.0,1.0,0.0,13.0,0.846153846153846,0.0,2.0,1.0,0.5615123807214081,0.43848761927859214,2
737,0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,125.0,0.12,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,33.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5615530620436455,0.4384469379563544,2
771,0,1.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,4.0,10.0,24.0,0.22,0.0,91.0,2.0,0.0,23.0,2.0,2.45161290322581,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.6114355294092119,0.388564470590788,2
832,0,2.0,3.0,1.0,1.0,13.0,0.0,3.0,4.0,1.0,32.0,50.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,2.71428571428571,0.0,7.0,0.0,25.0,0.76,0.0,3.0,2.0,0.5440262783160874,0.45597372168391265,2
834,0,2.0,1.0,2.0,1.0,29.0,0.0,3.0,4.0,2.0,26.0,35.0,2.65,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,0.5477795128746001,0.4522204871253998,2
866,0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,16.0,19.0,12.0,0.12,2.0,91.0,1.0,0.0,48.0,2.0,6.78571428571429,3.0,34.0,0.0,4.0,1.0,0.0,2.0,2.0,0.5697609654843201,0.4302390345156798,1
884,0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,3.0,9.0,23.0,37.0,0.4,0.0,93.0,4.0,3.0,6.0,4.0,2.39130434782609,1.0,30.0,0.0,3.0,0.666666666666667,0.0,3.0,1.0,0.562672562391722,0.4373274376082778,2
886,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,14.0,22.0,1.84,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,24.0,0.0,2.0,0.5,0.0,3.0,1.0,0.6049907817767635,0.3950092182232364,2
913,0,1.0,0.0,1.0,3.0,16.0,0.0,2.0,1.0,1.0,15.0,26.0,0.18,0.0,89.0,1.0,1.0,8.0,3.0,2.46428571428571,0.0,0.0,0.0,5.0,0.8,0.0,3.0,0.0,0.5105983227471901,0.4894016772528101,2
914,0,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,0.18,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.8114912301770155,0.1885087698229843,1
991,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.46,9.0,70.0,6.0,0.0,3.0,1.0,1.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5547062099569817,0.4452937900430182,2
1009,0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,11.0,0.25,8.0,0.0,6.0,3.0,12.0,1.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.7696736641354814,0.23032633586451848,2
1093,0,0.0,0.0,1.0,1.0,23.0,1.0,1.0,8.0,0.0,6.0,37.0,0.21,2.0,85.0,5.0,0.0,6.0,2.0,3.94594594594595,0.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5463193472277738,0.45368065277222624,2
1105,0,0.0,0.0,3.0,11.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.71,10.0,0.0,5.0,0.0,2.0,1.0,2.0,2.0,18.0,1.0,1.0,1.0,0.0,3.0,0.0,0.5359959775687273,0.4640040224312728,2
1134,0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,8.0,13.0,16.0,12.13,2.0,82.0,3.0,2.0,5.0,2.0,3.69230769230769,0.0,31.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5627000741482282,0.4372999258517718,2
1169,0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,3.0,4.0,1.92,2.0,77.0,2.0,0.0,4.0,2.0,2.45454545454545,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5635126191322187,0.4364873808677814,2
1318,0,0.0,0.0,1.0,0.0,2.0,10.0,1.0,1.0,0.0,3.0,5.0,0.38,1.0,47.0,6.0,0.0,7.0,1.0,1.8,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6132653038116608,0.38673469618833917,2
1326,0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.7,0.0,75.0,6.0,0.0,2.0,1.0,1.25,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.6047672695039766,0.39523273049602337,2
1390,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,41.0,35.0,0.06,4.0,81.0,4.0,1.0,13.0,1.0,4.55813953488372,2.0,20.0,0.0,3.0,1.0,0.0,5.0,1.0,0.5717856014683451,0.42821439853165505,2
1496,0,1.0,0.0,2.0,15.0,0.0,0.0,12.0,1.0,6.0,19.0,5.0,0.07,2.0,85.0,1.0,0.0,2.0,2.0,15.2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5574616086548893,0.4425383913451108,2
1504,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,7.0,6.0,6.0,0.95,0.0,86.0,2.0,1.0,0.0,1.0,1.84615384615385,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.9465442389357576,0.05345576106424236,2
1582,0,5.0,0.0,1.0,5.0,23.0,1.0,2.0,3.0,2.0,12.0,9.0,0.24,0.0,88.0,1.0,0.0,8.0,2.0,3.25,0.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5487882009886426,0.45121179901135733,2
1583,0,6.0,0.0,1.0,1.0,19.0,1.0,9.0,4.0,0.0,9.0,28.0,0.36,0.0,86.0,1.0,0.0,5.0,3.0,2.44117647058824,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5570789042000244,0.4429210957999757,2
1601,0,6.0,0.0,1.0,1.0,28.0,3.0,3.0,1.0,0.0,6.0,7.0,0.27,9.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,2.0,1.0,0.0,4.0,0.5,0.0,4.0,1.0,0.5599482354108999,0.44005176458910017,2
1712,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,7.0,0.27,0.0,68.0,3.0,0.0,2.0,4.0,1.375,0.0,1.0,0.0,0.0,0.9,0.0,1.0,0.0,0.9096213883399324,0.09037861166006739,2
1721,0,0.0,1.0,3.0,1.0,0.0,5.0,4.0,2.0,10.0,6.0,3.0,0.27,2.0,81.0,3.0,0.0,4.0,2.0,3.78571428571429,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5370315487586501,0.46296845124135,2
1722,0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,1.0,15.0,9.0,3.0,0.22,0.0,90.0,2.0,3.0,4.0,1.0,3.83333333333333,1.0,34.0,0.0,0.0,0.0,0.0,3.0,2.0,0.5692728069065175,0.43072719309348245,2
1735,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,26.0,12.28,0.0,90.0,1.0,0.0,3.0,4.0,3.41379310344828,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.561188818213325,0.43881118178667494,1
